SA2_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
301021012,75,0,0,0,78,10,0,85,0,0,0,0,0,0,0,0,0,0,0,5,517,70,30,4,620,7,0,7,630,25,3,657,184,18,3,0,199,0,0,0,199,7,0,211,146,19,6,0,170,0,0,0,177,4,0,175,17,3,0,0,18,0,0,0,18,4,0,28,0,0,0,6,6,0,0,0,6,0,0,6,344,38,16,4,403,0,0,0,403,8,0,416,0,0,0,0,3,0,0,0,6,0,0,6,3,0,0,0,3,0,0,0,3,0,0,5,3,0,0,0,9,0,0,0,10,0,0,12,349,38,17,4,411,0,0,0,413,11,0,425,42,8,0,4,56,0,0,4,59,10,0,63,0,0,0,0,0,0,0,0,0,0,0,3,400,42,17,6,471,4,0,4,474,18,0,493,220,21,7,0,247,4,0,8,255,14,0,267,180,23,3,0,216,0,0,0,211,3,0,217
301021013,51,0,0,0,51,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,331,35,11,5,380,0,0,0,382,19,0,401,72,6,3,0,86,0,0,0,86,11,0,96,76,12,3,0,92,0,0,0,92,3,0,96,3,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,3,0,0,0,3,0,0,3,160,20,4,0,186,0,0,0,186,16,0,207,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,7,0,0,7,163,24,4,0,194,0,0,0,200,16,0,208,29,0,0,0,33,0,0,0,38,10,0,42,0,0,0,0,0,0,0,0,0,0,0,0,194,27,5,0,229,0,0,4,232,21,0,252,139,19,3,0,156,0,0,0,157,11,0,169,108,15,3,0,128,0,0,0,128,0,0,129
301021550,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,25,0,0,0,30,4,0,33,5,0,0,0,5,0,0,0,5,0,0,11,9,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,24,0,0,0,24,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,24,0,0,0,24,5,0,26,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,28,0,0,0,28,4,0,30,4,0,0,0,4,0,0,0,4,0,0,6,10,4,0,0,14,0,0,0,14,0,0,17
301021551,10,0,0,0,10,22,0,33,0,0,0,0,0,0,0,0,0,0,3,3,32,17,4,0,50,0,0,0,49,22,3,86,7,0,0,0,6,0,0,0,10,3,0,12,10,4,0,0,13,0,0,0,13,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,23,0,0,0,24,6,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,4,0,0,4,0,3,0,0,3,0,3,8,8,0,0,8,14,12,0,0,25,0,3,6,32,6,0,41,4,3,0,0,8,0,0,0,10,13,0,23,0,0,0,0,0,0,0,0,0,0,4,4,24,13,0,0,35,5,3,6,44,13,4,59,5,4,0,0,10,0,0,0,10,0,0,12,15,3,5,0,20,0,0,0,23,0,0,25
301031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031015,42,0,0,0,42,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,218,15,3,0,235,3,0,3,243,10,0,250,55,7,0,0,64,0,0,0,64,3,0,62,55,3,0,0,58,0,0,0,56,0,0,56,10,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,119,14,0,0,128,0,0,0,133,3,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,120,14,0,0,130,4,0,4,138,3,0,134,17,0,0,0,16,0,0,0,16,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,139,9,0,0,148,4,0,4,154,3,0,155,79,9,0,0,90,3,0,3,89,3,0,94,58,10,0,0,71,0,0,0,73,7,0,72
301031016,36,0,0,0,36,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,314,32,4,0,358,6,0,6,368,15,0,376,97,12,3,0,121,0,0,0,121,4,0,124,78,10,0,0,84,0,0,0,82,0,0,92,8,5,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,180,22,3,0,212,0,0,0,212,4,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,22,3,0,215,0,0,0,216,4,0,223,21,0,0,0,19,0,0,0,22,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,204,22,3,0,236,0,0,3,234,15,0,249,159,15,3,0,171,4,0,4,178,11,0,185,121,6,3,0,125,0,0,3,129,5,0,134
301031017,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,121,13,0,0,133,0,0,0,133,5,0,141,36,3,4,0,43,3,0,3,47,0,0,46,17,6,0,0,20,0,0,0,22,0,0,20,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,54,7,4,0,64,4,0,4,71,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,7,4,0,64,4,0,4,71,3,0,78,5,0,0,0,9,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,67,7,4,0,75,4,0,4,80,4,0,88,27,0,0,0,33,0,0,0,32,4,0,39,29,3,0,0,30,0,0,0,30,0,0,28
301031018,20,0,0,0,20,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,178,27,5,0,213,4,0,4,215,3,0,222,53,3,3,3,58,3,0,3,65,3,0,67,39,3,0,0,38,3,0,3,42,0,0,45,4,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,91,4,6,3,108,4,0,4,110,6,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,95,8,6,3,107,4,0,4,115,6,0,116,3,4,0,0,9,0,0,0,9,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,99,9,6,3,114,4,0,4,125,8,0,126,69,4,0,0,71,0,0,0,76,5,0,81,56,0,0,3,61,5,0,5,66,0,0,68
301031019,45,0,0,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,417,31,15,4,466,5,0,5,477,10,0,482,133,15,0,0,149,3,0,3,154,3,0,156,75,7,0,0,85,0,0,0,85,0,0,85,13,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,221,27,3,0,250,3,0,3,251,3,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,222,26,3,0,256,3,0,3,253,3,0,258,23,0,0,0,24,0,0,0,24,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,242,26,3,6,283,3,0,3,284,8,0,290,137,10,4,0,148,0,0,0,157,11,0,160,109,7,3,0,120,0,0,0,120,4,0,129
301031020,44,3,0,3,48,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,352,31,9,4,394,5,0,5,405,11,0,417,93,11,0,0,109,0,0,0,109,7,0,112,71,5,0,0,80,0,0,0,80,4,0,89,14,0,0,0,13,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,177,21,0,0,197,4,0,4,202,6,0,213,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,9,9,0,0,0,9,0,0,0,9,0,0,9,180,21,0,0,207,4,0,4,208,6,0,215,20,4,0,0,21,0,0,0,21,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,201,22,0,0,225,4,0,4,229,11,0,243,126,28,0,0,154,5,0,4,156,0,0,160,100,14,4,0,114,5,0,5,115,4,0,118
301031021,56,5,0,5,54,7,0,61,0,0,0,0,0,0,0,0,0,0,0,0,294,42,12,0,346,8,0,6,354,19,0,376,92,5,4,0,96,0,0,0,101,10,0,110,64,12,4,0,76,0,0,0,77,8,0,86,10,0,0,5,13,0,0,0,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,166,9,5,4,183,0,0,0,189,23,0,212,9,0,0,0,9,0,0,0,9,0,0,9,5,0,0,0,5,0,0,0,5,0,0,5,7,0,0,0,7,0,0,0,7,0,0,7,172,9,5,4,194,0,0,0,194,23,0,218,28,4,0,0,35,0,0,0,35,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,204,13,7,3,230,0,0,9,232,29,0,262,135,9,0,0,149,4,0,4,150,14,0,169,69,19,7,0,90,0,3,3,98,4,0,102
302011022,50,0,0,0,54,4,0,59,0,0,0,0,0,0,0,0,0,0,0,0,192,35,9,0,237,6,0,6,246,13,0,258,62,9,0,0,65,0,0,0,67,4,0,72,29,5,3,0,42,0,0,0,40,3,0,47,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,103,9,8,0,114,0,0,0,121,12,0,132,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,9,8,0,120,0,0,0,120,12,0,132,21,0,4,0,24,0,0,0,24,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,122,11,9,0,148,0,0,0,151,15,0,160,67,3,0,0,77,0,0,0,78,4,0,84,39,8,0,0,47,0,0,0,47,10,0,54
302011023,42,0,0,0,42,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,298,28,4,3,335,0,0,0,341,14,0,353,101,4,3,0,120,0,0,0,117,5,0,123,81,15,0,0,92,0,0,0,92,3,0,95,11,0,0,0,11,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,188,17,7,4,218,0,0,0,220,10,0,230,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0,7,0,0,3,193,17,11,4,226,4,0,4,227,11,0,237,17,3,0,0,25,0,0,0,22,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,215,22,11,4,250,5,0,5,254,11,0,264,137,10,0,0,152,0,0,0,153,7,0,165,119,16,4,5,142,0,0,0,137,4,0,146
302011024,36,0,0,0,36,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,199,29,4,0,232,0,0,0,230,17,0,251,58,13,0,0,66,0,0,0,69,4,0,72,55,10,0,0,65,0,0,0,65,6,0,69,4,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,116,19,0,0,138,0,0,0,135,10,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,19,0,0,137,0,0,0,142,10,0,150,14,5,0,0,24,0,0,0,20,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,133,24,4,0,160,0,0,0,158,14,0,179,72,12,5,0,90,0,0,0,94,10,0,96,70,13,0,0,84,0,0,0,84,0,0,85
302011025,26,5,0,5,31,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,184,29,6,4,217,9,5,11,233,10,0,240,62,10,0,0,69,0,0,0,71,3,0,76,46,0,0,0,48,3,0,3,51,0,0,54,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,108,15,4,0,121,3,0,5,126,9,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,15,4,0,121,3,0,5,126,9,0,131,14,0,0,0,14,0,0,0,10,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,124,15,4,0,133,5,0,4,136,4,0,143,70,11,0,0,82,0,3,5,84,7,0,95,35,12,0,0,48,5,0,5,55,3,0,52
302011026,30,0,0,0,30,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,224,22,9,0,261,0,0,0,260,8,0,267,60,9,0,0,69,4,0,0,72,0,0,72,63,3,0,0,65,0,0,0,65,0,0,68,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,129,14,0,0,140,4,0,0,145,6,0,147,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,131,14,0,0,145,4,0,0,147,6,0,149,15,0,0,0,18,0,0,0,18,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,142,14,0,0,161,4,0,0,165,6,0,171,85,12,0,0,100,0,0,0,97,0,0,97,81,7,3,0,92,0,0,0,92,0,0,92
302021027,47,0,0,0,53,5,0,58,0,0,0,0,0,0,0,0,0,0,0,0,261,37,11,0,312,8,0,8,321,23,3,341,79,9,0,0,95,0,0,0,88,4,0,98,62,12,7,0,80,0,0,0,80,0,0,83,6,0,4,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,146,19,10,0,180,0,0,0,179,8,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,19,10,0,182,0,0,0,184,8,0,189,28,0,0,0,27,0,0,0,23,5,3,32,0,0,0,0,0,0,0,0,0,0,0,0,173,20,10,0,206,3,0,3,210,10,3,225,100,18,3,3,123,9,0,9,131,11,0,141,72,7,6,0,82,0,0,0,82,0,0,82
302021028,32,0,0,0,32,13,0,37,0,0,0,0,0,0,0,0,0,0,0,4,97,19,7,0,128,6,0,4,132,20,6,154,22,4,0,0,23,0,0,0,23,0,0,27,11,0,0,0,10,0,0,0,12,0,0,12,0,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,35,6,6,0,44,0,0,0,43,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,4,0,0,0,3,0,0,3,35,4,6,0,49,0,0,0,45,0,0,45,8,4,0,0,13,0,0,0,15,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,44,9,6,0,58,0,0,0,60,5,0,64,32,6,0,0,33,0,0,0,33,0,0,40,22,3,0,0,25,0,0,0,25,0,0,32
302021029,18,0,0,0,18,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,139,32,4,3,181,4,0,4,185,10,4,195,45,6,0,0,48,0,0,0,47,0,0,51,39,8,0,0,48,0,0,0,53,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,10,5,0,104,5,0,5,104,9,0,113,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,87,10,5,0,104,5,0,5,106,9,0,108,16,4,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,102,14,5,0,117,5,0,5,120,9,0,130,49,6,0,0,59,0,0,0,59,3,0,66,48,14,0,0,60,4,0,4,66,4,0,68
302021030,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,125,4,4,0,135,4,0,3,140,5,0,139,39,0,0,0,39,0,0,0,39,3,0,43,30,0,0,0,30,0,0,0,30,0,0,30,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,75,0,0,0,75,4,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,76,0,0,0,76,4,0,77,7,0,0,0,8,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,83,0,3,0,85,0,0,0,85,9,0,92,51,3,0,3,58,3,0,3,59,3,0,62,30,3,0,0,32,0,0,3,38,0,0,34
302021031,34,0,0,0,34,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,318,41,8,0,371,4,0,4,374,16,0,385,105,9,3,0,113,0,0,0,111,9,0,119,95,12,3,0,106,0,0,0,106,4,0,107,10,6,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,205,13,10,0,226,0,0,0,231,16,0,241,3,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,3,204,13,10,0,229,0,0,0,235,16,0,244,23,0,0,0,22,0,0,0,22,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,231,19,10,0,255,0,0,0,260,19,0,273,162,10,3,0,171,6,0,6,173,14,0,189,108,10,0,0,120,3,0,3,124,4,0,129
302021032,16,0,0,0,16,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,130,21,8,0,156,0,0,0,156,12,0,170,24,4,0,0,35,0,0,0,35,0,0,37,27,5,0,0,34,0,0,0,34,0,0,35,4,0,0,0,7,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,55,11,0,0,69,0,0,0,69,7,0,72,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,57,11,0,0,72,0,0,0,70,7,0,79,9,0,0,0,11,0,0,0,11,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,68,14,0,0,80,0,0,0,82,11,0,92,40,3,0,0,46,0,0,0,42,6,0,53,26,3,0,0,28,0,0,0,28,0,0,33
302021033,16,0,0,0,16,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,134,14,8,0,157,0,0,0,158,8,0,166,35,5,0,0,37,0,0,0,37,0,0,37,34,6,0,0,34,0,0,0,34,3,0,36,6,0,0,0,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,71,6,0,0,88,0,0,0,88,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,6,0,0,85,0,0,0,85,5,0,89,13,0,0,0,10,0,0,0,10,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,84,10,0,0,98,0,0,0,98,13,0,110,57,7,4,0,64,0,0,0,64,4,0,67,39,4,0,0,44,0,0,0,44,3,0,44
302021034,42,0,0,0,42,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,316,18,9,0,348,0,0,3,348,8,0,364,74,9,5,0,91,0,0,0,91,0,0,92,95,10,3,0,108,0,0,4,110,4,0,118,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,184,16,8,0,206,0,0,4,208,4,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,16,7,0,206,5,0,0,210,4,0,218,24,0,0,0,25,0,0,0,25,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,205,24,7,3,235,5,0,0,238,7,0,247,103,14,4,0,124,0,0,0,126,3,0,133,117,10,3,0,127,5,0,5,133,0,0,135
