SA2_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
501021253,0,17,0,188,0,0,0,0,0,0,0,0,4,5,95,97,0,0,0,0,0,0,0,0,0,8,8,20,273,76,7,231,32,150,10,128,19,558,108,1596
501021254,0,0,0,8,0,0,0,0,0,0,0,0,0,4,31,33,0,0,0,0,0,0,0,0,0,0,0,0,61,19,3,69,9,52,3,37,5,188,40,493
501031017,0,0,0,41,0,0,0,0,0,0,0,0,0,3,64,78,0,0,0,0,0,0,0,0,0,0,7,15,146,56,13,143,20,81,9,82,23,396,90,1056
501031018,0,3,0,68,0,0,0,3,0,0,0,0,0,4,59,70,3,0,0,0,0,0,0,0,0,6,6,14,147,46,11,117,19,85,5,64,16,330,69,917
501031019,0,0,0,30,0,0,0,3,0,0,0,0,0,0,38,44,0,0,0,4,0,0,0,0,0,4,9,16,137,40,11,120,11,50,10,35,7,187,56,657
501031020,0,5,0,36,0,0,0,0,0,0,0,0,0,4,62,72,4,0,0,0,0,0,0,0,0,5,4,14,103,66,11,104,10,54,9,64,8,255,74,771
502011021,0,0,0,83,0,0,0,0,0,0,0,0,0,3,90,94,0,0,3,0,0,0,0,0,0,5,5,18,103,38,8,122,12,90,16,85,22,614,100,1205
502011022,0,8,0,97,0,0,0,0,0,0,0,0,0,12,118,135,0,0,0,0,0,0,0,0,0,11,6,17,144,51,4,139,15,116,10,91,16,732,140,1464
502011023,6,7,0,43,0,0,0,0,0,0,0,0,0,10,66,79,0,0,0,0,0,0,0,0,0,16,14,24,102,26,9,113,16,79,13,81,14,644,93,1186
502011024,5,36,0,218,0,0,3,0,0,4,0,5,3,11,195,218,4,0,0,0,0,0,0,0,0,30,18,51,288,78,18,290,33,243,16,165,47,1453,224,2856
502011025,3,8,0,71,0,0,0,0,0,0,0,0,0,3,87,96,0,0,0,0,0,0,0,0,0,12,18,30,124,57,10,122,12,99,17,102,16,559,103,1216
502011026,4,9,0,61,0,0,0,0,0,0,0,0,0,5,80,89,0,0,0,0,0,0,0,0,0,7,7,18,81,33,3,96,19,74,3,58,14,467,91,940
502011027,5,8,0,184,0,0,0,5,0,3,0,0,0,4,181,205,0,0,3,0,0,0,0,0,0,14,14,36,353,64,20,281,46,216,14,127,34,855,206,2215
502011028,3,13,0,86,3,0,0,0,0,0,0,3,3,9,99,119,0,0,0,0,0,0,0,0,0,15,15,31,153,56,11,128,20,115,15,102,25,802,124,1552
502011029,0,0,6,65,3,0,0,0,0,6,0,0,0,3,102,115,0,0,0,3,0,0,0,0,0,13,8,29,164,45,10,121,18,120,10,86,16,530,124,1237
503011030,0,59,0,248,0,0,0,0,0,0,0,0,0,4,27,37,0,0,0,0,0,0,0,0,0,7,0,12,77,37,0,71,7,72,3,80,11,336,29,726
503011031,4,60,0,281,0,0,0,0,0,0,0,3,0,9,58,70,0,0,0,0,0,0,0,0,0,3,6,12,179,47,3,122,10,97,3,104,9,385,62,1027
503011032,0,51,0,339,0,0,0,0,0,0,0,0,0,5,52,63,0,0,0,0,0,0,0,0,0,6,3,12,132,63,4,116,10,81,6,107,12,296,56,896
503011033,0,13,0,205,0,0,0,0,0,0,0,0,0,6,40,43,0,0,0,0,0,0,0,0,0,6,0,3,131,34,4,90,3,72,6,83,11,281,43,757
503011034,3,57,0,332,0,0,0,0,0,0,0,0,0,7,66,75,0,0,0,0,0,0,0,0,0,3,5,12,159,66,0,143,13,115,8,139,8,321,74,1050
503011035,6,96,0,572,0,0,0,0,0,0,5,0,0,10,75,93,0,0,0,0,0,0,0,0,0,3,5,12,227,116,4,215,28,201,14,221,21,705,82,1826
503011036,0,35,0,258,0,0,0,0,0,3,0,0,0,0,37,49,0,0,0,0,0,4,0,0,0,0,0,7,127,60,3,95,7,83,4,95,3,345,40,873
503021037,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,11
503021038,3,11,0,347,5,0,0,0,0,0,0,0,0,0,65,72,0,0,0,0,0,0,0,0,0,0,3,5,438,58,6,217,28,93,9,62,10,206,72,1207
503021039,4,8,0,510,0,0,0,0,3,3,0,4,0,3,100,109,0,0,0,0,0,0,0,0,0,11,7,23,563,133,10,320,39,193,19,152,15,385,108,1939
503021040,0,0,0,282,0,0,0,0,0,0,0,0,0,3,50,54,0,0,0,0,0,0,0,0,0,3,0,14,364,56,7,177,17,81,5,61,10,196,60,1043
503021042,3,55,0,542,0,0,4,0,0,4,0,0,0,4,105,120,0,0,0,0,0,0,0,0,0,5,3,9,492,127,8,290,28,190,8,188,17,573,113,2040
503021043,4,16,0,432,0,0,3,0,3,0,0,0,0,9,101,115,0,0,3,0,0,0,0,0,0,3,9,12,532,204,16,396,36,164,12,136,20,396,116,2033
503021295,3,22,0,451,0,0,0,0,3,0,0,5,5,0,131,148,0,0,0,0,0,0,0,0,0,0,3,10,614,134,6,312,45,228,19,108,17,274,144,1889
503021296,0,6,0,316,3,0,0,0,0,3,0,0,0,0,123,136,0,0,0,0,0,0,0,0,0,0,5,16,601,106,13,295,26,139,12,71,13,161,136,1571
503021297,0,19,0,338,0,0,0,0,0,3,0,0,0,0,129,136,0,0,0,0,0,0,0,0,0,0,0,3,567,76,15,260,29,212,8,85,14,177,140,1585
504011044,0,5,0,191,0,0,0,5,0,0,0,0,0,3,105,116,4,0,0,0,0,0,0,0,0,6,7,15,440,55,11,244,33,180,18,106,24,446,121,1672
504011045,6,7,0,423,0,0,0,0,0,0,0,3,0,9,163,181,0,0,0,0,0,3,0,0,0,14,3,23,791,108,17,420,60,199,18,136,29,647,180,2602
504011046,3,6,0,270,0,0,0,3,0,0,0,0,0,0,134,143,0,0,0,0,0,0,0,0,0,0,6,9,578,103,11,316,28,143,11,83,8,245,146,1669
504011047,0,3,0,149,5,0,0,0,0,0,0,0,3,8,141,154,0,0,0,0,0,0,0,0,0,12,18,32,514,106,12,340,39,239,13,169,25,845,169,2481
504011048,0,8,0,67,0,0,0,0,0,5,0,0,0,3,28,30,0,0,0,0,0,0,0,0,0,4,5,17,137,46,3,105,12,77,4,86,11,414,38,927
504021049,0,0,0,29,0,0,0,0,0,0,0,0,0,3,35,42,0,0,0,0,0,0,0,0,0,4,4,7,64,15,7,55,4,45,4,19,7,81,37,347
504021050,0,9,0,126,0,0,0,0,0,0,0,0,0,4,50,63,0,0,0,0,0,0,0,0,0,0,0,9,129,37,9,128,19,71,7,83,4,319,59,869
504021051,0,4,0,62,0,0,0,0,0,0,0,0,0,3,35,39,0,0,0,0,0,0,0,0,0,3,3,8,115,29,4,84,15,44,12,73,9,246,45,670
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
504021053,3,15,0,160,0,6,0,0,0,4,0,0,3,5,124,131,0,0,0,0,0,0,0,0,0,10,10,17,265,63,16,215,27,182,14,126,18,576,130,1636
504021054,5,6,0,98,0,0,0,0,0,4,0,0,4,11,82,98,3,0,0,0,0,0,0,0,0,10,10,27,304,55,13,196,24,149,9,97,21,521,94,1486
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,3,0,0,83,4,0,0,0,0,5,0,0,0,4,89,101,0,0,0,6,0,0,0,0,0,4,8,17,296,78,5,250,28,203,26,125,19,473,104,1601
504031057,0,3,0,81,0,0,0,0,0,5,0,0,0,5,101,121,0,0,0,0,0,0,0,0,0,13,5,25,417,78,12,271,25,199,22,103,9,411,115,1664
504031058,0,0,0,47,0,0,0,0,0,5,0,4,0,0,60,65,4,0,0,0,0,0,0,0,0,3,4,9,127,27,5,86,11,66,15,44,7,149,63,608
504031060,0,5,0,48,0,0,0,0,0,0,0,0,0,0,23,32,0,0,0,0,0,3,0,0,0,8,8,16,70,20,6,55,11,55,5,35,0,99,33,388
504031061,0,4,0,82,0,0,0,0,0,0,0,0,0,0,52,54,0,0,0,0,0,0,0,0,0,3,3,10,168,25,5,98,11,56,0,42,4,151,60,626
504031062,0,5,0,75,0,0,0,0,0,0,0,0,0,0,81,90,0,0,0,0,0,0,0,0,0,6,8,11,279,46,10,158,34,113,7,59,9,284,89,1088
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,0,31,0,0,0,0,0,0,4,0,0,0,41,48,0,0,0,0,0,0,0,0,0,6,4,16,109,29,3,68,7,66,8,50,6,195,47,593
504031066,0,4,0,69,0,0,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,13,11,19,211,56,5,159,16,116,6,72,10,271,89,1014
504031067,0,5,0,44,0,0,0,0,0,0,0,0,0,0,52,53,0,0,0,0,0,0,0,0,0,0,4,3,133,18,10,117,6,62,3,33,12,153,54,608
504031068,5,8,0,166,3,0,0,0,0,0,0,0,0,6,99,112,0,0,3,0,0,0,0,0,0,0,4,11,284,46,3,178,26,134,5,86,13,336,112,1223
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,104,0,0,0,0,0,0,0,0,0,0,108,115,0,0,3,4,0,0,0,0,0,9,4,18,396,40,15,220,29,118,11,46,15,253,111,1265
504031299,0,0,0,59,0,0,0,0,0,0,0,0,0,6,64,76,0,0,3,0,0,0,0,0,0,0,0,8,344,38,8,154,26,84,3,47,12,124,73,910
504031300,5,4,0,73,0,0,0,0,0,0,0,0,0,0,100,100,5,0,0,0,0,0,0,0,0,3,9,19,333,52,13,194,23,145,11,70,10,450,112,1412
505011070,0,0,0,93,0,0,0,0,0,0,0,0,0,0,90,93,0,0,0,0,0,0,0,0,0,4,10,15,313,52,11,179,27,96,13,59,22,278,99,1151
505011071,0,0,0,139,0,0,0,0,0,0,0,0,0,0,87,91,0,0,0,0,0,0,0,0,0,4,4,18,296,62,12,224,37,141,11,92,20,384,99,1377
505011072,0,17,0,192,3,0,0,0,0,0,0,0,0,4,67,78,0,0,0,0,0,0,0,0,0,14,7,25,234,78,10,158,21,138,9,134,22,736,87,1627
505011073,0,4,0,140,0,0,0,3,0,0,0,0,0,4,96,105,0,0,0,0,0,0,0,0,0,6,5,14,305,65,12,198,18,110,13,134,13,595,101,1565
505011074,0,3,0,112,0,0,5,0,0,0,0,0,0,8,64,76,0,0,3,0,0,0,0,0,0,4,3,17,265,53,15,166,20,108,15,111,13,343,77,1184
505011075,4,19,0,202,0,0,0,0,0,0,0,0,0,0,62,73,0,0,0,0,0,0,0,3,0,6,4,14,176,82,8,172,7,117,8,120,13,556,69,1345
505011076,4,10,0,249,0,0,0,0,0,0,0,0,0,3,50,60,0,5,0,0,0,0,0,3,0,3,9,15,207,52,11,162,19,122,10,82,10,328,59,1058
505011077,6,8,0,140,0,0,0,0,0,0,0,0,0,3,108,117,5,0,0,0,0,0,0,0,0,4,12,24,336,82,16,249,46,176,22,105,18,468,122,1640
505011078,5,3,0,123,0,0,0,0,0,0,0,0,0,8,70,79,0,0,0,0,0,0,0,0,0,11,4,13,246,71,12,166,18,131,13,128,29,597,75,1478
505011079,4,9,0,168,0,0,0,0,0,0,0,3,0,3,86,96,0,4,0,0,0,0,0,0,0,10,0,13,203,66,3,178,27,114,8,115,12,525,100,1348
505011080,0,7,0,128,0,0,0,0,0,0,0,0,0,0,49,58,0,0,0,0,0,0,0,0,0,4,0,8,141,46,10,103,15,113,9,77,7,331,57,904
505011081,0,3,0,84,0,0,0,0,4,0,0,0,0,4,58,68,0,0,0,0,0,0,0,0,0,3,4,6,221,43,0,126,22,81,3,72,6,297,57,929
505011082,0,25,0,213,0,0,4,0,0,0,0,0,0,4,52,53,0,3,0,0,0,0,0,4,0,3,0,12,135,76,10,123,17,113,12,143,13,528,49,1220
505011083,0,4,0,110,0,0,0,0,0,0,0,0,0,0,31,33,0,0,0,0,0,0,0,0,0,9,4,12,171,54,10,150,18,110,11,89,17,422,37,1094
505021084,5,12,0,168,0,0,3,0,0,0,0,3,0,7,83,107,6,0,0,0,0,0,0,0,0,11,7,29,421,76,10,231,28,141,12,115,15,634,106,1787
505021085,0,0,0,57,0,5,3,0,5,0,6,3,0,4,94,111,0,0,3,0,0,0,0,0,0,7,18,32,296,86,6,230,20,136,20,125,19,435,119,1498
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,7,4,0,373,0,0,4,0,0,5,0,0,0,0,157,171,0,0,0,0,0,0,0,0,0,3,8,9,717,71,8,310,36,142,17,106,23,386,172,1979
505021089,0,20,0,344,0,0,0,0,0,0,0,3,0,9,88,104,0,0,0,0,0,0,0,0,0,9,4,17,387,85,15,261,23,157,13,204,22,987,102,2256
505021090,0,0,0,109,0,4,0,0,0,0,5,0,0,4,121,136,0,0,0,0,0,0,0,0,0,6,16,25,538,115,14,367,49,179,20,103,16,370,152,1922
505021091,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0,7,0,0,0,0,6,35
505021092,0,10,0,421,4,0,0,0,3,4,0,0,0,4,199,218,0,0,0,0,0,0,0,0,0,8,3,16,677,117,21,369,44,148,26,107,18,356,210,2088
505021093,0,12,0,204,0,0,0,0,3,0,0,0,0,3,97,113,0,0,3,0,0,0,0,0,0,7,13,25,387,106,18,278,31,125,12,143,9,503,121,1739
505021094,0,15,0,199,0,0,0,0,0,0,0,0,0,4,41,44,0,0,0,0,0,0,0,0,0,8,5,18,160,66,3,110,20,69,12,93,11,393,48,991
505021095,0,4,0,198,3,0,0,0,0,0,0,0,0,0,103,109,0,0,0,0,0,0,0,0,0,9,0,19,531,95,11,310,21,114,16,84,7,246,112,1555
505021096,0,19,0,271,0,0,0,4,0,0,0,0,0,6,57,65,0,0,0,0,0,0,0,0,0,8,3,17,222,74,8,158,20,110,11,116,14,601,73,1389
505021097,0,18,0,310,0,0,0,0,0,4,0,0,0,3,89,101,0,0,0,0,0,0,0,0,0,8,15,23,503,110,11,312,34,157,19,123,10,540,107,1916
505021301,4,15,0,152,0,0,0,0,0,0,0,0,0,11,42,55,3,0,0,0,0,0,0,0,0,7,11,25,229,70,9,144,4,114,7,94,9,492,65,1236
505021302,0,7,0,154,0,0,0,0,0,0,0,0,0,8,67,73,0,0,0,0,0,0,0,0,0,4,10,12,284,64,10,225,23,121,5,88,19,460,88,1386
505031098,0,0,0,34,0,0,0,0,0,0,0,0,0,0,38,43,0,0,0,0,0,0,0,0,0,0,4,13,195,48,3,158,12,96,10,90,13,354,45,1018
505031099,0,6,0,82,4,0,0,0,0,3,0,0,0,9,157,170,0,0,0,5,0,0,0,0,0,16,14,33,385,65,8,263,22,181,23,100,29,706,177,1964
505031100,4,0,0,99,0,0,0,0,0,0,0,0,0,0,127,137,0,0,0,0,0,0,0,0,0,7,3,18,373,42,10,251,31,134,28,76,17,264,135,1354
505031101,3,0,0,75,0,0,0,0,0,0,0,0,4,4,84,95,0,0,3,0,0,0,0,0,0,4,0,13,317,55,3,211,27,129,19,68,20,248,96,1202
505031102,0,0,0,26,0,0,0,0,0,0,0,3,0,4,35,45,0,0,0,0,0,0,0,0,0,0,9,10,133,41,0,94,6,73,4,47,6,228,52,694
505031104,0,0,0,30,0,0,0,0,0,0,0,0,0,0,44,46,0,0,0,0,0,0,0,0,0,3,18,19,144,42,0,114,14,88,8,72,22,325,60,893
505031105,0,10,3,260,0,0,0,4,0,0,0,0,0,6,157,174,3,0,0,0,0,0,0,0,3,10,20,44,422,111,18,347,53,213,26,119,32,641,176,2159
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,4,0,88,0,0,0,4,0,0,0,0,0,0,87,101,0,0,0,0,0,0,0,0,0,8,14,26,260,43,5,170,18,100,11,74,18,401,106,1205
505031255,0,0,0,72,0,0,0,0,0,0,0,4,0,0,119,123,0,0,0,0,0,0,0,0,0,3,8,11,356,34,10,196,36,115,9,57,8,165,132,1116
505031256,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,15,0,3,0,9,0,13,0,72
505031257,0,0,0,37,0,0,0,0,0,0,0,0,0,0,45,47,0,0,0,0,0,0,0,0,0,0,4,3,51,25,7,38,12,47,3,26,3,150,48,405
505031258,0,7,0,55,0,0,0,0,0,0,0,0,0,0,92,101,0,0,0,0,0,0,0,0,0,0,9,15,162,40,15,128,20,89,10,55,13,355,107,999
505031303,0,4,4,98,3,0,0,0,0,0,0,3,0,3,81,91,0,0,3,0,0,0,0,0,0,10,0,18,326,53,10,196,28,122,14,74,4,364,88,1300
505031304,0,0,0,119,0,0,0,0,3,0,0,0,0,0,73,83,0,0,0,0,0,0,0,0,0,3,0,6,324,45,8,166,26,96,10,67,14,231,77,1065
505031305,0,6,0,95,0,0,0,0,0,0,0,0,0,0,41,45,0,0,0,0,0,0,0,0,0,7,7,18,261,41,4,151,10,107,5,79,5,369,51,1100
505031306,0,3,0,95,0,0,0,0,6,0,0,3,0,5,99,117,0,0,0,0,0,0,0,3,0,15,7,25,303,61,11,222,30,138,15,88,14,501,111,1503
506011110,0,0,0,64,0,0,0,0,0,5,0,0,0,8,126,148,5,0,0,0,0,0,0,0,0,25,23,50,430,75,13,261,42,244,15,127,14,566,162,1944
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,17,0,0,0,0,0,4,0,0,0,4,19,27,0,0,0,0,0,0,0,0,0,4,0,0,89,19,4,70,7,71,0,41,4,198,21,530
506011114,0,0,0,47,0,0,0,0,3,0,0,0,0,7,72,82,0,0,0,0,0,0,0,0,0,5,10,21,185,55,7,159,16,101,10,69,16,374,85,1081
506011115,0,3,0,108,0,0,0,0,0,0,0,0,0,9,64,75,0,0,4,0,0,0,0,0,0,3,3,13,191,40,8,166,13,122,16,84,13,416,75,1140
506011116,4,3,0,103,0,0,0,0,0,0,0,0,0,0,46,55,0,0,0,0,0,0,0,0,0,0,0,4,174,57,7,130,16,106,13,91,10,339,50,985
506011117,0,0,0,25,0,0,0,0,0,0,0,0,0,0,59,71,0,0,0,0,0,0,0,0,0,7,8,12,204,20,8,128,18,92,3,55,11,182,69,792
506011307,0,0,0,80,3,0,0,0,0,0,0,0,0,0,44,48,0,0,0,0,0,0,0,0,0,0,0,7,250,24,6,134,15,80,11,40,5,144,47,764
506011308,0,0,0,131,3,0,0,0,0,0,0,0,0,0,76,86,0,0,0,4,0,0,0,0,0,3,5,8,400,39,12,180,40,84,11,41,13,184,78,1071
506021118,0,12,0,175,0,0,0,0,0,0,0,0,0,0,131,142,0,0,3,0,0,0,0,0,0,5,9,17,439,71,9,263,19,153,15,112,21,372,135,1609
506021119,0,4,0,353,4,0,0,0,0,0,0,0,0,0,134,143,0,0,0,0,3,0,0,0,0,0,3,11,650,105,14,357,39,187,6,99,21,279,145,1887
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,3,0,0,362,4,0,0,0,4,3,0,5,0,0,127,141,0,0,0,0,0,0,0,0,0,0,10,13,624,137,15,361,42,202,22,136,19,329,150,2027
506021309,0,0,0,43,0,0,0,0,0,0,0,0,0,0,76,80,0,0,0,0,0,0,0,0,0,5,8,12,206,42,9,134,15,81,9,55,11,179,81,820
506021310,0,0,0,47,0,0,0,0,0,0,0,0,0,0,50,47,0,0,0,0,0,0,0,0,0,3,6,11,173,41,3,111,13,78,7,32,11,182,63,711
506021311,0,0,0,158,0,0,0,0,0,4,0,0,0,0,108,117,0,0,0,0,0,0,0,0,0,0,6,14,433,85,13,203,32,152,18,62,23,189,116,1319
506031124,4,0,0,160,0,0,0,0,5,0,4,0,0,4,104,112,0,0,0,0,0,0,0,0,0,11,14,26,409,136,16,341,32,177,15,124,17,477,124,1867
506031125,0,3,0,107,0,0,0,0,0,4,0,0,0,6,42,52,3,0,0,0,0,0,0,0,0,4,0,5,196,37,8,131,14,115,8,88,9,330,55,991
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,0,3,0,89,5,0,0,0,0,0,0,0,0,4,127,141,0,0,0,0,0,0,0,0,0,3,16,25,401,151,18,343,31,212,21,94,10,334,154,1777
506031128,6,5,0,90,0,0,0,0,0,0,0,0,0,3,85,99,0,0,0,0,0,0,0,0,0,5,6,11,269,65,6,195,20,139,13,144,24,544,93,1512
506031129,3,20,0,161,0,0,3,0,0,0,0,0,0,3,41,51,0,0,0,0,0,0,0,0,0,3,0,12,171,72,8,149,15,103,7,127,7,607,48,1317
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,0,10,0,99,0,0,0,0,0,4,0,0,0,5,44,53,0,0,0,0,0,0,0,0,0,10,6,18,159,71,10,133,12,131,5,161,19,684,50,1443
506041132,0,3,0,67,0,0,0,0,0,3,0,0,4,3,78,86,0,0,4,0,0,0,0,0,0,11,10,30,319,88,17,247,28,191,10,122,23,493,105,1638
506041133,3,5,0,126,0,0,3,0,0,0,0,3,0,4,111,121,0,0,0,0,0,0,0,0,0,8,9,20,352,82,14,239,21,204,12,143,30,585,126,1806
506041134,0,3,0,31,5,0,0,0,0,6,0,0,0,9,105,122,0,0,3,0,0,0,0,0,0,10,16,36,249,81,14,240,21,221,22,110,19,637,136,1748
506041135,3,0,0,111,0,0,0,0,0,0,0,0,0,0,91,102,0,0,0,0,0,0,0,0,0,4,10,11,405,65,16,260,30,192,4,93,16,401,111,1593
506041136,0,0,0,42,0,0,0,0,0,0,0,0,0,3,77,91,0,0,0,5,0,0,0,0,0,3,16,24,208,45,6,151,19,147,8,77,15,398,104,1185
506041137,0,4,0,92,4,0,0,0,0,0,0,0,0,3,124,137,0,0,0,3,0,0,0,0,0,15,16,30,404,86,18,306,35,259,24,193,26,883,158,2377
506051138,4,4,0,129,0,0,0,3,0,0,3,0,0,8,139,153,0,0,0,3,0,0,0,0,0,10,10,33,436,59,13,265,33,188,14,127,21,537,159,1861
506051139,0,5,0,94,4,0,0,0,0,0,0,0,6,4,84,99,0,0,0,0,0,0,0,0,0,3,9,17,283,37,9,206,29,139,10,65,15,373,96,1263
506051140,0,19,0,249,3,0,0,0,0,0,0,6,0,8,120,138,0,3,3,0,0,0,0,0,0,10,7,32,322,97,15,227,32,174,20,170,19,890,137,2118
506051141,8,7,0,126,0,0,0,3,0,0,0,0,0,5,39,54,3,0,0,0,0,0,0,0,0,14,0,19,188,74,8,145,14,114,5,115,24,530,46,1274
506061142,0,3,0,125,0,0,0,0,0,0,0,0,0,4,128,135,3,0,0,0,0,0,0,0,0,8,8,19,460,43,18,280,33,150,12,99,22,358,143,1618
506061143,0,3,0,82,0,0,0,0,0,0,0,0,0,5,59,64,0,0,0,5,0,0,0,0,0,3,0,7,169,33,9,127,12,85,14,62,8,225,60,807
506061144,0,0,0,62,3,0,0,0,0,4,0,0,0,0,38,48,0,0,0,0,0,0,0,0,0,6,3,14,106,23,9,90,18,55,8,33,10,169,47,564
506071145,0,21,0,363,0,0,0,0,3,0,0,0,3,0,102,109,0,0,0,0,0,0,0,0,0,4,9,16,509,91,12,293,32,174,22,118,6,446,114,1829
506071146,0,19,0,206,0,0,0,0,0,0,0,0,0,0,49,51,0,0,0,0,0,0,0,0,0,5,0,5,202,49,8,156,0,119,3,96,10,397,56,1095
506071147,0,45,0,499,0,0,0,0,0,0,0,0,0,3,116,125,0,0,0,0,0,0,0,0,0,5,8,16,476,117,11,316,32,239,13,207,18,558,131,2109
507011148,0,8,0,196,4,0,0,0,0,0,0,0,0,0,108,119,0,0,0,0,0,0,0,0,0,0,9,15,561,76,7,274,35,170,16,105,10,405,128,1793
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,7,0,131,0,0,0,0,0,0,0,0,0,0,49,57,0,0,0,0,0,0,0,0,0,3,9,22,209,39,12,162,22,115,12,73,12,396,65,1112
507011153,0,0,0,72,0,0,0,0,0,3,0,0,0,3,43,55,0,0,0,0,0,0,0,0,0,10,5,17,224,56,5,127,14,80,11,56,17,242,51,875
507011154,0,5,0,84,0,0,0,0,0,0,0,0,0,0,80,81,0,0,0,0,0,0,0,0,0,5,8,12,251,55,8,189,23,100,12,65,16,348,85,1148
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,7,0,155,0,0,0,0,0,3,0,0,0,0,38,36,0,0,0,0,0,0,0,0,0,0,0,5,153,27,0,98,11,71,4,40,7,157,38,599
507011159,0,0,0,95,0,0,0,0,3,0,0,3,0,4,71,85,0,0,0,0,0,0,0,0,0,0,9,10,290,51,3,216,29,150,13,99,18,342,82,1295
507011160,0,4,0,85,0,0,0,0,0,0,0,0,0,9,86,94,0,0,0,0,0,0,0,0,0,8,6,16,266,48,0,180,18,120,11,85,10,460,105,1298
507011161,0,0,0,153,0,0,0,0,0,0,0,0,0,4,115,128,0,0,0,0,0,0,0,0,0,0,5,9,483,56,12,262,38,142,14,65,9,233,126,1438
507011163,0,0,0,56,0,0,0,0,0,4,0,0,0,0,51,58,0,0,0,0,0,0,0,0,0,0,5,5,198,22,0,126,14,84,12,41,3,187,51,749
