SA2_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
212021299,62,9,0,0,68,0,0,0,68,0,0,68,110,16,0,0,127,0,0,0,128,0,0,129,21,0,0,0,27,0,0,0,27,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,192,18,0,0,217,0,0,0,219,3,0,223,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,4,3,0,0,0,3,0,0,0,3,0,0,4,195,18,0,0,220,0,0,0,222,6,0,225,53,5,0,0,60,0,0,0,65,11,3,75,0,0,0,0,0,0,0,0,0,0,0,0,243,30,0,4,284,0,0,4,285,17,0,301,108,13,0,0,122,0,0,0,125,0,0,126,174,20,0,0,192,0,0,0,195,5,0,198,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,292,27,3,7,321,0,0,3
212021453,87,8,0,0,100,0,0,0,100,8,0,107,122,21,0,0,143,0,0,0,144,5,0,150,32,7,3,0,44,0,0,0,47,0,0,47,0,0,0,0,6,0,0,0,6,0,0,3,246,37,3,0,290,0,0,0,298,13,0,308,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,10,3,0,13,4,0,0,0,12,0,0,0,10,3,0,12,255,37,3,3,298,6,0,6,305,16,0,319,146,31,3,4,194,14,0,14,202,20,0,227,4,0,0,0,4,0,0,0,4,0,0,7,402,72,12,4,496,20,0,20,512,35,9,552,123,12,0,0,143,0,0,0,143,12,0,154,130,33,3,5,172,4,0,4,173,3,0,178,5,0,0,0,13,0,0,0,13,0,0,6,0,0,0,4,3,0,0,0,3,0,0,5,266,48,3,6,322,6,0,6
212021454,90,8,0,0,107,0,0,0,106,6,0,109,147,24,4,4,179,0,0,0,182,0,0,190,32,5,5,0,46,0,0,0,43,0,0,49,7,0,0,3,6,0,0,0,6,0,0,6,279,41,10,9,334,3,0,4,337,9,0,353,10,0,0,0,10,0,0,0,10,0,0,8,13,0,5,0,18,0,0,0,17,0,0,14,21,0,5,0,28,0,0,0,23,0,0,27,297,42,13,9,360,0,0,5,361,13,3,376,147,37,13,5,204,8,0,16,221,31,4,252,0,0,0,4,5,0,0,0,5,0,0,9,443,80,27,18,566,19,7,17,586,44,8,635,138,20,5,0,166,0,0,6,164,12,0,177,184,34,0,0,218,3,0,6,226,8,0,231,12,4,0,0,16,0,0,0,16,0,0,16,0,0,0,3,5,0,0,0,5,0,3,8,337,58,4,3,400,7,0,6
212021455,94,17,0,4,111,3,0,3,112,0,0,115,181,34,0,0,216,0,0,0,220,4,0,222,68,4,3,0,74,0,0,0,74,0,0,74,3,0,0,0,4,0,0,0,7,0,0,7,340,56,4,5,409,6,0,6,409,11,0,418,3,0,0,0,3,0,0,0,3,4,0,5,5,0,0,0,4,0,0,6,14,0,0,14,10,0,0,0,9,0,0,6,18,0,0,18,350,55,4,5,416,8,0,7,426,9,0,434,160,31,8,4,206,4,0,6,206,34,0,239,4,0,0,3,6,0,0,0,6,0,8,14,513,94,11,10,625,11,3,11,637,40,10,691,140,19,0,0,165,4,0,4,171,10,0,173,204,25,3,3,238,13,0,13,250,4,0,250,18,5,0,0,25,0,0,0,25,6,0,26,0,0,0,3,6,0,0,0,10,0,0,10,368,52,7,3,431,20,0,20
212021456,104,17,3,0,121,4,0,8,131,6,0,140,170,32,7,0,200,4,0,4,206,7,0,213,72,11,0,0,81,0,0,0,81,0,3,87,4,0,0,9,13,0,0,0,13,0,0,13,347,50,9,17,423,12,0,14,432,17,0,450,6,0,0,4,10,0,0,0,10,0,0,9,10,3,0,0,18,0,0,0,18,0,0,19,13,3,0,3,25,0,0,0,26,0,0,31,364,56,9,19,449,16,0,16,460,18,0,482,197,69,5,10,284,14,5,21,305,48,0,348,0,0,0,4,7,0,0,0,7,0,0,11,563,128,18,28,738,32,5,32,772,62,5,844,115,18,0,5,138,0,0,0,138,10,0,141,157,32,0,0,194,5,0,5,199,14,0,213,17,0,4,0,23,0,0,0,23,0,0,25,0,0,0,0,4,0,0,0,4,0,0,4,296,47,7,8,363,5,0,5
212021553,147,14,4,0,160,0,0,3,165,11,0,178,265,38,3,0,310,0,0,0,316,4,0,315,68,7,9,0,80,0,0,3,82,0,0,86,0,0,0,3,4,0,0,0,4,0,0,11,476,61,13,8,559,5,4,8,574,21,0,588,11,0,0,0,18,0,0,0,18,0,0,18,13,0,0,0,13,0,0,0,17,0,0,17,23,0,0,0,29,0,0,0,31,0,0,31,503,61,13,9,587,7,4,12,599,21,0,623,178,22,7,4,213,10,0,10,225,20,0,250,6,0,0,0,4,0,0,0,4,0,0,10,688,87,17,17,809,22,4,21,830,37,6,877,344,32,6,8,382,6,0,4,395,12,0,404,429,50,10,4,490,0,0,4,489,12,0,504,34,9,13,0,57,0,0,0,54,0,0,54,6,0,0,9,8,0,0,0,8,0,5,8,811,91,22,9,929,4,3,10
212021554,116,23,5,0,138,0,0,0,138,5,0,144,211,34,6,3,251,3,5,3,258,4,0,260,63,0,4,0,68,0,0,0,68,0,0,68,6,0,0,10,7,0,0,0,11,0,0,11,387,57,15,10,467,5,5,3,473,8,0,483,6,0,0,0,10,0,0,0,10,0,0,12,9,0,0,0,10,0,0,0,10,0,0,10,14,0,0,0,17,0,0,0,17,0,0,18,405,57,15,10,486,5,5,3,489,9,0,501,180,23,4,3,215,0,0,0,221,13,3,236,0,0,0,3,0,0,0,0,0,0,0,0,590,86,16,16,701,6,5,7,712,23,3,734,189,38,4,0,235,4,0,4,237,11,4,254,268,40,4,4,310,3,4,7,317,12,0,325,16,3,0,0,16,0,0,0,16,0,0,21,0,0,0,4,3,0,0,0,3,0,0,3,474,79,6,3,569,8,4,5
212031300,138,13,0,0,155,11,0,11,165,7,0,174,235,48,7,4,291,0,0,0,297,13,0,309,56,17,4,0,80,0,0,0,80,6,0,84,7,0,0,0,3,0,0,0,3,5,4,19,430,76,21,10,529,11,0,11,546,32,3,579,10,0,0,0,17,0,0,0,17,4,0,18,15,4,0,0,24,0,0,0,24,0,0,24,27,11,0,0,35,0,0,0,37,4,0,41,457,89,17,7,570,16,0,16,582,33,3,627,283,66,8,15,371,9,0,14,385,61,8,456,0,0,0,0,0,0,0,0,0,0,8,10,743,152,24,23,945,18,0,28,968,97,19,1088,186,23,0,4,214,6,3,9,218,7,0,227,256,57,4,6,319,0,0,9,321,13,0,333,16,6,6,0,26,0,0,0,30,0,0,35,0,0,0,5,12,0,0,0,12,0,0,19,457,78,15,14,568,8,9,18
212031303,242,34,4,0,280,4,0,8,286,6,0,290,491,52,7,5,555,3,4,8,561,16,0,575,174,8,28,6,215,5,0,5,220,3,0,220,5,0,0,0,13,0,0,0,13,0,0,13,912,98,37,7,1058,16,4,16,1074,25,0,1102,6,4,0,0,11,0,0,0,11,0,0,11,11,0,0,0,12,0,0,0,17,0,0,17,21,6,0,0,23,0,0,0,28,0,0,28,933,102,37,7,1082,14,4,15,1101,25,0,1126,295,33,6,6,343,9,0,8,355,20,0,372,3,0,0,6,8,0,0,0,8,0,6,16,1233,138,43,21,1433,20,3,26,1461,44,12,1511,270,40,8,0,310,10,5,15,326,13,0,339,459,45,10,3,512,6,0,5,521,18,0,539,49,4,3,0,55,0,0,0,57,0,0,60,11,0,0,5,15,0,0,0,15,0,0,17,782,85,19,4,895,13,5,21
212031304,275,42,5,3,331,0,0,0,334,18,0,351,473,96,8,0,583,5,0,7,584,18,0,601,132,28,26,5,192,0,0,0,192,7,0,198,8,0,0,4,11,0,0,0,11,0,0,11,884,172,42,16,1115,3,6,6,1121,39,0,1166,8,0,0,0,12,0,0,4,11,0,0,11,26,10,4,0,42,0,0,0,41,0,0,41,34,12,4,0,51,0,0,4,52,0,0,52,923,179,47,21,1167,8,3,11,1176,39,0,1223,425,97,8,11,542,9,0,14,556,69,4,625,5,0,0,5,12,0,0,0,12,0,6,17,1353,277,57,38,1723,18,3,22,1744,107,12,1865,378,67,7,0,450,7,0,7,458,12,0,469,427,99,3,0,538,5,0,5,539,25,0,563,46,8,4,0,66,0,0,0,67,5,0,70,3,0,0,6,12,0,0,0,17,0,0,17,855,176,12,15,1063,16,0,13
212031306,254,27,10,4,295,0,0,0,296,13,0,305,304,42,7,0,356,4,4,6,357,7,0,371,69,18,9,0,92,4,0,4,95,0,0,95,0,0,0,4,6,0,0,0,9,0,0,9,628,92,21,9,746,4,4,7,758,22,3,778,17,0,0,0,18,0,0,0,25,3,0,28,25,0,0,5,32,4,0,4,37,0,0,35,45,3,0,5,54,4,0,4,59,7,0,60,669,93,21,17,799,9,4,10,813,21,3,840,259,73,9,7,344,25,0,25,369,38,0,405,6,0,0,12,17,0,0,0,17,0,14,28,939,169,23,30,1158,34,4,36,1198,65,16,1275,382,56,13,4,456,0,0,4,460,15,0,477,348,65,9,3,422,6,0,6,432,18,0,448,32,6,0,0,42,0,0,0,42,5,0,41,0,0,0,8,13,0,0,0,8,0,0,16,765,132,20,13,927,11,0,15
212031308,64,4,3,0,70,0,0,0,70,3,0,74,141,11,3,0,155,0,0,0,155,0,0,155,48,0,3,0,52,0,0,0,55,0,0,55,4,0,0,7,11,0,0,0,11,0,0,8,246,22,11,7,285,0,0,0,290,3,0,290,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,3,0,0,0,3,0,0,3,254,18,11,7,288,0,0,0,289,3,0,294,83,10,0,0,103,0,0,0,103,9,0,110,0,0,0,0,0,0,0,0,0,0,3,3,339,33,11,7,391,0,0,0,396,11,3,407,64,4,3,0,72,0,0,0,72,8,0,83,197,15,8,0,221,0,0,0,221,4,0,221,9,3,4,0,14,0,0,0,14,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,272,28,9,0,309,0,0,0
212031457,64,10,0,0,77,0,0,0,77,0,0,75,140,19,7,0,167,0,0,0,166,9,0,174,37,4,0,0,44,0,0,0,44,0,0,44,4,0,0,3,3,0,0,0,3,0,0,3,244,38,10,3,290,0,0,0,287,8,0,295,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,4,0,0,4,3,3,0,0,4,0,0,0,4,0,0,4,241,35,10,3,293,0,0,0,297,8,0,300,148,50,13,0,209,6,0,9,219,32,4,254,0,0,0,0,0,0,0,0,0,0,0,6,392,86,23,8,501,8,0,11,516,37,0,558,137,14,3,0,158,8,0,5,159,7,0,165,264,34,10,0,309,4,0,4,312,7,0,320,16,0,0,0,19,0,0,0,19,0,0,19,4,0,0,10,16,3,0,3,14,0,4,21,430,48,11,10,499,8,0,11
212031458,120,17,3,3,141,4,3,3,152,12,0,160,160,27,0,0,191,0,0,4,191,3,0,200,60,7,5,0,68,3,0,3,77,0,0,76,0,0,0,8,6,0,0,0,6,0,0,12,341,55,5,9,413,9,3,11,427,16,0,442,7,0,0,0,7,0,0,0,7,0,0,7,10,6,0,3,19,0,0,0,17,0,0,24,16,6,0,3,22,0,0,0,25,0,0,30,361,65,5,10,437,9,3,14,453,16,5,473,297,76,6,16,395,19,0,23,411,65,0,478,0,0,0,6,6,0,0,0,6,0,8,12,652,144,13,28,836,24,9,36,869,86,11,961,160,28,3,0,194,7,3,8,207,13,0,218,218,32,3,0,257,3,0,3,261,11,0,269,21,0,3,0,27,0,0,0,29,0,0,29,3,3,0,3,12,0,0,0,12,0,0,8,407,67,11,6,491,13,3,15
212031555,184,17,0,0,199,3,0,0,207,3,0,210,222,53,5,0,283,4,0,4,285,5,0,292,70,12,4,0,87,0,0,0,87,0,0,89,12,0,0,8,13,0,0,0,13,0,3,20,481,87,11,8,588,4,0,4,595,13,8,607,13,0,0,0,13,0,0,0,18,0,0,18,12,0,0,0,17,0,0,0,15,0,0,15,23,0,0,0,32,4,0,4,36,0,0,36,505,85,11,8,616,9,0,9,625,13,8,639,205,31,3,0,242,4,0,4,244,16,0,266,0,0,0,4,0,0,0,0,0,0,3,9,719,118,12,11,861,18,0,15,872,26,5,909,313,34,4,6,353,0,3,3,358,10,0,370,271,59,3,3,336,5,0,3,341,9,0,349,23,9,4,0,33,0,0,0,33,0,0,33,5,0,0,6,12,0,0,0,12,0,5,16,613,99,6,14,740,3,6,13
212031556,260,35,4,3,301,7,0,5,304,12,0,319,427,105,7,7,539,9,3,7,551,5,0,556,152,26,10,6,188,0,0,0,187,0,0,187,15,5,0,10,30,0,0,0,30,0,0,30,850,165,21,19,1050,14,6,15,1070,18,0,1095,19,4,0,0,24,0,0,0,24,0,0,30,28,0,0,0,26,0,0,0,26,0,0,25,46,5,0,0,54,0,0,0,54,6,0,53,896,167,21,20,1105,14,6,15,1121,22,0,1145,369,75,16,19,484,9,3,12,495,50,0,543,3,0,0,10,14,0,0,0,14,0,10,20,1269,247,37,47,1600,22,3,29,1632,69,11,1713,306,33,6,4,344,4,0,7,352,9,0,359,353,107,12,4,473,7,3,8,489,15,0,502,36,6,0,0,44,0,0,0,44,0,0,48,0,4,0,9,17,0,0,0,14,0,0,16,696,156,14,12,880,17,3,16
212031557,272,41,10,5,321,14,0,15,336,14,0,348,454,94,5,3,557,6,0,6,565,15,0,574,104,10,7,0,124,0,0,4,133,0,3,132,8,0,0,7,15,0,0,0,15,0,3,19,843,140,24,14,1026,20,4,21,1044,26,9,1077,15,5,0,0,18,3,0,3,24,0,0,24,39,4,0,0,46,3,0,3,53,3,0,55,59,9,0,0,64,4,0,10,74,3,0,77,898,148,24,14,1086,21,3,28,1120,28,9,1154,437,103,10,15,572,29,0,29,599,53,9,659,5,3,0,3,12,0,0,0,12,0,5,17,1342,265,33,36,1668,49,3,57,1724,84,18,1828,429,75,4,0,509,17,5,17,529,21,0,555,544,127,8,5,688,9,0,11,702,35,0,731,41,11,6,0,57,0,0,0,57,0,4,55,0,0,0,7,3,0,0,0,3,0,3,7,1018,209,17,14,1264,24,4,26
212031558,206,26,5,3,244,0,0,0,239,11,0,250,316,55,8,3,384,4,3,5,385,9,3,394,90,13,16,0,122,0,3,3,122,3,0,122,12,4,0,3,15,0,0,0,15,0,0,21,624,96,24,13,756,4,5,9,766,21,4,791,17,0,0,0,19,0,0,0,19,0,0,22,19,0,0,0,18,7,0,7,21,0,0,21,35,3,0,0,37,3,0,3,41,0,0,43,655,98,25,13,797,9,5,13,807,21,4,835,263,61,12,9,334,16,0,13,353,41,0,392,5,3,0,0,11,0,0,0,11,0,3,12,917,166,36,25,1145,21,3,25,1172,59,12,1243,161,26,0,0,193,3,0,6,199,19,0,216,266,57,0,5,324,4,0,7,331,13,0,347,29,6,3,3,42,0,0,0,42,0,0,39,0,0,0,5,9,0,0,0,9,0,0,7,461,90,5,5,566,9,3,11
212031559,179,13,0,4,197,4,0,5,207,7,0,210,234,54,4,0,289,7,0,7,292,13,3,308,68,10,13,0,90,0,0,0,90,0,0,88,6,0,0,3,10,0,0,0,10,0,0,10,484,80,14,9,589,10,0,12,595,21,3,617,12,0,0,0,12,0,0,0,13,0,0,13,13,0,5,0,16,0,0,0,19,0,0,19,29,0,5,0,30,3,0,3,30,0,0,30,512,77,16,9,615,7,0,13,632,21,3,651,249,66,0,12,324,12,0,12,336,34,4,376,0,0,0,4,4,0,0,0,4,0,3,6,761,149,19,19,952,17,0,22,969,51,11,1037,250,31,4,0,291,9,3,10,302,20,0,319,313,58,9,0,381,0,0,0,381,14,0,400,27,3,8,0,33,0,0,0,33,0,0,39,5,0,0,4,17,0,0,0,17,0,0,17,599,97,16,3,724,12,3,15
212031560,103,13,0,0,116,0,0,0,116,7,0,123,144,30,4,0,179,5,0,4,182,11,0,191,31,3,6,0,44,0,5,5,42,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,284,46,6,7,337,5,3,8,344,19,0,364,5,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,6,0,0,6,11,0,0,0,13,0,0,0,13,0,0,13,292,48,6,7,349,5,3,8,359,19,0,376,158,47,8,11,218,15,0,16,238,32,0,270,0,0,0,0,0,0,0,0,0,0,3,4,457,93,18,11,576,18,0,25,598,56,3,658,139,17,0,0,159,0,0,4,160,16,0,174,174,22,3,0,197,7,0,11,206,13,0,220,17,3,0,0,20,0,0,0,22,0,0,23,0,0,0,0,0,0,0,0,3,0,6,5,326,44,9,0,376,8,7,13
212031561,58,6,6,0,66,0,0,0,67,7,0,75,81,14,6,0,101,0,0,0,103,7,0,110,25,10,0,0,34,5,0,5,42,0,0,42,0,0,0,0,0,0,0,0,0,0,0,8,164,32,12,0,206,4,0,3,213,13,0,230,14,5,0,0,17,0,0,0,17,0,0,17,12,5,0,0,14,7,0,7,22,0,0,22,26,7,0,0,31,7,0,7,34,0,0,34,188,37,12,0,239,10,0,9,251,13,0,265,261,67,15,17,360,21,6,25,385,80,0,462,0,3,0,0,3,0,0,0,3,0,4,4,450,108,20,20,600,29,4,37,640,92,5,734,113,19,0,0,137,4,0,4,141,15,0,155,108,23,4,3,137,3,0,5,140,11,0,153,11,3,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,233,43,7,3,291,4,0,8
212031562,73,10,0,0,82,0,0,0,82,7,0,88,103,31,0,0,146,3,0,8,145,10,0,156,25,3,3,0,33,0,0,0,33,3,0,37,4,0,0,0,4,0,0,0,4,0,0,7,206,46,3,0,258,3,0,8,262,21,4,286,13,3,0,0,12,3,0,3,19,0,0,17,6,4,0,0,17,4,0,4,19,0,0,16,23,8,0,0,31,6,0,6,30,5,0,37,224,53,3,0,288,6,0,5,295,26,4,328,219,70,7,14,309,16,7,23,335,64,5,398,0,0,0,5,7,0,0,0,7,0,5,10,443,125,10,20,605,19,10,29,634,91,7,733,102,13,7,0,120,0,0,0,121,13,0,134,113,28,0,0,142,0,0,8,144,3,0,149,4,0,0,0,9,0,0,0,9,3,0,10,5,0,0,0,0,0,0,0,0,0,0,0,221,48,4,0,268,8,0,7
212041309,87,13,0,3,106,6,0,6,105,3,0,111,128,27,4,0,154,3,0,3,155,4,0,163,54,10,4,0,68,0,0,0,67,0,0,73,3,0,0,0,5,0,0,0,5,0,0,5,268,48,5,6,335,9,0,9,340,10,0,350,4,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,8,0,0,12,273,48,5,6,336,9,0,12,349,14,0,360,81,15,0,0,100,0,0,0,104,7,0,115,0,0,0,0,0,0,0,0,0,0,0,7,357,66,5,7,436,12,0,13,452,27,0,479,141,15,5,0,158,5,0,7,166,11,0,173,134,41,3,0,176,9,0,9,186,10,0,192,24,0,4,0,26,0,0,0,28,0,0,33,3,0,0,0,3,0,0,0,3,0,0,3,303,59,11,0,367,8,0,9
212041310,101,15,3,0,120,0,0,0,117,4,0,122,134,22,4,0,156,4,0,4,161,4,0,168,36,15,7,0,57,0,0,0,57,3,0,58,3,0,0,0,3,0,0,0,3,0,0,11,272,47,12,5,337,5,3,5,342,11,0,357,17,3,0,0,18,0,0,0,18,0,0,18,7,0,0,0,7,0,4,4,10,0,0,10,19,3,0,0,22,0,4,5,31,0,0,31,292,52,8,5,362,7,3,9,373,11,0,385,152,44,0,11,205,6,3,9,221,39,0,263,0,0,0,5,4,0,0,0,4,0,3,10,440,98,13,15,577,13,7,21,595,54,4,651,104,18,5,0,127,0,0,0,129,9,0,136,112,26,3,0,143,0,0,0,143,11,0,148,3,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,221,48,11,0,283,0,0,0
212041312,137,23,5,0,168,3,0,3,169,12,0,175,222,48,4,6,278,0,4,0,279,11,0,294,56,6,5,0,71,0,0,0,71,0,0,72,8,0,0,3,10,0,0,0,10,0,6,13,423,74,11,8,520,8,4,7,528,22,0,554,18,6,0,0,21,0,0,0,21,0,0,21,6,0,3,0,12,4,0,3,17,0,0,17,23,0,3,0,31,3,0,3,34,0,0,34,446,81,22,8,556,9,3,10,567,22,0,588,255,75,8,9,353,17,3,25,378,85,3,464,3,0,0,3,7,0,0,0,7,0,10,14,707,158,24,21,910,25,9,37,951,108,12,1073,211,25,6,0,243,10,0,9,250,10,0,263,217,62,0,3,288,0,0,0,287,21,0,307,13,0,3,0,24,0,0,0,24,0,0,25,0,4,0,5,7,0,0,0,7,0,0,7,449,93,5,8,556,10,4,9
