SA2_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
126021722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,27,5,0,159,9,0,4,168,12,0,180,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,9,0,0,9,5,0,0,0,9,0,0,0,9,0,0,9,134,24,5,0,165,9,0,4,175,12,0,187,20,0,0,0,23,0,0,0,23,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,157,22,9,0,189,9,0,4,197,20,0,218,53,12,3,0,67,0,0,0,68,6,0,79,38,8,0,0,45,0,0,0,45,3,0,46,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,92,16,3,4,115,3,0,3,123,8,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
126021723,4,3,7,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,176,42,15,4,242,7,0,7,245,23,0,268,0,0,0,0,0,3,0,3,3,0,0,4,0,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,6,3,0,3,12,0,0,12,177,45,17,4,247,10,0,10,254,22,0,277,41,14,9,0,61,0,0,0,62,26,0,89,0,0,0,0,0,0,0,0,0,0,0,0,216,59,27,4,312,10,0,10,320,50,0,370,68,16,3,0,84,3,0,3,85,8,0,92,54,29,10,0,91,0,0,0,90,6,0,102,4,3,4,0,16,0,0,0,16,0,0,14,0,0,0,4,4,0,0,0,4,0,0,4,125,50,18,6,188,3,0,3,194,13,0,206,5,0,0,0,5,4,0,4,9,0,0,8,0,0,0,0,0,0,0,0
126021724,7,0,6,0,16,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,247,53,16,4,313,5,0,6,320,23,0,343,5,0,0,0,5,0,0,0,5,0,0,5,8,0,0,0,4,0,0,0,4,0,0,5,12,0,0,0,15,0,0,0,15,0,0,14,252,53,17,7,328,5,0,6,334,23,0,356,57,8,9,0,71,0,0,0,71,18,0,90,0,0,0,0,0,0,0,0,0,0,0,0,313,62,19,7,403,5,5,8,408,41,0,449,100,15,12,0,124,0,0,0,123,4,0,127,66,21,5,0,88,3,0,3,89,11,0,98,4,0,0,0,13,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,180,31,12,0,226,4,0,3,230,14,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
126021725,4,0,5,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,74,10,4,0,90,5,0,5,92,13,0,102,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,0,0,4,4,3,0,0,7,0,0,0,7,0,0,7,73,14,5,0,93,5,0,5,95,13,0,107,17,5,0,0,17,0,0,0,18,12,0,30,0,0,0,0,0,0,0,0,0,0,0,0,92,20,10,0,114,7,0,7,120,16,0,135,19,4,0,0,25,0,0,0,25,5,0,28,18,4,0,0,17,0,0,0,17,3,0,24,9,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,41,10,0,0,53,0,0,0,53,7,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011504,0,4,7,0,11,0,0,0,11,5,0,17,0,0,0,0,0,0,0,0,0,3,0,4,48,20,19,9,94,3,0,3,95,27,0,125,0,3,0,0,3,5,0,5,5,0,0,8,5,0,0,0,0,0,0,0,10,0,0,5,5,7,0,0,7,5,0,6,9,3,0,14,54,22,19,9,100,0,0,10,111,29,0,139,48,29,23,4,100,18,4,13,115,158,0,269,0,0,0,0,0,0,0,0,0,0,0,0,103,47,43,12,198,20,3,22,224,188,3,414,8,0,0,0,14,0,0,0,14,4,0,16,4,9,6,0,19,0,0,0,19,5,0,18,7,0,7,0,8,0,0,0,10,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,24,11,12,0,38,0,0,0,42,11,0,57,4,0,0,0,4,4,0,4,5,0,0,3,0,0,0,0,4,0,0,0
127011505,11,5,8,0,22,0,0,0,21,0,0,23,0,0,0,0,3,0,0,0,3,0,0,3,104,26,24,0,162,0,0,0,163,23,0,182,9,0,0,0,9,0,0,0,5,0,0,5,4,0,0,0,4,0,0,0,5,0,0,5,8,0,0,0,8,0,0,3,11,0,0,11,111,26,24,0,169,6,0,4,174,23,0,194,27,10,14,6,58,0,0,0,58,52,0,104,0,0,0,0,0,0,0,0,0,0,5,5,141,39,39,3,229,6,0,4,234,69,3,306,34,8,7,0,47,0,0,0,47,6,0,50,21,10,5,0,30,0,0,0,33,3,0,35,6,4,0,0,12,0,0,0,12,0,0,12,0,0,0,0,3,0,0,0,3,0,0,3,58,15,12,0,88,0,0,0,90,6,0,95,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011593,10,0,10,0,30,0,0,0,30,0,0,30,0,0,0,7,6,0,0,0,6,0,0,6,103,24,30,7,162,0,0,0,166,24,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,109,24,27,7,164,0,0,0,165,24,0,189,31,11,10,0,50,4,0,8,58,49,0,102,0,0,0,0,0,0,0,0,0,0,0,0,142,33,42,4,215,3,0,5,224,75,0,297,37,5,4,0,44,0,0,0,47,5,0,53,32,9,6,0,49,0,0,0,49,7,0,59,5,3,18,0,35,0,0,0,35,0,0,31,0,6,0,3,4,0,0,0,4,0,0,4,82,23,26,4,129,0,0,0,131,14,0,143,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
127011594,7,6,4,0,17,0,0,0,17,7,0,20,0,0,0,3,3,0,0,0,3,0,0,4,93,37,22,8,159,3,0,3,164,25,0,191,8,0,0,0,8,5,0,5,10,0,0,10,5,0,0,0,5,0,0,3,5,0,0,4,8,0,0,0,9,5,0,6,16,0,0,16,100,37,26,8,170,11,0,7,181,28,0,207,38,26,16,0,81,6,4,8,86,84,0,173,0,0,0,0,0,0,0,0,0,0,0,3,138,65,37,8,247,17,8,14,265,112,0,379,47,6,5,0,64,0,0,0,65,7,0,71,24,7,5,0,36,0,0,0,40,11,0,49,5,0,7,0,13,0,0,0,13,4,0,15,0,0,0,0,3,0,0,0,3,0,0,3,75,20,18,0,117,5,0,5,119,22,0,139,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,3
127011595,6,5,8,0,20,0,0,0,20,5,0,26,0,0,0,0,3,0,0,0,3,0,0,3,143,25,30,3,201,0,0,0,204,33,0,232,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,6,3,0,4,5,0,0,10,0,6,0,0,6,3,3,6,15,0,0,13,143,28,35,3,204,3,3,9,216,36,0,248,51,20,16,0,84,6,0,6,91,80,0,175,0,0,0,0,0,0,0,0,0,0,0,0,190,50,50,3,296,9,3,12,307,116,0,420,43,8,0,0,59,0,0,0,60,4,0,63,32,3,0,0,40,0,0,0,41,0,0,47,7,3,3,0,11,0,0,0,11,10,0,21,0,0,0,0,0,0,0,0,0,0,0,0,79,15,16,0,106,4,0,4,114,17,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4
127011596,7,10,9,0,21,0,0,0,21,0,0,20,0,0,4,3,9,0,0,0,9,3,0,11,179,34,40,7,263,10,0,9,270,31,0,298,6,0,0,0,3,0,0,0,3,0,0,3,4,3,0,0,3,5,0,6,11,0,0,8,8,6,0,0,14,5,0,6,16,0,0,20,181,42,44,7,274,11,3,11,286,27,0,316,41,26,9,5,82,0,0,3,81,75,0,157,0,0,0,0,0,0,0,0,0,0,0,4,218,71,56,12,352,9,6,13,368,104,0,479,69,6,5,0,80,0,0,0,77,16,0,93,32,7,8,0,42,0,0,0,45,5,0,54,5,3,5,0,10,0,0,0,10,0,0,10,0,0,0,4,3,0,0,0,3,0,0,3,106,13,16,4,137,0,0,3,137,22,0,161,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,0,0,4
127011597,13,5,15,0,29,0,0,0,29,4,0,36,0,0,0,0,0,0,0,0,0,4,0,6,230,51,40,0,328,3,0,6,328,63,0,392,4,0,0,0,7,4,0,4,11,0,0,11,3,0,0,0,3,3,0,3,9,0,0,7,5,0,0,0,8,7,0,6,13,0,0,17,235,57,41,0,333,9,0,13,345,64,0,408,52,32,11,4,107,4,0,4,106,77,0,185,0,0,0,0,0,0,0,0,0,0,0,0,290,92,55,3,440,15,0,16,450,139,5,598,94,15,9,0,117,0,0,0,122,13,0,134,44,21,8,0,70,5,0,5,81,9,0,89,6,3,14,0,22,0,0,0,22,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,149,37,30,0,215,6,0,10,226,27,0,254,3,0,0,0,5,0,0,0,3,0,0,3,5,0,0,0,3,0,0,3
127011726,9,0,0,0,9,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,64,19,0,0,86,0,0,0,86,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,19,0,0,87,0,0,0,87,0,0,91,11,5,4,0,16,0,0,0,16,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,76,29,8,0,107,0,0,0,107,8,0,116,9,3,0,0,11,0,0,0,11,3,0,17,7,3,0,0,12,0,0,0,12,0,0,12,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,0,30,0,0,0,30,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011727,16,0,0,0,16,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,155,30,9,3,192,3,0,3,195,13,3,209,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,6,0,0,6,3,0,0,0,4,0,0,0,10,0,0,10,162,29,10,3,201,3,0,3,209,13,3,222,27,8,0,0,34,5,0,5,40,20,0,55,0,0,0,0,0,0,0,0,0,0,0,0,189,38,9,3,236,9,0,8,248,28,3,277,49,9,0,0,52,3,0,3,53,0,0,56,28,3,0,0,31,0,0,0,34,0,0,33,4,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,78,13,0,0,94,0,0,0,93,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
127011728,3,0,6,0,16,0,0,0,16,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,121,43,13,0,178,3,0,4,185,23,3,213,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,0,0,0,7,0,0,7,3,3,0,0,12,0,0,0,12,0,0,10,126,42,15,0,190,3,0,4,192,25,3,220,24,14,12,0,53,0,0,0,53,12,0,70,0,0,0,0,0,0,0,0,0,0,0,0,149,61,27,0,245,3,0,4,250,38,3,285,28,9,3,0,43,0,0,0,40,9,0,52,21,6,0,0,26,0,0,0,30,5,0,33,0,0,0,0,7,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,47,16,10,0,70,0,0,0,71,14,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
127011729,20,5,4,0,22,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,184,32,14,0,236,9,0,4,241,12,0,252,6,5,6,0,7,0,0,0,7,0,0,7,5,0,0,0,8,0,0,0,8,3,0,5,3,5,6,0,10,0,0,0,10,3,0,17,192,39,11,0,243,9,0,4,249,14,0,267,44,8,4,0,56,0,0,0,58,25,0,82,0,0,0,0,0,0,0,0,0,0,0,0,233,49,22,6,302,8,0,11,312,33,0,346,43,0,5,0,48,0,4,3,57,3,0,66,21,3,3,0,32,0,0,0,29,5,0,34,6,0,0,0,7,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,72,10,12,0,95,0,4,9,100,13,0,111,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
127021509,10,6,14,0,21,0,0,0,25,0,0,29,0,0,0,0,7,0,0,0,7,0,0,6,102,28,16,0,160,0,4,3,166,28,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,4,5,3,0,0,3,0,4,0,0,8,0,4,7,12,0,0,12,108,32,16,0,164,4,3,8,175,28,0,198,43,21,19,0,90,6,0,4,99,120,0,218,7,0,0,0,7,0,0,0,7,0,3,3,155,58,37,3,257,9,5,13,271,148,3,424,47,6,6,0,53,0,0,0,55,16,0,70,16,12,5,0,29,4,0,4,35,14,0,46,7,0,3,0,12,0,0,0,15,5,0,17,5,0,0,0,5,0,0,0,9,0,0,9,68,14,7,0,98,4,6,4,106,35,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
127021510,14,4,5,0,19,0,0,0,21,0,0,25,0,0,0,6,6,0,0,0,6,0,0,6,176,26,33,8,254,3,0,4,255,38,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,9,0,11,0,0,0,0,3,0,7,7,7,9,0,9,179,31,33,8,252,3,6,10,263,39,0,303,65,32,12,4,113,0,8,15,125,155,0,279,0,0,0,0,0,0,0,0,0,0,4,7,248,58,51,12,371,10,13,20,391,196,5,590,64,5,6,0,79,4,0,4,84,11,0,98,45,8,11,0,65,0,0,0,69,15,0,80,10,5,12,0,21,0,0,0,21,4,0,24,0,0,0,3,3,0,0,0,3,0,0,6,121,15,27,3,169,3,0,3,177,35,0,208,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0
127021511,9,0,5,0,17,0,0,0,17,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,83,33,22,4,135,3,0,3,140,42,0,180,5,0,0,0,5,6,0,6,8,0,0,11,4,6,0,0,4,0,3,5,10,3,0,16,6,8,0,0,17,6,3,8,26,4,0,27,91,37,18,4,147,5,6,12,163,42,0,208,69,24,24,4,126,4,0,10,134,123,0,259,0,0,0,6,4,0,0,0,4,0,0,4,155,63,49,12,281,13,7,19,298,170,0,465,35,12,0,3,55,0,0,0,54,14,0,66,23,20,4,0,47,0,0,0,52,17,0,64,8,0,12,0,20,0,0,0,20,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,62,32,19,4,125,0,0,0,127,41,0,163,0,0,0,0,0,3,0,5,3,0,0,3,0,0,0,0,7,0,0,0
127021512,8,0,10,0,19,0,0,0,19,3,0,23,0,0,0,3,3,0,0,0,3,0,0,3,93,28,28,3,159,0,0,3,166,45,0,215,0,0,0,0,0,3,0,3,4,0,0,6,5,6,0,0,3,0,0,0,3,3,0,8,0,6,0,0,5,3,0,3,8,3,0,12,95,35,28,3,166,6,0,6,172,51,0,228,62,27,9,0,104,6,4,13,111,89,0,205,0,0,0,0,0,0,0,0,0,0,0,0,158,58,43,8,269,17,0,15,287,140,3,433,29,10,0,0,35,0,0,0,38,11,0,48,23,12,6,0,44,0,0,0,46,11,0,58,4,0,9,0,20,0,0,0,16,3,0,20,0,0,0,0,0,0,0,0,0,0,0,4,48,17,22,0,95,3,0,8,101,31,0,133,3,0,0,0,4,0,0,0,4,0,0,4,0,4,0,0,4,0,0,0
127021513,6,0,11,0,18,0,0,0,18,4,0,26,0,0,0,0,3,0,0,0,3,0,0,3,119,30,26,4,173,7,0,7,186,37,0,221,4,5,0,0,5,3,0,3,11,5,0,12,3,0,0,0,6,0,0,0,8,0,0,4,3,5,0,0,8,3,0,5,13,6,0,21,122,34,26,4,185,9,0,15,200,38,0,240,54,31,17,4,110,3,7,12,123,122,0,244,0,0,0,0,0,0,0,0,0,0,6,9,175,64,48,8,295,15,6,25,319,165,5,489,44,12,6,0,59,6,0,6,69,7,0,79,29,12,8,0,53,4,0,4,54,13,0,63,8,0,13,4,21,0,0,0,21,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,84,28,20,4,128,9,0,9,137,20,0,166,0,3,0,0,8,0,0,0,7,3,0,4,3,0,4,0,3,0,3,3
127021514,8,0,3,0,9,0,0,0,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,71,16,19,0,108,6,0,6,109,19,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,16,19,0,108,4,0,4,114,19,0,132,36,8,10,6,63,0,3,4,64,78,0,144,0,0,0,0,0,0,0,0,0,0,0,0,106,23,30,6,166,8,3,8,173,103,0,277,26,3,0,0,32,0,0,0,32,8,0,35,22,8,3,0,24,0,0,0,29,3,0,30,4,0,4,0,4,0,0,0,4,3,0,6,0,5,0,0,5,0,0,0,5,0,0,0,50,7,3,0,60,0,0,0,65,17,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
127021515,8,0,7,0,16,0,0,0,16,10,0,21,0,0,0,0,0,0,0,0,0,0,0,0,51,21,12,0,81,0,0,3,90,26,0,119,3,0,0,0,3,0,0,0,6,0,0,4,6,0,0,0,8,0,4,3,14,5,0,13,8,0,0,0,9,4,4,5,14,3,0,19,58,21,12,4,93,6,4,11,101,32,0,135,45,30,10,3,88,5,16,17,109,173,3,285,0,0,0,0,0,0,0,0,0,0,0,5,101,56,21,6,182,9,19,29,211,207,5,422,21,3,0,0,24,0,0,0,25,10,0,32,9,10,3,0,22,0,0,0,22,6,0,29,5,0,5,0,3,0,0,0,3,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,28,16,7,0,52,0,0,0,52,21,0,74,0,0,0,0,3,6,0,6,5,0,0,8,0,0,0,0,6,0,0,0
127021516,5,3,12,0,24,0,0,0,24,5,0,31,0,0,0,0,0,0,0,0,0,0,0,3,104,28,25,0,153,4,0,4,160,44,0,201,0,0,0,0,0,6,0,6,3,0,0,3,4,0,0,0,4,0,0,0,5,0,0,7,5,0,0,0,3,4,0,4,10,0,0,11,110,27,25,0,163,12,0,12,171,43,0,211,53,28,32,0,111,4,16,16,125,281,0,411,0,0,0,3,5,0,0,0,5,0,0,6,163,59,51,3,278,11,16,26,299,331,9,634,45,4,6,0,54,0,0,0,56,9,0,67,17,14,0,0,31,0,0,0,31,12,0,39,12,0,7,0,17,0,0,0,17,0,0,19,0,0,0,5,5,0,0,0,5,0,0,5,74,16,12,5,110,0,0,0,109,17,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
127021517,3,4,13,0,23,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,57,16,23,3,101,0,0,0,101,18,0,125,0,0,0,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,4,0,3,0,5,56,16,23,3,105,5,0,6,110,23,0,127,32,15,10,0,51,4,8,9,64,80,0,143,0,0,0,0,0,0,0,0,0,0,0,0,91,36,28,3,156,6,3,15,170,109,0,277,21,4,3,0,31,0,0,0,31,3,0,30,14,4,0,0,18,0,0,0,18,4,0,22,5,0,6,0,18,0,0,0,16,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,43,12,15,0,62,0,0,0,62,6,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
