SA2_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
404011093,3,14,0,363,11,0,3,9,4,7,0,5,0,12,44,88,5,0,0,0,0,0,0,0,0,3,3,10,389,94,9,598,109,260,31,107,25,180,56,1864
404011094,0,0,0,57,5,3,0,5,0,7,0,0,0,0,36,64,0,0,0,0,0,0,0,0,0,0,3,3,166,40,0,235,27,99,9,47,16,64,43,733
404011095,0,8,0,390,20,4,0,19,0,6,3,3,0,10,60,131,0,0,0,0,0,0,0,0,0,0,7,9,376,117,21,621,93,240,37,98,9,157,71,1846
404011096,0,3,0,405,27,0,0,12,0,14,4,0,0,18,47,128,0,0,0,0,0,0,0,0,0,0,3,10,390,69,14,557,52,186,18,60,10,131,52,1545
404011097,0,5,0,287,22,0,0,19,13,8,0,11,6,14,70,155,0,0,3,0,0,0,0,0,0,4,9,13,486,130,22,568,85,314,30,165,23,255,88,2163
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404021099,3,7,0,314,17,0,0,20,0,6,0,3,0,0,61,115,0,0,0,3,0,0,0,0,0,0,0,12,356,83,14,521,64,188,18,58,19,104,61,1484
404021100,0,5,0,224,18,3,0,22,0,3,5,3,3,6,66,129,0,0,0,0,0,0,0,0,0,0,3,5,368,59,7,435,84,221,23,84,17,144,69,1515
404021101,6,0,0,96,9,9,0,8,0,4,0,3,0,6,27,68,0,0,0,0,0,0,0,0,0,0,0,9,218,78,10,311,62,172,19,86,25,147,27,1140
404021102,0,13,0,129,11,8,0,3,0,6,3,0,7,16,89,149,0,0,0,0,6,0,0,0,0,0,10,29,398,153,9,466,89,356,25,215,40,350,108,2220
404021103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031105,0,0,0,115,3,0,0,4,0,0,0,0,0,0,12,26,0,0,0,0,0,0,0,0,0,0,0,0,104,23,3,138,18,33,5,15,0,21,17,368
404031106,0,8,0,381,6,0,0,11,0,4,0,0,0,9,49,90,0,0,0,0,0,0,0,0,0,0,5,6,359,80,12,574,70,228,26,89,8,123,61,1638
404031107,4,0,0,429,18,3,0,20,0,4,0,5,0,11,106,180,0,0,0,0,0,0,0,0,0,5,5,12,627,206,22,877,127,399,41,152,26,176,122,2773
404031108,0,4,0,303,11,4,0,9,0,10,0,3,0,12,53,101,0,0,0,0,0,0,0,0,0,0,0,6,396,109,15,507,68,206,27,80,8,171,53,1625
404031109,0,6,0,204,7,0,0,19,0,5,0,0,4,7,23,59,0,0,0,0,0,0,0,0,0,0,0,3,169,36,4,244,21,58,10,27,3,47,27,645
405011110,0,0,0,113,8,0,0,21,3,9,3,5,0,0,30,78,0,0,0,0,0,0,0,0,0,0,0,3,177,39,9,265,25,103,20,32,11,40,38,746
405011111,0,4,0,124,19,6,0,21,4,11,0,3,5,0,58,132,3,0,0,0,0,0,0,0,0,0,0,3,252,61,11,429,53,138,17,63,18,55,66,1150
405011112,0,0,0,128,17,0,3,18,3,4,4,0,0,4,39,97,0,0,0,0,0,0,0,0,0,0,0,3,235,27,11,309,48,104,13,35,12,40,44,878
405011113,0,0,0,32,6,0,0,11,0,3,0,3,0,4,29,54,0,0,0,0,0,0,0,0,0,0,0,0,72,13,0,101,17,51,4,23,4,26,32,352
405011114,0,0,0,79,11,0,0,4,0,0,0,4,0,0,38,65,0,0,0,0,0,0,0,0,0,0,0,4,192,37,5,261,29,89,16,34,14,42,36,750
405011115,0,0,0,81,16,0,0,11,0,3,0,6,0,0,13,50,0,0,0,0,0,0,0,0,0,0,0,4,135,19,3,198,11,63,6,14,3,22,13,496
405021116,0,0,0,41,8,0,0,15,0,5,0,5,0,0,26,54,0,0,0,0,0,0,0,0,0,0,0,5,76,15,9,161,21,38,10,17,8,18,28,385
405021117,0,0,0,60,10,4,0,16,0,5,0,0,0,4,28,72,0,0,0,0,0,0,0,0,0,0,0,4,101,29,5,182,13,62,5,17,8,31,33,480
405021118,0,0,0,21,4,0,0,20,0,0,0,3,0,5,19,55,0,0,0,0,0,0,0,0,0,0,4,4,59,14,4,143,9,50,0,26,3,36,28,378
405021119,0,0,0,70,12,5,0,30,3,10,0,6,3,4,55,115,5,0,0,0,0,0,0,0,0,0,0,15,162,35,13,312,44,108,18,59,20,81,59,903
405031120,0,0,0,36,16,3,0,14,3,3,0,0,0,0,29,70,0,0,0,0,0,0,0,0,0,0,0,0,92,10,0,171,22,46,3,22,3,25,33,434
405031121,0,0,0,24,14,0,0,12,0,6,0,0,0,0,43,80,0,0,0,0,0,0,0,0,0,3,4,5,71,18,0,121,17,42,12,18,7,46,41,397
405031122,0,0,0,102,18,5,0,9,0,6,0,3,4,14,80,145,4,0,0,0,0,0,0,0,0,4,7,14,240,54,7,362,42,148,21,69,29,155,95,1219
405031123,0,0,0,29,13,4,0,8,0,3,0,0,0,3,27,50,0,0,0,0,0,0,0,0,0,0,4,3,58,13,0,116,14,44,0,17,4,32,30,329
405041124,0,3,0,31,4,0,0,8,0,0,0,0,0,4,40,59,0,0,0,0,0,0,0,0,0,3,0,7,79,26,15,170,20,62,4,23,3,55,37,501
405041125,0,0,0,29,3,0,0,6,0,0,0,0,0,4,31,55,0,0,0,0,0,0,0,0,0,0,3,3,61,18,0,96,12,34,4,31,4,53,36,344
405041126,0,0,0,26,9,0,0,5,0,3,0,0,0,0,30,46,0,0,0,0,0,0,0,0,0,3,0,3,36,20,6,74,4,41,4,19,4,45,30,288
405041127,0,4,0,39,21,3,4,21,0,5,0,0,0,3,31,83,0,0,0,0,0,0,0,0,0,0,0,9,100,34,12,212,28,68,10,26,9,51,34,569
405041128,0,0,0,27,0,5,0,3,0,0,0,0,3,7,20,43,0,0,0,0,0,0,0,0,0,0,0,3,41,19,4,71,18,35,9,19,4,30,21,280
406011129,0,0,0,33,7,0,0,4,0,5,0,6,0,0,13,33,0,0,0,0,0,0,0,0,0,4,4,5,72,16,4,79,13,24,5,16,0,20,15,263
406011130,0,0,0,65,15,0,0,17,0,0,0,0,0,0,43,85,0,0,0,0,0,0,0,0,0,0,5,3,135,25,8,246,26,99,14,24,7,27,52,666
406011131,0,0,0,21,19,0,3,17,4,5,0,0,0,0,26,70,0,0,0,0,0,0,0,0,0,0,0,5,83,17,8,184,19,39,9,13,6,6,34,404
406011132,0,0,0,9,7,0,0,10,0,0,0,0,0,0,14,38,0,0,0,0,0,0,0,0,0,0,0,0,54,7,0,84,6,19,0,3,0,11,14,208
406011133,0,0,0,155,20,4,3,29,9,0,0,3,0,6,134,215,4,0,0,0,0,0,0,0,0,0,0,6,285,104,26,548,70,156,48,74,22,89,135,1562
406011134,0,0,0,27,16,4,4,14,0,5,0,3,0,5,28,71,0,0,0,0,0,0,0,0,0,3,4,17,72,10,10,112,5,37,9,18,3,32,29,353
406011135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,8
406011136,0,3,0,270,28,4,6,20,0,9,3,8,4,9,135,220,0,0,0,0,0,0,5,0,0,3,9,18,446,63,20,541,86,312,38,84,26,185,150,1942
406011137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406021138,0,0,0,0,0,0,0,0,0,5,0,0,0,17,6,26,0,0,0,0,0,0,0,0,0,7,7,19,7,8,0,3,3,29,0,23,11,136,17,236
406021139,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,4,4,15,0,0,15,3,9,4,5,0,18,11,86
406021140,0,0,0,13,3,0,0,3,0,3,0,0,0,4,22,36,0,0,0,0,0,0,0,0,0,0,0,0,28,13,0,46,6,14,0,6,4,19,24,151
406021141,0,0,0,6,7,0,0,0,0,4,0,0,0,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,17,11,12,0,3,0,11,11,116
406021142,0,3,0,113,15,0,0,15,3,7,0,0,0,11,131,186,8,0,0,0,0,0,0,0,0,7,3,16,231,38,17,300,45,143,30,48,12,118,139,1122
406021143,0,0,0,184,14,0,0,7,0,0,0,0,0,0,22,51,0,0,0,0,0,0,0,0,0,0,0,0,170,7,13,124,28,91,7,8,9,0,22,483
407011144,0,5,0,84,8,5,0,17,0,5,0,5,0,10,45,97,0,0,0,0,0,0,0,0,0,0,4,7,132,75,7,253,18,79,11,70,8,108,52,817
407011145,0,0,0,37,10,0,0,13,0,0,0,0,0,0,25,54,0,0,0,0,0,0,0,0,0,0,0,5,71,34,4,149,18,38,10,23,7,15,25,395
407011146,0,0,0,90,14,7,0,15,0,8,0,3,4,11,59,109,0,0,0,0,0,0,0,0,0,0,3,3,146,39,3,280,40,133,11,37,11,45,60,802
407011147,5,7,0,131,19,7,5,23,0,6,3,7,4,4,59,121,0,0,0,0,0,0,0,0,0,0,0,8,206,63,9,310,39,132,20,43,17,61,60,960
407011148,0,4,0,114,15,4,0,25,0,6,3,6,0,9,57,126,4,0,0,0,0,0,0,0,0,0,5,9,165,110,9,318,41,139,27,88,10,161,58,1125
407011149,0,0,0,46,0,3,0,14,3,5,0,0,0,3,28,66,0,0,0,0,0,0,0,0,0,0,0,5,91,58,5,172,20,83,11,22,10,56,25,560
407021150,0,0,0,67,6,4,0,12,0,0,0,0,0,4,29,62,0,0,0,0,0,0,0,0,0,0,5,12,134,46,10,236,22,79,10,23,4,27,32,617
407021151,0,0,0,32,13,0,0,10,0,0,0,0,0,0,22,50,0,0,0,0,0,0,0,0,0,0,0,0,63,16,7,136,9,38,4,14,4,13,23,333
407021152,0,0,0,51,3,0,0,17,0,6,0,0,0,4,19,51,0,0,0,0,0,0,0,0,0,3,3,9,92,18,0,165,9,43,17,25,9,48,25,456
407021154,0,0,0,51,14,0,0,13,6,0,0,0,0,6,32,73,0,0,0,0,0,0,0,0,0,0,0,3,125,44,14,211,18,104,6,39,5,34,36,640
407021155,0,0,0,31,20,0,0,12,0,0,0,0,0,0,11,48,0,0,0,0,0,0,0,0,0,0,0,0,77,6,8,107,16,51,3,5,3,6,13,292
407021156,0,0,0,21,16,0,0,12,0,0,0,0,0,0,12,37,0,0,0,0,0,0,0,0,0,0,0,4,70,10,5,112,9,33,6,15,6,18,10,296
407021157,0,3,0,69,20,0,0,30,4,0,0,6,0,5,25,89,0,0,0,0,0,0,0,0,0,0,4,3,178,28,15,280,28,110,10,25,9,19,29,723
407021158,0,0,0,28,4,3,0,7,0,3,0,0,0,0,23,43,0,0,0,0,0,0,0,0,0,0,0,5,61,19,11,126,8,42,3,22,0,25,28,351
407021173,0,7,0,163,18,0,0,26,4,6,0,8,0,0,50,118,3,0,3,0,0,0,0,0,0,0,0,10,338,72,11,576,68,175,28,75,19,73,58,1487
407021174,0,0,0,135,31,4,0,25,0,3,0,4,5,3,53,133,0,0,0,0,0,0,0,0,0,0,0,11,328,54,11,499,57,182,22,78,19,90,63,1407
407031159,0,0,0,51,18,0,0,14,0,3,0,0,0,4,29,60,0,0,0,0,0,0,0,0,0,0,3,13,140,35,8,205,14,81,9,19,7,50,37,615
407031160,0,0,0,22,9,0,0,9,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,79,15,4,102,10,43,3,15,0,45,6,316
407031161,0,0,0,15,6,0,0,9,0,4,0,0,0,0,12,32,0,0,0,0,0,0,0,0,0,0,0,4,64,7,0,120,10,44,0,6,5,15,17,277
407031162,0,0,0,34,16,5,0,5,0,3,0,5,0,0,20,47,0,0,0,0,0,0,0,0,0,0,0,3,131,31,5,176,28,57,7,30,4,34,20,517
407031163,0,0,0,10,3,0,0,3,0,3,0,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,40,7,3,62,13,20,0,10,4,14,11,170
407031164,0,0,0,28,4,0,0,10,0,0,0,0,3,0,34,67,0,0,0,0,0,0,0,0,0,0,0,0,86,27,10,145,14,72,12,25,15,47,39,493
407031165,0,3,0,113,22,3,5,17,0,10,0,8,4,11,85,168,0,0,0,3,0,0,0,0,0,3,3,14,337,80,15,421,52,251,26,104,30,189,100,1603
407031166,0,0,0,34,6,0,0,10,3,4,0,5,0,0,25,51,0,0,0,0,0,0,0,0,0,0,4,3,80,22,5,131,21,57,7,24,9,28,29,406
407031167,0,0,0,39,9,0,0,9,0,3,0,3,0,0,18,39,0,0,0,0,0,0,0,0,0,0,0,4,75,18,10,99,11,58,3,28,3,46,26,374
407031168,0,0,0,54,17,0,0,12,0,0,3,0,0,4,32,63,0,0,0,0,0,0,0,0,0,0,6,6,144,25,9,205,26,55,16,23,5,26,40,581
407031169,0,0,0,34,8,0,0,15,4,7,0,4,4,0,19,60,0,0,4,0,0,0,0,0,0,0,5,7,80,16,5,163,23,65,3,30,8,32,24,455
407031170,0,0,0,42,16,4,4,11,0,0,0,0,0,0,21,55,0,0,3,0,0,0,0,0,0,0,0,9,128,36,10,186,26,74,12,24,4,42,27,562
497979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501011001,0,0,0,58,17,0,0,9,0,5,0,3,0,9,85,130,0,0,0,0,0,4,0,0,0,0,0,9,95,56,11,216,30,81,15,35,12,43,89,677
501011003,6,9,0,249,23,10,0,30,4,4,0,7,3,9,181,275,0,0,0,0,0,0,0,0,0,0,4,9,239,102,22,502,50,120,43,46,27,51,187,1381
501011004,0,0,0,116,13,11,0,18,0,7,0,5,0,4,138,198,0,0,0,0,0,0,0,0,0,0,5,9,183,103,19,396,34,142,35,60,10,31,147,1149
501011293,0,0,0,139,10,10,0,19,0,6,3,0,0,8,120,169,0,0,0,4,0,0,0,0,0,0,4,12,184,44,9,289,28,119,20,56,6,50,120,917
501011294,3,0,0,273,24,3,3,35,6,12,3,5,0,8,237,344,0,0,0,4,0,4,0,0,0,0,3,18,356,103,18,687,58,278,59,93,25,86,245,2004
501021005,9,7,0,403,34,0,0,31,7,20,0,7,3,12,291,398,3,0,0,5,0,0,0,0,0,0,10,21,516,63,22,812,92,395,43,76,39,94,298,2451
501021007,0,0,0,78,7,3,5,16,4,3,0,0,3,0,82,124,0,0,0,0,0,0,0,0,0,0,3,5,102,27,7,210,19,83,15,23,7,30,82,606
501021008,0,0,0,35,10,4,0,8,0,0,0,0,0,0,43,71,0,0,0,0,0,0,0,0,0,0,3,3,87,29,6,133,15,101,13,30,11,37,51,492
501021009,3,0,0,105,7,0,4,14,6,11,0,3,5,7,78,132,0,0,0,0,0,0,0,0,0,0,4,7,119,26,12,243,23,143,13,46,24,86,92,831
501021010,0,0,0,65,4,0,0,8,0,10,5,0,0,0,42,73,0,0,0,5,0,0,0,0,0,0,0,3,72,11,4,156,12,50,17,10,6,20,47,393
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,0,0,0,222,15,3,0,15,5,15,0,5,3,9,149,213,0,0,0,0,0,0,0,0,0,0,8,7,267,52,16,487,68,248,20,60,25,64,160,1465
501021014,6,0,0,142,23,3,0,17,3,10,4,7,3,18,104,191,0,0,0,0,0,0,0,0,0,4,0,5,215,42,10,286,39,150,18,40,13,80,108,1005
501021015,0,0,0,78,9,4,0,17,4,8,0,0,0,3,59,106,0,0,0,0,0,0,0,0,0,0,3,8,113,24,10,218,30,129,11,30,20,44,66,699
501021016,3,0,0,67,7,0,0,12,0,3,0,4,0,8,57,93,5,0,0,4,0,0,0,0,0,0,3,9,62,6,7,126,17,64,11,19,17,42,56,434
501021251,5,0,0,234,28,0,0,24,0,7,3,5,0,5,144,220,0,0,3,0,0,0,0,0,0,0,4,9,293,40,9,479,47,228,34,32,8,47,156,1368
501021252,4,0,0,96,9,6,0,14,4,7,0,0,0,0,45,86,0,0,0,0,0,0,0,0,0,0,3,3,106,15,4,142,13,62,9,10,0,23,45,430
501021253,0,0,0,245,19,5,0,16,0,5,0,0,0,10,104,157,0,0,0,0,0,0,0,0,0,0,0,0,210,50,5,398,39,166,22,50,17,53,104,1115
501021254,0,0,0,18,0,0,0,0,0,0,0,0,0,3,31,42,0,0,0,0,0,0,0,0,0,0,0,3,58,17,5,118,7,77,7,36,7,49,36,424
501031017,0,0,0,67,12,3,0,12,5,11,0,0,0,9,68,124,4,0,0,0,0,0,0,0,0,0,3,6,133,39,10,205,21,96,14,30,13,29,68,660
501031018,3,0,0,87,12,0,6,6,5,7,5,0,0,0,64,105,0,0,0,0,0,0,0,0,0,0,0,0,100,24,14,171,29,114,26,21,14,25,61,603
501031019,6,0,0,32,11,0,4,12,0,0,0,0,0,0,35,58,0,0,0,0,0,0,0,0,0,0,3,3,93,17,12,181,12,81,12,28,10,25,42,515
501031020,0,0,0,31,11,0,0,11,0,0,0,0,0,3,48,87,0,0,0,0,0,0,0,0,0,0,0,4,90,36,0,139,12,38,5,13,6,41,46,426
502011021,3,0,0,160,19,0,0,15,4,10,3,3,4,10,156,220,0,0,0,0,0,0,0,0,0,0,8,3,158,42,14,254,28,138,23,34,32,62,163,949
502011022,3,4,0,177,14,5,0,13,0,11,0,6,4,11,126,180,0,0,0,0,0,0,0,0,0,0,0,5,176,38,10,252,29,132,17,48,20,70,130,923
502011023,5,0,0,82,7,0,0,12,0,6,0,6,0,10,112,156,0,0,0,0,0,0,0,0,0,0,7,3,91,37,16,207,26,167,14,55,21,113,116,857
502011024,6,7,0,406,27,6,3,26,4,21,0,6,4,9,315,426,0,0,0,0,0,0,0,0,0,0,9,12,381,59,23,547,70,311,41,93,42,121,320,2011
502011025,0,3,0,79,6,4,0,7,0,3,0,4,4,7,63,93,0,0,0,0,0,0,0,0,0,0,8,11,71,30,5,137,13,102,5,42,19,78,73,569
502011026,8,0,0,124,10,0,0,12,5,3,0,0,3,13,95,139,0,0,0,0,0,0,0,0,0,0,0,6,105,18,3,149,21,98,15,36,29,41,102,614
502011027,7,3,0,487,23,3,4,37,4,17,0,6,4,6,424,524,3,0,0,4,0,0,0,0,0,0,15,26,540,98,25,795,113,441,56,101,50,109,436,2778
502011028,6,4,0,125,11,0,5,8,3,10,0,0,0,8,106,151,0,0,0,0,0,0,0,0,0,0,3,8,128,47,14,202,30,127,20,52,16,128,110,871
502011029,0,0,0,154,9,6,7,20,5,13,4,3,3,10,158,230,0,0,0,0,0,0,0,0,0,0,12,16,173,39,13,278,44,200,21,50,29,88,165,1093
503011030,0,19,0,674,10,4,0,25,0,11,4,0,0,3,57,120,0,0,0,0,0,0,0,0,0,0,3,7,207,41,9,359,16,199,18,40,4,60,60,1001
503011031,4,17,0,509,8,0,0,20,0,0,0,4,0,10,46,88,0,0,0,0,0,0,0,0,0,0,4,3,202,43,4,280,37,168,8,58,8,57,48,900
503011032,3,13,0,620,10,0,0,26,0,10,0,3,0,5,41,97,0,0,0,0,0,0,0,0,0,0,0,4,185,36,10,305,36,188,16,52,12,39,41,919
503011033,5,11,0,915,12,0,0,18,4,13,0,3,0,5,52,111,0,0,0,0,0,0,0,0,0,0,0,3,331,52,6,545,44,242,20,43,5,69,57,1410
503011034,9,14,0,801,20,6,0,21,0,11,4,8,0,3,72,145,0,0,0,0,0,0,0,0,0,0,3,5,282,73,5,415,42,244,14,75,18,62,72,1304
503011035,3,29,0,1373,29,8,0,36,4,15,0,9,0,11,97,209,3,0,4,0,0,3,0,0,0,0,3,13,514,109,9,725,51,460,12,114,12,131,105,2252
503011036,8,15,0,872,8,3,0,16,0,3,0,4,0,0,86,129,0,0,0,0,0,0,0,0,0,0,4,3,342,63,8,485,46,230,8,55,11,44,92,1380
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
503021038,0,3,0,765,11,3,0,20,0,3,0,0,0,4,70,109,0,0,0,0,0,0,0,0,0,0,0,4,350,68,10,614,75,204,17,35,4,54,77,1498
503021039,7,13,0,911,20,3,0,19,5,10,0,5,0,8,81,151,0,0,0,0,0,0,0,0,0,0,7,8,464,86,7,625,81,277,26,52,17,71,85,1788
503021040,0,5,0,522,8,0,0,5,0,0,0,0,0,3,48,73,0,0,0,0,0,0,0,0,0,0,0,0,270,48,5,380,57,151,19,30,3,51,52,1070
503021042,3,9,0,999,25,0,0,16,0,7,0,4,0,0,87,141,0,0,0,0,0,0,0,0,0,0,5,3,445,88,11,574,64,381,14,80,9,56,93,1821
503021043,5,7,0,1022,11,3,0,18,0,6,0,0,3,0,105,154,0,0,0,5,4,0,0,0,0,0,4,12,493,155,23,838,76,337,29,94,16,60,113,2214
503021295,0,6,0,216,0,3,0,0,0,0,0,0,0,0,33,56,0,0,0,0,0,0,0,0,0,0,4,0,126,27,0,125,29,206,8,42,7,38,41,648
503021296,0,0,0,194,9,0,0,3,0,5,0,0,0,4,35,51,0,0,0,0,0,0,0,0,0,0,0,4,133,35,0,180,41,113,10,24,6,47,41,626
503021297,7,0,0,131,3,0,0,5,0,3,0,0,0,0,32,50,0,0,0,0,0,0,0,0,0,0,0,0,101,21,0,69,28,145,5,19,9,26,32,458
504011044,6,0,0,392,19,0,0,17,3,5,0,5,0,9,115,179,0,0,0,0,0,0,0,0,4,4,5,10,374,112,13,609,75,259,30,84,17,107,129,1797
504011045,5,5,0,873,25,9,4,11,4,17,0,3,0,15,167,267,0,0,0,3,0,0,0,0,0,0,10,14,676,125,22,1050,163,425,35,126,26,170,179,2989
504011046,0,3,0,308,8,5,0,0,0,0,0,7,0,0,49,73,0,0,0,3,0,0,0,0,0,0,0,6,204,65,9,343,44,189,9,58,11,47,54,1040
504011047,3,7,0,366,21,4,4,27,5,18,0,10,0,24,152,267,5,0,0,3,0,0,0,0,0,0,5,12,502,124,20,722,97,470,38,163,37,260,171,2605
504011048,3,8,0,225,10,0,5,9,0,5,0,7,0,9,63,110,0,0,0,0,0,0,0,0,0,0,4,7,228,43,11,314,30,156,14,58,8,106,70,1033
504021049,5,0,0,54,8,0,0,3,0,7,0,0,3,0,44,74,3,0,0,0,0,0,0,0,0,0,0,4,54,11,11,103,15,45,9,20,11,22,44,341
504021050,3,3,0,329,12,0,4,19,0,14,5,0,0,6,89,146,0,0,0,5,0,0,0,0,0,0,0,3,192,50,5,369,34,153,23,43,15,40,92,1002
504021051,6,0,0,206,10,7,0,6,0,4,0,4,0,3,63,100,0,0,0,0,0,0,0,0,0,0,0,0,141,30,3,243,33,119,13,30,14,35,69,722
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,3,3,0,404,28,4,3,28,3,20,6,7,3,13,223,329,0,0,6,3,0,0,0,0,0,0,5,12,332,57,24,527,75,290,39,70,28,104,229,1759
504021054,0,8,0,178,6,0,0,22,0,5,5,3,0,16,146,206,0,0,0,3,0,0,0,0,0,0,5,8,273,39,17,364,50,213,19,63,20,94,154,1294
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,9,0,319,30,9,0,24,5,17,4,4,3,19,161,281,0,0,0,0,0,0,4,0,0,0,10,21,492,115,18,672,73,435,30,161,43,255,181,2473
504031057,0,3,0,301,27,3,0,20,0,17,4,7,4,13,208,304,7,0,0,0,0,0,0,0,0,3,16,24,633,140,22,744,102,579,32,187,43,238,232,2961
504031058,5,0,0,100,6,3,4,16,4,10,0,5,0,5,91,146,3,0,0,0,0,0,0,0,0,0,6,9,154,19,10,194,28,105,8,29,12,30,95,691
504031060,0,0,0,109,11,0,0,14,0,9,0,0,0,0,39,78,0,0,0,0,0,0,0,0,0,0,0,5,81,10,7,124,8,73,12,10,7,14,41,384
504031061,0,3,0,177,7,0,0,6,0,3,0,3,0,9,58,91,0,0,0,0,0,0,0,0,0,0,0,5,166,30,8,197,43,107,16,34,13,33,67,711
504031062,5,4,0,211,11,6,0,12,6,8,0,4,0,10,111,171,0,0,0,0,0,0,0,0,0,0,3,15,360,67,16,499,91,298,16,85,25,95,125,1678
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,3,0,97,14,0,3,3,0,0,0,3,0,5,51,81,0,0,0,0,0,0,0,0,0,0,3,5,118,34,10,175,24,107,9,31,9,46,58,614
504031066,4,4,0,170,5,6,0,6,3,7,0,0,0,4,68,101,0,0,0,0,0,0,0,0,0,0,0,5,138,26,9,262,24,149,15,46,19,57,71,819
504031067,0,0,0,152,8,0,0,7,0,7,4,3,4,4,71,111,0,0,0,0,0,0,0,0,0,0,6,9,210,24,6,300,26,150,23,27,19,49,77,905
504031068,9,7,0,434,28,0,3,15,5,8,0,4,0,14,217,292,0,0,0,0,0,0,0,0,0,0,3,12,434,46,9,515,61,316,20,64,29,78,229,1804
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,4,0,0,313,19,4,0,18,0,11,3,0,5,4,248,303,7,0,0,0,0,0,0,0,0,0,8,15,547,65,19,743,96,400,37,69,32,54,262,2333
504031299,6,0,0,177,14,0,0,13,3,15,0,4,0,6,169,223,0,0,5,0,0,0,0,0,0,0,3,7,355,71,26,526,72,373,34,53,19,49,179,1761
504031300,0,0,0,322,35,4,4,30,6,15,5,7,3,16,271,385,4,0,0,0,0,0,0,0,0,0,7,18,607,78,23,741,92,429,33,101,29,116,286,2528
505011070,0,4,0,148,5,3,0,8,6,8,0,3,3,11,112,160,0,0,0,3,0,0,0,0,0,0,6,8,194,60,19,440,82,210,25,52,10,74,119,1293
