SA2_CODE_2021,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
312021348,24,35,18,12,10,0,0,103,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,5,39,85,53,41,42,8,3,281,0,8,6,3,0,0,0,13,0,8,4,4,0,0,0,11,3,6,5,4,4,0,0,25,45,90,63,46,48,8,3,307,23,28,15,13,9,0,0,76,3,0,0,0,0,0,0,8,63,118,76,62,53,8,3,398
312021349,17,27,25,17,17,0,0,104,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,4,40,51,47,28,49,3,0,212,6,5,4,3,3,0,0,12,0,6,3,0,0,0,0,12,7,6,5,3,3,0,0,24,46,59,53,35,49,3,0,240,36,26,8,20,12,0,0,107,0,0,0,0,0,0,0,4,79,85,65,51,64,3,0,345
312021350,8,19,16,6,10,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,42,48,13,35,5,4,167,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,17,46,48,17,34,5,4,177,23,17,4,0,0,0,0,51,0,3,0,0,0,0,0,7,45,65,54,14,36,8,4,231
312021351,10,38,22,15,19,0,0,103,0,0,0,0,0,0,0,5,4,0,4,3,0,0,0,17,24,66,57,42,44,0,0,229,0,0,0,0,0,0,0,5,8,5,4,0,0,0,0,12,9,5,3,0,0,0,0,21,27,76,63,42,44,4,0,253,33,26,16,14,6,0,0,98,0,3,0,4,0,0,0,6,63,103,80,55,52,4,0,357
312021352,14,37,22,4,9,0,0,92,3,0,0,0,3,0,0,3,0,7,0,0,0,0,0,9,33,69,58,30,41,4,4,241,0,10,6,4,0,0,0,25,0,3,3,0,0,0,0,13,6,16,8,3,0,0,0,37,36,85,71,37,44,4,3,275,55,33,19,12,11,6,0,125,0,0,0,0,0,0,0,0,93,117,90,47,50,7,3,406
312021353,7,17,16,4,8,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,27,15,19,5,0,107,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,33,27,15,17,5,0,107,23,10,8,12,9,0,0,66,0,0,0,0,0,0,0,6,30,43,41,29,31,8,0,181
312021354,15,32,17,8,18,0,0,97,5,10,0,0,0,0,0,17,0,0,0,0,0,0,0,0,21,78,45,33,40,3,0,232,0,0,0,0,5,0,0,8,4,3,0,6,0,0,0,7,4,3,0,6,5,0,0,13,24,77,51,40,39,3,0,242,22,26,10,13,5,0,0,76,0,3,0,0,0,0,0,0,47,107,61,53,47,4,0,323
312021355,14,32,24,21,5,0,0,97,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,17,54,34,33,15,0,0,151,3,3,4,5,0,0,0,11,5,3,0,0,0,0,0,8,4,6,4,5,0,0,0,20,25,59,36,36,17,0,0,173,38,22,13,12,7,0,0,97,0,0,0,0,3,0,0,3,66,83,53,44,31,0,0,274
312021356,13,23,23,10,17,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,26,52,52,29,45,4,0,213,0,7,8,0,0,0,0,11,0,0,5,5,0,0,0,11,3,10,10,5,0,0,0,23,34,59,60,34,41,4,0,237,53,40,26,17,15,0,0,146,0,0,0,0,0,0,0,0,82,95,91,46,57,4,0,383
312021357,14,22,16,12,9,0,0,68,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,17,50,35,26,38,0,3,174,0,4,4,0,0,0,0,15,0,4,0,3,3,0,0,12,3,9,7,3,3,0,0,29,25,57,41,27,38,0,3,200,12,21,7,6,3,0,0,66,0,0,0,0,0,0,0,3,38,85,51,38,47,0,0,266
312021358,10,21,9,5,9,0,0,56,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,36,29,27,26,5,4,141,3,6,0,0,0,0,0,7,0,3,3,4,5,0,0,14,0,6,3,4,5,0,0,17,21,40,27,32,26,5,4,157,19,19,13,7,5,0,0,68,3,0,0,0,0,0,0,5,41,60,45,43,33,5,4,226
312031359,20,49,49,11,20,0,0,152,0,5,3,0,0,0,0,12,0,3,3,0,0,0,0,10,45,104,82,50,77,0,0,364,3,6,0,0,0,0,0,14,0,4,4,6,0,0,0,15,6,12,6,9,3,0,0,33,49,114,95,56,79,0,0,396,45,41,19,14,13,0,0,132,3,3,0,0,0,0,0,10,97,155,113,66,98,8,0,533
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,22,24,28,23,19,0,0,116,7,4,0,0,0,0,0,13,5,0,6,0,3,0,0,13,33,45,53,48,54,0,0,239,0,0,3,0,7,0,0,10,5,3,0,0,0,0,0,11,5,8,0,0,7,0,0,18,40,49,61,48,57,0,0,259,24,18,16,11,12,0,0,87,0,0,0,0,0,0,0,0,62,70,82,62,64,4,0,341
313011362,38,66,48,33,32,6,0,222,11,12,8,7,6,0,0,39,0,3,3,0,6,0,0,13,70,105,86,64,84,24,4,431,0,0,3,10,0,0,0,15,6,6,3,0,4,0,0,13,9,6,5,10,3,0,0,33,70,110,95,67,91,23,4,460,71,81,44,33,29,3,0,269,10,4,0,0,0,0,0,12,150,193,142,107,119,23,9,746
313011363,10,43,38,30,36,4,0,164,6,22,14,4,7,0,0,48,0,3,0,0,0,0,0,6,31,92,90,55,91,17,6,383,6,3,6,3,4,0,0,20,7,6,3,3,5,0,0,27,13,11,14,6,4,0,0,48,44,95,102,70,103,14,9,431,41,74,41,37,37,0,3,240,0,0,0,3,0,0,0,6,88,177,140,107,141,21,9,679
313021364,5,22,18,10,10,0,0,60,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,3,24,44,28,24,26,6,4,156,0,0,4,0,0,0,0,8,4,6,0,0,6,0,0,13,4,7,5,8,4,0,0,17,27,48,36,25,30,6,4,179,20,19,10,7,9,0,0,74,0,0,0,0,0,0,0,0,49,63,46,33,42,3,3,249
313021366,72,176,105,56,60,11,0,480,26,35,27,9,4,0,0,109,7,11,7,6,0,0,0,36,155,345,225,135,156,40,12,1059,26,32,19,10,15,0,0,102,34,41,21,6,12,0,0,109,51,77,37,19,25,5,0,217,206,416,260,157,183,42,14,1277,308,307,162,102,80,11,3,978,6,12,5,4,0,0,0,24,517,739,422,261,267,53,19,2282
313021367,9,16,9,6,10,3,0,48,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,23,19,13,13,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,19,13,13,3,0,87,19,9,8,5,4,0,0,49,0,0,0,5,0,0,0,5,30,31,25,20,18,3,0,136
313021368,38,62,41,27,27,4,0,203,14,4,5,0,9,3,0,34,0,4,8,0,5,0,0,9,83,124,75,55,73,19,6,438,11,11,10,0,0,0,0,33,10,6,0,3,4,0,0,30,19,24,11,6,4,0,0,61,100,145,88,64,76,19,6,498,99,103,50,34,35,4,5,328,0,3,0,0,0,0,0,6,201,251,138,99,108,22,10,834
313021369,7,8,6,3,0,0,0,35,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14,14,18,13,15,0,0,77,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,13,14,18,13,15,0,0,79,14,10,8,3,4,0,0,37,0,0,0,0,0,0,0,0,33,26,26,17,15,0,0,113
313021572,57,99,56,35,48,10,11,307,22,14,11,7,7,5,3,70,9,6,6,0,4,0,0,21,125,188,135,92,125,29,21,708,3,8,13,10,3,0,0,40,7,14,5,4,5,7,0,43,8,28,15,7,8,7,0,74,130,216,150,103,134,32,18,788,212,175,91,75,71,14,3,643,3,0,0,0,0,0,0,10,346,394,243,183,213,46,27,1432
313021573,18,43,34,33,30,3,7,167,4,3,10,5,4,3,0,26,0,4,4,0,0,0,0,9,45,93,72,54,58,15,10,339,8,0,3,0,7,0,0,24,10,12,7,0,0,0,0,42,17,16,12,4,12,0,3,66,56,105,81,65,67,21,11,409,92,99,58,50,32,0,0,333,4,3,0,0,4,0,0,13,152,213,144,112,101,21,11,751
313031370,6,21,16,11,7,0,0,55,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,29,19,16,27,5,0,98,6,5,7,4,4,0,0,15,3,0,0,0,0,0,0,6,9,6,3,4,3,0,0,20,14,31,24,17,23,5,0,123,17,19,7,5,7,0,0,65,0,0,0,0,0,0,0,0,34,54,35,27,31,10,0,190
313031371,11,30,16,6,8,0,0,79,9,8,6,0,3,0,0,25,0,4,0,0,0,0,0,8,23,57,37,26,30,3,4,169,0,3,0,0,0,0,0,10,0,0,4,0,0,0,0,6,0,0,5,0,0,0,0,12,25,56,42,23,31,3,4,186,43,39,19,10,6,0,0,119,0,0,0,0,0,0,0,0,65,93,59,34,39,3,4,303
313041372,39,73,48,36,47,8,0,252,14,8,13,3,3,0,3,54,3,8,0,0,0,3,0,16,88,153,115,74,91,23,12,556,4,3,0,0,0,0,0,10,9,10,0,0,4,0,0,28,16,16,0,0,4,0,0,38,100,165,120,76,93,27,12,593,100,91,36,30,23,3,0,295,0,0,0,0,0,0,0,7,203,259,161,107,122,28,13,890
313041373,65,116,80,56,61,14,0,399,15,24,12,5,9,0,0,69,0,6,0,0,0,0,0,11,128,196,167,122,142,31,3,790,13,16,11,10,7,0,0,54,16,26,14,8,5,0,0,68,32,45,26,14,12,4,0,124,158,239,189,135,153,32,3,913,214,237,119,91,76,10,0,754,6,3,0,0,0,0,0,11,376,481,310,225,235,38,9,1675
313041374,8,15,10,9,12,0,0,65,4,3,0,0,0,0,0,13,0,3,0,0,0,0,0,8,23,39,31,27,25,9,5,151,0,9,4,0,0,0,0,9,3,4,0,0,0,0,0,6,3,4,4,0,0,0,0,18,29,45,33,30,30,9,5,166,39,14,5,6,5,0,0,67,0,0,0,0,0,0,0,0,65,56,41,36,34,6,5,241
313041375,50,79,59,43,59,14,0,305,8,17,10,4,17,0,0,58,4,3,3,0,6,0,0,15,89,180,144,115,171,43,18,755,0,4,7,8,3,0,0,22,3,9,0,6,10,0,0,30,3,18,9,16,19,0,0,58,89,195,151,129,186,45,18,816,73,84,59,34,29,7,0,288,0,3,0,0,0,0,0,10,164,287,210,164,214,51,16,1114
313041376,0,3,4,7,8,0,0,29,3,5,0,0,0,0,0,12,0,0,5,0,0,0,0,3,6,17,8,17,15,0,0,71,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,16,17,8,17,15,0,0,75,9,8,0,0,0,0,0,24,0,0,0,0,0,0,0,0,18,35,14,13,14,0,0,99
313051377,13,31,28,17,27,0,6,126,5,10,4,4,0,0,0,25,4,0,0,0,0,0,0,9,35,67,55,39,52,13,10,267,0,5,3,5,6,0,0,23,0,4,0,0,4,0,0,5,0,8,3,5,4,0,0,26,35,82,57,43,60,13,10,297,33,48,22,13,13,4,0,131,0,0,0,0,0,0,0,5,68,127,78,63,72,14,10,428
313051378,17,40,26,21,26,7,0,141,4,0,6,4,5,0,0,20,0,0,0,0,0,0,0,5,38,78,67,48,79,17,9,343,0,4,3,5,0,0,0,11,0,4,4,3,0,5,0,20,0,7,10,12,6,5,0,31,42,79,81,59,83,17,9,372,56,65,37,24,22,4,0,207,0,0,0,0,0,0,0,0,98,147,117,86,106,23,10,587
313051379,12,31,25,33,22,9,4,126,4,7,4,0,4,0,0,22,0,6,0,0,0,0,0,8,26,81,61,58,69,20,8,325,0,6,5,0,4,0,0,8,4,6,3,0,0,0,0,16,7,7,5,3,4,0,0,29,28,90,75,60,72,20,8,354,43,44,29,26,24,0,6,166,0,0,0,0,0,0,0,6,70,140,99,89,92,22,12,525
313051380,34,80,79,51,44,10,5,303,12,12,11,7,8,3,0,50,7,3,0,0,0,0,0,20,82,135,142,103,117,29,12,618,0,10,10,3,7,0,0,34,13,21,8,6,7,0,0,56,12,28,21,6,13,0,0,85,94,168,159,111,129,33,12,706,112,129,80,63,48,3,4,445,0,0,0,0,0,0,0,0,203,296,242,172,185,40,24,1155
313051574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
313051575,18,55,22,19,31,14,0,152,8,6,4,3,4,0,4,33,0,0,0,0,0,0,0,3,49,116,66,57,93,24,7,410,8,13,5,0,3,0,0,24,0,6,0,0,0,0,0,4,6,16,5,7,3,0,0,31,54,130,66,61,94,24,7,442,37,29,26,20,13,7,3,133,0,0,3,0,0,0,0,5,86,163,93,79,110,32,8,576
314011382,17,47,36,19,34,16,3,170,3,3,6,4,4,0,0,23,0,0,0,0,0,0,0,0,39,108,98,61,94,48,10,463,0,0,5,0,0,4,0,10,5,0,0,0,0,0,0,5,5,0,3,0,3,4,0,13,42,113,99,61,98,50,15,476,25,23,12,15,12,0,0,87,3,4,0,0,0,0,0,6,65,134,116,74,108,54,15,568
314011383,26,34,37,24,39,13,8,177,3,13,5,0,7,3,0,41,3,0,0,0,0,0,0,7,65,131,110,70,101,39,21,526,0,0,3,3,8,0,0,11,0,5,8,3,0,0,0,20,5,4,8,8,4,0,0,32,65,134,118,75,112,37,24,564,44,44,29,13,22,3,0,161,0,0,0,0,0,0,0,0,107,176,142,88,130,39,24,719
314011384,7,18,22,10,9,3,0,63,0,3,3,3,0,0,0,17,0,0,0,0,0,0,0,0,18,43,34,22,18,9,8,147,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,11,22,50,32,22,18,9,8,162,13,17,9,7,10,0,0,51,0,0,0,0,0,0,0,0,36,66,42,31,28,9,8,217
314011385,10,11,15,7,20,4,3,76,3,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,16,46,43,28,44,25,8,210,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,47,43,28,46,25,8,218,6,8,4,0,4,3,0,28,0,0,0,0,0,0,0,0,22,53,49,29,51,30,10,245
314011386,27,66,41,28,49,17,4,229,10,10,5,3,5,0,0,38,0,0,0,0,0,0,0,6,77,179,132,81,164,45,22,698,4,6,4,5,0,0,0,11,0,9,4,4,0,0,0,21,4,12,9,5,0,0,0,34,80,193,143,89,166,45,22,729,36,53,38,20,15,3,5,173,0,0,0,0,0,0,0,0,111,247,171,112,182,48,26,903
314011387,19,36,17,6,13,0,3,97,0,3,5,5,0,4,0,16,0,0,0,0,0,0,0,4,26,56,44,28,28,20,6,204,0,3,0,0,0,0,0,5,3,3,5,0,4,0,0,7,3,8,4,0,4,0,0,10,30,61,45,28,32,21,6,218,7,24,13,12,14,3,0,76,0,0,0,0,0,0,0,0,36,86,58,41,46,24,6,294
314021389,57,115,60,50,44,9,5,341,26,28,13,3,3,3,0,84,6,4,4,4,0,0,0,20,139,263,163,122,121,31,18,863,4,14,3,0,7,0,0,31,13,8,12,0,3,0,0,33,16,21,11,0,4,0,0,65,152,291,174,123,133,31,15,924,116,119,50,40,31,10,0,363,3,0,3,0,0,0,0,11,272,407,230,159,166,42,22,1304
314021576,24,51,27,17,24,5,0,156,9,10,8,5,5,4,0,41,0,0,0,3,3,0,0,9,47,84,55,41,66,10,6,314,4,0,4,0,0,0,0,8,0,6,0,3,0,0,0,14,10,8,3,4,0,0,0,26,52,98,55,41,72,14,6,340,43,29,12,14,15,3,7,125,0,0,0,0,0,0,0,0,94,126,71,53,89,21,15,465
314021577,50,97,62,32,53,11,11,318,23,26,12,5,14,5,0,82,6,5,3,0,7,0,0,16,123,227,146,100,145,40,20,787,5,18,4,5,3,0,0,39,12,8,8,5,0,0,0,40,13,29,12,10,10,0,0,75,137,254,154,106,145,40,20,865,168,158,108,57,52,11,6,560,0,4,0,0,0,0,0,8,304,415,265,165,198,51,30,1431
314021578,35,60,46,37,35,0,3,222,6,15,9,4,8,0,0,57,3,6,4,0,5,3,0,21,93,177,142,103,115,25,12,667,4,12,3,3,3,0,0,26,12,19,4,0,0,0,0,32,12,26,10,6,4,0,0,57,102,206,151,109,120,25,12,723,47,70,33,25,14,10,0,201,3,3,3,4,0,0,0,13,150,278,190,138,135,29,17,936
314021579,31,80,52,34,56,19,4,271,8,16,10,11,16,3,0,67,4,5,3,0,3,0,0,13,88,201,163,104,195,80,21,853,5,0,4,7,0,0,0,19,5,5,0,0,4,0,0,17,11,3,8,7,7,0,0,32,96,209,167,114,196,80,21,885,88,100,52,46,37,13,8,346,0,4,3,0,0,4,0,12,180,304,226,157,242,99,26,1236
314031391,14,36,38,30,27,10,4,157,3,11,3,0,4,0,0,27,0,5,5,0,4,0,0,10,39,92,73,54,69,15,7,355,4,10,4,0,4,0,0,18,7,5,0,0,0,0,0,10,13,12,5,4,4,0,0,33,46,106,74,58,80,15,7,384,46,58,39,13,20,3,4,181,0,0,0,0,0,0,0,0,96,164,118,77,97,17,10,571
314031392,17,35,22,16,13,3,0,106,4,0,3,4,0,0,0,13,0,3,0,0,0,0,0,8,39,73,45,38,47,5,0,257,0,0,0,0,0,0,0,3,6,7,3,0,0,0,0,17,6,7,7,4,5,0,0,23,47,84,49,42,47,5,0,279,53,42,21,17,22,0,7,156,4,4,4,4,0,0,0,13,106,128,70,62,70,5,8,446
314031393,15,25,28,13,16,0,0,100,0,5,3,7,6,4,4,20,0,0,0,0,0,0,0,0,34,58,57,40,40,13,4,243,0,5,0,0,0,0,0,5,3,9,0,0,0,0,0,20,6,8,0,0,4,0,0,25,34,66,63,41,45,13,4,267,47,48,23,25,19,5,0,164,0,0,0,0,0,0,0,0,82,114,83,68,60,15,9,429
314031394,28,55,29,30,36,15,0,205,0,7,11,9,7,0,0,35,5,0,0,0,0,0,0,8,53,131,61,77,88,32,6,455,0,4,3,0,3,0,0,13,6,4,4,3,5,0,0,28,13,7,6,3,12,0,0,39,70,140,72,79,93,32,10,491,85,71,56,36,39,9,0,296,5,3,4,0,5,0,0,13,159,209,130,116,132,42,12,797
315011395,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,6,3,0,0,0,0,11,30,32,11,8,0,0,0,85,0,6,0,0,0,0,0,4,35,36,22,11,0,0,0,105
315011396,17,18,17,7,7,0,0,77,0,3,0,0,0,0,0,4,6,4,0,5,0,0,0,14,35,53,34,21,9,0,0,151,10,14,8,6,9,0,0,42,0,5,3,0,0,0,0,9,15,19,11,6,8,0,0,54,43,71,50,21,18,0,0,204,119,92,46,32,26,0,0,312,7,8,0,0,0,0,0,20,171,167,98,60,43,5,0,536
315011397,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,0,0,0,0,15,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,12,4,0,0,0,0,24
315011398,4,4,8,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,9,6,4,0,0,36,12,20,9,8,0,0,0,41,0,0,0,0,0,0,0,0,9,20,9,8,0,0,0,43,19,34,11,14,3,0,0,82,21,21,15,9,4,0,0,71,9,5,3,3,0,0,0,22,48,57,34,29,8,0,0,172
315011399,9,17,9,3,3,0,0,44,0,6,0,0,0,0,0,4,6,0,4,4,0,0,0,16,29,52,33,24,24,0,0,154,4,14,3,0,0,0,0,26,3,4,4,0,0,0,0,18,10,13,9,7,5,0,0,43,39,73,41,28,26,0,0,196,55,50,17,8,4,0,0,139,3,3,3,4,0,0,0,12,97,128,61,43,31,0,0,350
315011400,7,8,10,8,9,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,26,16,18,0,0,97,0,3,0,0,4,0,0,11,10,5,0,0,0,0,0,16,10,7,3,0,4,0,0,21,19,25,28,16,25,0,0,116,21,16,9,10,7,0,0,65,0,0,0,0,0,0,0,4,42,43,38,27,31,0,0,179
315011401,4,7,6,0,3,0,0,24,0,4,6,0,0,0,0,7,6,4,4,0,3,0,0,13,28,46,43,14,32,3,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,48,43,14,32,3,0,165,43,46,19,17,4,0,0,127,0,3,0,0,0,0,0,12,71,96,65,30,32,3,0,297
315011402,13,24,14,4,0,0,0,58,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,35,55,29,8,10,6,0,143,6,16,7,0,0,0,0,21,0,0,0,0,0,0,0,5,6,17,10,0,0,0,0,29,41,67,36,8,7,6,0,166,128,121,59,9,6,0,0,322,0,0,0,0,0,0,0,3,165,194,99,22,12,6,0,497
315011403,11,8,4,6,3,0,0,27,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,24,35,19,11,18,0,0,106,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,33,21,12,18,0,0,111,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,4,29,37,27,13,18,0,0,124
315021404,5,14,11,0,0,0,0,31,3,0,4,0,0,0,0,10,6,7,4,0,0,0,0,15,10,41,37,19,4,0,0,107,3,3,3,0,0,0,0,9,0,5,4,0,0,0,0,10,5,8,9,0,0,0,0,24,19,44,43,19,6,0,0,129,77,76,43,23,10,0,0,227,3,3,8,0,0,0,0,10,101,120,83,41,21,0,0,373
315021405,28,70,38,27,19,0,0,185,7,3,3,5,0,0,0,25,3,5,3,6,0,0,0,13,98,181,126,103,83,3,0,600,9,17,9,4,3,0,0,39,17,18,3,7,3,0,0,47,27,33,12,7,7,0,0,86,122,220,143,115,84,3,0,687,184,138,68,29,18,0,0,429,0,10,0,0,0,0,0,9,308,360,206,142,106,3,0,1132
315021406,8,11,3,0,5,0,0,18,7,0,0,0,0,0,0,3,4,3,0,0,0,0,0,7,18,30,18,7,16,0,0,85,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,7,20,32,21,12,16,3,0,92,34,23,18,0,10,0,0,85,0,5,0,4,0,0,0,6,49,58,33,19,20,0,0,185
315021407,3,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,15,5,8,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,32,15,5,8,0,0,67,7,10,6,7,3,0,0,28,0,0,0,0,0,0,0,0,21,40,24,9,6,0,0,99
315031408,8,16,12,4,4,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,29,20,17,17,3,0,98,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,11,0,6,0,0,0,0,0,11,15,38,20,17,17,3,0,104,24,12,10,11,0,0,0,51,0,0,0,0,0,0,0,4,39,50,26,24,23,3,0,162
315031409,3,14,13,9,5,0,0,45,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,3,12,34,30,23,16,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,12,34,31,19,16,0,0,113,16,18,14,3,12,0,0,61,0,0,0,0,0,0,0,3,30,55,39,21,28,0,0,182
315031410,6,11,9,0,0,0,0,27,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,28,13,6,4,0,0,65,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,3,4,0,0,0,0,4,11,27,17,6,4,0,0,72,0,0,4,3,0,0,0,13,4,0,0,0,0,0,0,4,16,33,24,5,4,0,0,81
315031411,5,5,6,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,10,14,4,0,0,66,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,5,17,28,10,14,4,0,0,73,25,24,10,5,0,0,0,68,0,0,0,0,0,0,0,0,43,55,23,19,4,0,0,138
