SA2_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
108021156,4,0,0,0,0,0,0,0,0,19,0,25,0,0,0,0,0,0,0,0,4,7,0,12,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,8,0,10,4,0,0,0,0,0,0,3,4,38,0,50,5,0,0,0,0,0,0,0,0,15,0,24,0,11,0,7,0,4,4,28,0,146,3,202,4,7,0,5,0,10,4,27,0,75,0,134,0,7,0,10,3,22,0,25,0,43,0,118,11,22,0,14,0,10,0,17,0,60,0,136,10,9,0,14,0,11,0,7,0,9,0,66,19,7,0,15,0,9,0,6,0,12,0,76,28,11,3,23,4,13,0,8,0,14,0,107,20,4,3,17,3,6,0,0,0,8,0,69,16,5,0,11,0,0,0,0,0,0,0,30,7,6,0,3,0,5,0,0,6,0,0,24,20,3,5,7,0,4,6,0
108021157,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,5,0,5,0,0,0,0,0,4,0,23,0,27,0,0,0,0,0,0,0,0,0,13,0,20,0,4,0,0,0,4,0,6,0,102,0,116,4,5,0,7,0,4,0,15,3,50,0,82,0,7,0,0,0,10,0,13,0,34,0,59,0,10,0,13,0,9,0,7,0,45,0,82,3,0,0,5,0,3,0,9,0,13,0,34,7,8,0,4,0,3,0,4,0,3,0,31,15,0,0,7,0,10,0,0,0,7,0,51,9,5,0,13,0,0,0,0,0,5,0,31,3,3,0,10,0,0,0,0,0,8,0,22,6,0,0,3,0,3,0,0,0,0,0,13,7,0,0,0,0,6,0,0
108021158,0,0,0,0,0,0,0,0,0,17,0,21,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,30,0,38,0,0,0,0,0,4,0,3,0,18,0,21,0,4,0,0,0,3,0,14,0,184,0,210,5,4,0,0,0,0,0,12,3,77,0,99,0,10,0,4,0,10,3,5,0,60,0,94,3,12,3,11,0,4,0,15,0,50,0,94,5,11,0,9,0,11,0,6,0,20,0,50,6,0,0,12,0,5,0,8,0,14,0,46,15,6,0,12,0,11,4,9,0,10,3,73,9,3,0,9,0,3,0,0,0,6,0,34,10,0,0,4,0,3,0,0,0,10,0,23,8,0,0,0,0,4,0,4,0,3,0,11,7,0,0,6,0,0,0,0
108021159,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,12,0,15,6,0,0,0,0,3,0,6,0,25,0,40,0,0,0,4,0,6,0,13,0,20,0,42,5,9,0,5,0,6,0,19,3,139,0,193,4,3,0,8,0,8,0,16,5,73,0,120,8,10,0,9,0,14,5,16,7,55,0,106,10,10,0,19,0,6,6,16,6,50,0,128,3,0,0,14,0,10,0,9,0,11,0,46,8,3,0,10,0,8,4,0,5,15,0,58,30,8,0,20,0,11,0,10,0,12,0,93,15,8,0,13,0,4,0,6,0,3,0,47,8,0,0,9,0,0,0,0,0,4,0,28,8,0,0,5,3,0,0,0,0,0,0,20,17,0,0,9,0,6,0,6
108021160,0,0,0,0,0,0,0,0,4,19,0,26,0,0,0,0,0,0,0,0,0,18,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,5,0,32,0,39,0,0,0,0,0,0,0,8,3,17,0,26,4,3,0,0,0,0,0,8,0,182,3,205,0,3,0,0,0,4,0,18,0,98,4,135,0,5,0,3,0,5,0,14,0,75,0,106,4,5,0,7,3,4,0,11,4,69,0,106,6,4,0,5,0,4,0,6,0,18,0,50,3,6,0,6,0,0,4,0,0,17,0,39,20,6,4,15,0,0,0,3,3,16,0,67,11,0,3,12,3,0,0,4,0,4,0,42,11,0,0,3,0,9,0,0,0,6,0,29,9,4,0,0,0,0,0,0,0,0,0,12,14,0,0,8,4,0,0,5
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,3,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
108041162,0,0,0,0,0,0,0,0,0,51,0,50,0,0,0,0,0,0,0,0,0,28,0,31,0,0,0,0,0,0,0,4,0,20,0,25,0,0,0,0,0,0,0,6,0,14,0,25,0,0,0,0,0,0,0,8,0,102,0,112,0,7,0,0,0,0,0,11,3,75,0,102,0,4,0,5,0,7,0,31,3,554,13,612,5,13,0,4,0,10,0,44,3,308,3,386,0,19,0,17,0,20,4,35,8,272,0,377,11,27,4,27,0,23,3,34,6,281,0,418,11,13,0,25,0,15,0,15,3,74,4,169,19,5,0,31,0,9,0,8,9,72,0,162,57,22,4,53,6,25,4,9,0,65,0,250,36,14,0,30,5,5,0,9,0,38,0,134,34,3,0,22,5,14,3,0,4,25,0,104,19,0,0,8,0,4,0,0,0,3,0,36,37,7,0,14,5,5,0,4
108041164,0,0,0,0,0,0,0,0,0,49,0,55,0,0,0,0,0,0,0,0,0,17,0,21,0,0,0,0,0,0,0,4,0,16,0,21,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,7,0,67,0,80,0,0,0,0,0,3,0,10,0,30,0,44,0,4,0,0,0,3,3,15,9,396,11,441,0,5,0,0,0,5,0,28,6,222,3,285,3,4,0,12,0,17,0,23,0,188,4,258,13,27,0,35,3,33,4,23,3,183,3,322,15,15,0,31,0,22,3,10,0,50,3,162,32,11,0,21,0,20,0,5,4,52,0,149,114,13,3,61,9,17,3,7,12,51,0,294,75,17,0,42,0,13,0,9,0,27,0,183,54,3,0,10,0,3,0,0,0,19,0,104,30,5,0,8,0,3,0,3,0,8,0,56,57,10,0,18,0,15,0,8
108041165,4,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,3,0,17,0,22,0,5,0,3,0,3,0,0,0,7,0,20,8,0,0,4,0,5,0,8,0,77,4,99,3,0,0,0,0,3,0,12,3,26,0,54,14,0,4,4,0,7,6,9,0,35,0,76,13,14,0,21,0,7,6,9,0,28,0,93,3,6,0,20,0,3,0,7,0,8,0,44,8,9,0,9,0,7,0,0,0,16,0,47,25,0,0,11,3,9,0,4,0,8,0,64,12,4,0,10,0,3,0,5,0,10,0,42,12,0,0,7,0,0,0,0,0,0,0,27,5,0,0,0,0,0,0,0,0,0,0,14,10,0,0,12,0,9,0,0
108041166,0,0,0,0,0,0,0,0,0,33,0,38,0,0,0,0,0,0,0,0,0,13,0,20,0,0,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,37,0,43,0,0,0,0,0,3,0,5,3,25,0,40,0,3,0,4,0,3,0,15,0,229,4,254,0,6,0,3,0,12,3,26,0,99,0,149,4,7,0,8,0,22,0,19,0,85,0,143,13,17,0,20,0,11,0,16,4,89,0,163,15,8,0,19,0,10,0,11,0,25,0,87,22,5,0,23,0,11,0,4,0,22,0,90,59,11,0,41,3,11,4,9,7,21,0,170,45,7,0,27,0,3,0,4,0,0,0,97,26,4,0,17,4,7,0,7,0,0,0,54,16,0,0,3,0,0,0,0,0,0,0,24,21,4,0,18,0,10,0,4
108041619,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,27,0,30,0,0,0,0,0,0,0,8,0,13,0,20,0,0,0,0,0,0,0,19,0,124,0,148,6,11,0,5,0,6,0,9,0,57,0,88,4,10,0,3,0,15,0,28,3,85,0,150,9,14,0,17,0,17,3,13,3,87,0,169,10,4,0,7,0,8,0,19,7,36,0,83,7,15,0,17,0,14,3,14,4,32,0,104,43,16,4,39,8,12,3,15,0,37,0,191,35,11,0,27,3,13,0,7,0,26,0,123,34,6,3,13,0,7,0,3,0,12,0,79,21,9,0,14,0,3,5,0,0,4,0,57,50,4,5,30,10,14,0,9
108041620,0,0,0,0,0,0,0,0,0,25,0,32,0,0,0,0,0,0,0,0,0,16,0,19,0,0,0,0,0,0,0,3,0,12,0,18,0,0,0,0,0,0,0,4,0,6,0,11,0,0,0,0,0,0,0,0,0,55,0,63,0,0,0,0,0,0,0,5,0,24,0,33,3,0,0,0,0,3,0,18,0,313,0,348,5,13,0,4,0,3,0,36,0,179,0,244,0,12,0,3,0,12,0,27,0,196,0,251,7,17,0,24,0,20,0,25,3,187,0,281,11,18,0,16,0,11,6,16,0,64,0,135,18,13,0,34,0,15,0,17,3,54,0,160,73,17,4,65,10,31,3,20,5,42,0,252,57,5,0,35,0,8,6,16,0,17,0,143,42,9,0,28,4,14,0,0,0,14,0,106,32,0,3,11,0,0,0,0,0,3,0,54,62,3,0,27,0,7,0,0
108051167,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,3,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,11,0,10,3,0,0,0,0,0,0,3,0,15,0,26,0,0,0,4,0,0,0,3,0,13,0,19,0,3,0,0,0,8,0,3,0,112,3,136,10,0,0,0,0,3,0,13,5,52,0,85,3,3,0,4,0,7,0,6,4,56,0,89,11,12,6,12,0,13,3,14,3,49,4,116,3,10,0,11,0,7,0,4,4,14,0,46,7,7,0,13,0,0,4,0,0,15,0,50,29,3,0,10,0,6,0,3,0,24,0,77,12,5,0,10,0,0,0,5,0,6,0,39,6,0,0,7,0,0,0,0,0,3,0,20,7,0,0,0,0,0,0,0,0,0,0,10,8,0,0,5,0,4,0,3
108051168,0,0,0,0,0,0,0,0,0,43,0,38,0,0,0,0,0,0,0,0,0,17,0,22,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,4,0,16,0,15,0,0,0,0,0,0,0,9,3,49,0,62,0,0,0,0,0,0,0,8,0,33,0,49,0,0,0,0,0,0,0,16,4,296,8,330,0,7,0,0,0,9,0,26,9,171,3,229,0,5,0,4,0,20,4,26,4,134,0,200,15,21,0,15,4,11,4,16,6,149,0,236,0,9,4,12,0,22,0,17,6,44,0,115,10,13,0,26,0,8,0,6,0,44,0,111,32,10,6,46,0,23,3,21,5,28,0,177,39,5,0,22,0,11,4,3,0,22,0,105,21,7,0,20,5,4,3,0,3,15,3,75,17,0,0,13,0,0,0,0,0,6,0,31,26,4,3,10,3,12,0,5
108051169,0,0,0,0,0,0,0,0,0,22,3,28,0,0,0,0,0,0,0,0,0,19,0,23,0,0,0,0,0,0,0,5,0,7,0,14,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,4,0,5,3,64,0,70,0,3,0,0,0,5,0,6,3,29,0,46,0,4,0,0,0,12,0,30,5,401,10,466,8,4,0,10,0,12,0,24,4,180,3,235,12,20,0,15,0,26,0,36,8,124,3,249,14,23,6,26,0,26,4,22,9,125,0,254,12,13,0,33,0,17,0,9,0,30,0,120,22,3,0,34,6,11,0,17,0,33,0,128,97,13,0,61,13,19,4,6,3,28,0,243,44,3,4,26,9,9,0,0,0,5,0,105,27,0,0,14,0,4,4,0,0,9,0,65,20,0,0,3,0,0,0,0,0,5,0,32,26,0,0,12,4,8,0,3
108051170,0,0,5,0,0,0,0,4,0,61,0,70,0,0,0,0,0,0,0,3,0,18,0,27,0,5,0,0,0,0,0,6,0,14,0,17,0,0,0,0,0,0,0,5,0,13,0,24,7,4,0,4,0,0,0,7,0,81,0,100,4,0,0,0,0,0,0,15,0,41,6,61,8,3,0,3,0,8,0,18,3,353,4,401,5,9,4,6,0,10,0,36,5,162,0,240,9,21,0,13,6,18,0,31,5,143,3,248,9,19,0,22,0,27,4,19,0,131,0,232,9,8,0,26,0,14,4,17,0,33,0,114,22,16,0,13,3,12,5,12,3,28,0,114,34,13,0,36,6,20,4,11,0,31,0,164,26,8,0,25,5,9,0,6,6,24,0,116,16,0,0,9,0,3,0,3,0,3,0,35,11,0,6,4,6,6,0,0,3,0,0,27,26,8,0,8,0,4,0,7
108051171,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,22,0,20,0,0,0,0,0,0,0,6,0,6,0,12,0,0,0,0,0,0,0,6,0,91,0,99,0,5,0,0,0,5,0,5,0,45,0,66,0,5,0,4,0,6,0,7,0,42,0,64,3,4,0,18,0,10,0,8,0,38,0,82,0,3,0,7,0,7,4,4,0,5,0,36,13,6,0,11,0,7,0,0,0,6,0,42,29,7,0,14,0,14,0,6,0,11,0,73,8,0,0,8,0,5,0,0,0,0,0,23,8,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0
109011172,0,0,0,0,0,0,0,0,0,21,3,17,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,9,0,7,0,11,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,3,0,35,0,45,0,0,0,0,0,0,0,9,0,27,0,39,0,4,0,0,0,0,0,13,0,136,3,159,0,0,0,4,0,11,0,16,0,92,3,122,0,10,0,4,0,17,0,19,0,87,0,143,15,25,0,30,0,23,0,15,0,86,0,199,9,11,0,27,3,18,4,20,0,31,0,120,24,12,0,42,0,16,0,8,0,30,0,134,96,13,0,79,7,25,0,10,3,31,0,268,111,8,0,53,3,11,0,11,0,23,0,218,73,5,0,26,5,6,0,6,0,10,0,125,26,5,0,17,3,0,0,4,0,8,0,62,54,3,0,32,0,9,0,0
109011173,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,17,4,29,0,0,0,0,0,3,0,4,0,10,0,18,0,4,0,3,0,0,0,8,0,124,0,138,0,0,0,4,0,10,0,7,0,50,0,79,4,5,0,0,3,12,5,12,3,43,0,90,13,8,0,25,0,19,0,16,0,46,0,137,5,4,0,19,0,9,0,9,0,6,0,53,14,3,0,16,0,8,3,3,4,13,0,73,65,7,0,39,7,13,7,5,0,16,0,155,38,6,0,28,3,10,0,0,0,10,0,103,34,0,0,19,0,4,0,0,0,3,0,62,20,0,0,9,0,0,0,0,0,0,0,33,14,0,0,10,0,3,0,4
109011174,0,0,0,0,0,0,0,0,0,18,0,21,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,6,0,14,0,16,0,3,0,0,0,0,0,9,0,61,0,76,0,0,0,0,0,3,0,17,3,59,0,83,5,10,0,7,0,4,0,13,0,61,0,107,5,10,0,8,0,13,0,16,3,58,0,115,5,5,0,12,0,12,0,8,0,21,0,72,13,7,0,24,0,4,4,8,6,30,0,97,46,17,0,41,0,14,0,22,5,30,0,179,58,6,0,28,6,7,0,10,0,15,0,123,41,0,0,22,4,5,3,3,0,11,0,92,16,0,0,7,0,0,0,0,0,10,0,43,51,3,0,30,3,12,0,0
109011175,4,0,0,0,0,0,0,0,0,31,0,33,0,0,0,0,0,0,0,0,0,14,0,22,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,0,0,4,0,27,0,41,0,0,0,0,0,0,0,10,0,15,0,25,0,4,0,5,0,5,0,11,0,153,0,178,0,7,3,0,0,15,0,11,3,58,3,99,6,9,0,19,0,7,5,20,8,58,0,130,9,11,0,20,3,17,0,10,0,49,0,128,12,4,0,23,0,15,4,9,0,17,0,75,22,6,0,22,7,5,0,5,5,16,0,96,65,20,0,47,9,21,4,8,0,17,0,202,47,5,0,19,4,8,0,6,0,13,0,101,37,5,0,23,3,5,0,3,0,5,3,85,18,4,0,14,0,0,0,0,0,0,0,40,48,0,0,22,5,6,0,0
109011176,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,36,6,38,0,0,0,0,0,4,0,3,0,12,0,19,0,0,0,0,0,8,0,29,6,224,0,275,4,3,0,3,0,7,0,22,0,115,5,162,3,11,0,6,0,18,0,20,3,72,0,139,6,16,0,35,0,20,0,14,5,57,0,151,11,16,0,40,6,18,0,12,3,12,0,117,19,4,0,30,4,19,7,4,4,12,0,96,81,13,0,68,6,25,0,6,6,14,0,212,49,6,6,39,0,7,3,0,0,7,0,120,38,0,0,10,0,5,0,3,0,7,0,63,17,0,0,9,0,3,0,0,0,4,0,30,15,3,0,4,0,6,0,0
109021177,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,14,0,0,0,0,0,0,0,5,0,0,0,7,3,0,0,0,0,0,0,0,0,27,0,31,0,0,0,0,0,0,0,3,0,24,3,32,6,0,0,7,0,7,0,0,0,7,0,29,4,0,0,8,0,11,0,5,0,5,0,34,0,0,0,9,0,9,0,0,0,0,0,16,10,0,0,7,0,0,0,0,0,0,0,20,18,6,0,16,0,0,0,0,0,3,0,45,12,3,0,3,3,0,0,0,0,0,0,22,8,0,0,5,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,6,11,0,0,3,0,0,0,0
109021178,0,0,0,0,0,3,0,0,0,16,0,17,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,22,0,32,0,0,0,0,0,0,0,3,0,6,0,12,0,0,0,0,0,9,0,9,6,90,0,106,0,8,0,6,0,7,0,8,0,46,0,73,3,4,0,3,0,9,0,8,0,30,0,52,3,6,0,10,0,10,0,5,5,37,0,74,6,3,0,8,0,9,0,6,0,8,0,35,7,3,0,10,0,4,0,0,0,7,0,43,40,3,3,20,0,14,0,3,0,10,0,94,20,0,0,17,0,0,0,0,0,3,0,41,28,0,0,6,0,0,0,0,0,3,0,50,8,0,0,4,0,0,0,0,0,0,0,11,27,4,0,8,0,4,0,0
109021179,0,0,0,0,0,0,0,4,0,11,0,9,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,3,0,0,0,9,0,11,0,0,0,4,0,0,0,6,0,42,0,56,0,0,0,0,0,4,0,7,0,12,0,27,6,3,0,0,0,8,0,0,0,9,0,31,0,4,0,8,0,5,0,3,0,5,0,35,0,0,0,10,0,3,0,0,0,0,0,18,15,0,0,11,0,7,0,0,0,3,0,32,24,3,0,11,3,10,0,0,0,0,0,53,12,0,0,14,0,3,0,0,0,0,0,30,5,0,0,8,0,3,0,0,0,0,0,19,7,0,0,5,0,0,0,0,0,0,0,16,17,0,0,0,0,0,0,0
109031180,0,0,0,0,0,0,0,0,0,14,0,21,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,23,0,25,0,0,0,0,0,0,0,0,0,11,0,18,0,0,0,0,0,0,0,7,0,100,4,119,0,3,0,0,0,5,0,9,0,56,0,85,0,14,0,0,0,8,0,14,3,32,0,71,3,5,4,10,0,5,0,15,0,51,0,97,10,4,0,11,0,8,0,0,0,11,0,40,11,4,0,12,0,8,0,5,0,10,0,49,33,7,0,26,3,12,0,0,0,7,0,85,25,0,0,13,0,0,4,0,0,9,0,60,9,4,0,7,0,4,0,0,0,4,0,25,6,0,0,3,0,0,0,0,0,0,0,9,13,0,0,8,0,0,0,0
109031181,0,0,0,0,0,0,0,0,0,15,0,16,4,0,0,0,0,0,0,3,0,11,0,10,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,5,0,28,0,35,0,0,0,0,0,0,0,4,7,16,0,28,0,0,0,4,0,0,0,10,0,144,3,159,4,5,0,0,0,10,0,15,0,60,0,94,3,4,0,3,0,18,0,8,5,51,0,90,12,8,0,17,0,6,0,11,0,44,0,96,3,6,0,7,4,12,0,6,0,18,0,51,13,3,0,14,0,16,0,0,0,12,0,61,44,3,0,33,5,8,5,9,0,13,0,117,21,5,0,17,0,4,0,0,0,8,0,50,15,4,0,16,0,0,0,3,0,3,0,52,8,0,0,9,0,0,0,0,0,0,0,18,20,0,0,0,0,0,0,0
