SA2_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
302041046,1862,1963,3825,154,143,293,77,74,153,34,33,74,1371,1446,2817,8,8,14,20,10,24,4,9,13,11,15,26,12,9,25,0,0,0,1539,1603,3141,300,370,668,75,45,111,2058,2158,4218,329,336,661,4249,4457,8704
303011047,2840,2975,5813,222,254,476,158,183,345,90,83,173,1728,1797,3527,17,21,39,29,39,65,3,5,8,4,4,9,6,13,25,0,0,0,2031,2155,4188,199,225,419,43,38,78,2494,2671,5163,154,130,290,5486,5777,11268
303011048,1294,1366,2664,85,91,181,80,79,155,45,43,86,1286,1337,2620,8,10,19,9,12,24,7,3,4,6,15,17,12,12,13,0,0,0,1447,1505,2953,163,176,346,33,33,68,1739,1808,3544,159,118,271,3192,3287,6479
303011049,2528,2868,5388,223,260,479,109,124,236,55,64,116,1700,2043,3744,26,34,57,21,19,40,7,6,15,11,7,21,12,17,31,0,0,0,1947,2305,4256,196,225,422,45,40,83,2405,2834,5243,164,240,409,5096,5936,11037
303011050,1431,1648,3078,66,78,143,62,71,136,23,30,57,1076,1226,2300,4,3,8,13,13,27,3,4,11,5,4,10,9,10,19,0,0,0,1200,1367,2569,136,158,298,46,33,87,1452,1643,3096,147,157,298,3024,3449,6476
303011051,4740,5033,9775,346,358,708,96,104,202,47,43,87,1772,1861,3629,18,19,39,19,21,46,0,8,8,13,11,18,11,8,21,0,0,0,1978,2071,4057,362,381,736,40,41,74,2730,2849,5579,176,195,373,7644,8079,15725
303021052,2214,2281,4495,217,249,463,148,167,320,98,85,177,2008,2011,4019,14,26,38,22,17,41,0,6,12,11,10,20,13,15,34,0,0,0,2321,2345,4664,533,558,1091,84,71,157,3151,3222,6380,256,206,464,5620,5713,11334
303021053,3690,3810,7504,412,438,848,175,201,376,108,106,212,2643,3010,5655,18,28,50,27,38,70,11,14,22,15,24,38,23,28,53,0,0,0,3021,3453,6473,631,701,1335,79,84,167,4143,4674,8818,300,310,614,8131,8793,16929
303021054,964,930,1893,73,67,136,72,65,139,34,37,74,888,861,1754,17,11,27,14,11,23,8,5,10,5,11,16,6,10,14,0,0,0,1051,1013,2062,223,225,445,33,24,58,1380,1324,2704,111,84,194,2455,2333,4795
303021055,1765,1810,3580,201,173,370,116,142,253,65,55,122,1981,2041,4019,10,20,28,30,28,53,10,3,14,11,9,20,8,8,19,0,0,0,2231,2315,4542,397,481,884,103,88,190,2930,3054,5990,241,212,448,4943,5077,10017
303021056,2251,2481,4734,113,122,236,70,66,136,25,31,57,1109,1243,2353,10,14,22,17,16,36,0,0,0,4,5,9,5,8,14,0,0,0,1250,1381,2629,153,146,301,37,34,72,1548,1688,3244,170,178,349,3975,4351,8323
303021057,1571,1664,3237,70,70,136,52,53,104,34,25,63,882,913,1796,11,7,20,7,9,18,0,6,6,3,4,8,6,0,8,0,0,0,988,1025,2014,146,157,302,19,14,37,1220,1264,2480,127,155,278,2919,3085,5996
303021058,999,861,1865,97,84,177,143,148,286,90,96,191,1706,1619,3323,27,20,45,19,19,34,18,8,28,6,13,17,11,19,37,0,0,0,2020,1944,3964,713,870,1583,74,61,133,2905,2952,5857,298,321,625,4201,4141,8343
303021059,2198,2339,4531,235,293,533,115,110,228,73,57,126,1477,1580,3059,11,13,22,18,16,40,9,12,24,8,8,18,19,11,33,0,0,0,1721,1815,3538,264,270,534,45,31,73,2266,2405,4669,260,203,466,4725,4947,9667
303031060,3674,3848,7518,341,331,668,107,96,201,72,59,124,1646,1642,3290,44,42,87,31,19,50,11,14,18,15,13,26,14,26,37,0,0,0,1932,1908,3837,779,762,1540,62,34,95,3112,3035,6144,307,307,614,7088,7192,14280
303031061,1286,1370,2654,89,69,160,38,30,72,18,18,35,793,698,1492,19,14,31,12,5,18,6,4,14,4,3,9,0,0,3,0,0,0,893,777,1671,461,452,912,53,37,86,1495,1342,2833,129,106,232,2909,2816,5721
303031062,2467,2643,5110,130,138,264,65,79,137,34,37,68,983,1032,2020,18,10,25,14,10,28,4,3,9,20,29,52,0,0,3,0,0,0,1144,1206,2351,235,240,475,38,24,64,1542,1614,3156,115,101,216,4123,4356,8478
303031063,3553,4000,7556,265,288,551,122,127,243,75,64,137,2186,2364,4548,25,24,47,25,30,52,14,8,22,16,14,33,11,9,17,0,0,0,2466,2643,5105,365,412,780,81,54,129,3180,3390,6571,412,371,785,7144,7766,14910
303031064,2153,2190,4348,209,196,395,74,75,153,38,32,76,1752,1889,3648,24,23,50,16,20,45,4,8,10,14,19,33,15,15,27,0,0,0,1945,2085,4037,528,586,1117,46,37,85,2726,2906,5630,111,91,211,4998,5185,10188
303031065,2018,2124,4145,161,151,314,90,99,194,53,55,105,1730,1776,3506,12,30,47,12,14,26,6,9,17,16,15,31,3,4,3,0,0,0,1926,1996,3930,587,617,1198,73,67,133,2744,2832,5575,338,377,718,5102,5337,10437
303031066,2962,3306,6268,188,213,407,79,81,156,58,61,120,1231,1322,2553,37,34,69,39,48,88,8,10,16,12,13,22,14,8,18,0,0,0,1470,1571,3039,401,454,862,49,39,82,2111,2275,4387,138,128,268,5218,5707,10927
303041067,1154,1199,2350,97,91,188,56,48,106,16,21,37,818,744,1559,6,14,21,10,11,14,10,7,8,4,3,10,0,5,6,0,0,0,917,845,1769,407,335,743,34,33,72,1455,1306,2764,146,127,274,2752,2630,5384
303041068,2581,2636,5220,207,233,440,92,98,187,54,47,99,1485,1567,3051,19,20,35,9,16,29,4,4,6,9,16,28,8,10,25,0,0,0,1687,1781,3461,259,277,540,58,56,116,2223,2344,4563,210,196,405,5009,5178,10186
303041069,1087,1198,2279,88,83,171,12,17,27,26,22,53,512,475,986,5,4,12,4,3,11,7,4,8,4,10,12,0,0,3,0,0,0,574,533,1106,448,338,782,26,17,40,1133,967,2101,151,107,269,2375,2276,4652
303041070,1849,1864,3714,131,121,252,81,84,163,32,32,63,1053,1033,2084,10,11,23,8,9,24,3,6,11,6,7,12,9,11,23,0,0,0,1206,1187,2395,201,190,390,35,34,70,1573,1528,3104,139,126,255,3556,3518,7077
303041071,3071,3207,6277,258,274,526,81,76,155,43,46,90,1226,1210,2442,16,21,37,9,10,21,9,3,13,12,0,14,14,10,24,0,0,0,1407,1381,2794,148,156,307,33,32,63,1845,1843,3688,121,123,243,5039,5172,10208
303051072,2173,2234,4412,158,173,334,59,74,132,28,24,52,1150,1221,2367,14,7,16,15,9,20,6,10,16,5,10,18,11,12,22,0,0,0,1278,1355,2634,255,284,540,51,40,88,1745,1853,3599,186,181,365,4107,4266,8376
303051073,5473,5849,11326,550,595,1150,142,165,311,73,77,148,2594,2652,5242,15,27,48,32,29,63,15,15,24,20,15,32,23,16,36,0,0,0,2914,2990,5903,906,1005,1915,76,74,148,4444,4667,9109,402,455,857,10322,10968,21291
303051074,1269,1277,2550,135,179,317,107,115,228,68,48,117,2275,2317,4591,37,35,67,33,43,78,5,5,11,4,11,19,21,26,41,0,0,0,2555,2602,5158,376,409,790,49,50,97,3117,3238,6352,130,117,248,4516,4629,9144
303051075,4404,4566,8962,339,341,674,97,105,197,81,78,157,1693,1768,3467,48,36,83,16,14,32,9,0,10,17,20,36,6,10,18,0,0,0,1968,2035,4001,385,482,864,47,88,129,2730,2939,5672,222,239,465,7358,7741,15096
303051076,2320,2266,4585,203,205,410,64,61,122,33,40,73,1187,1196,2385,14,8,23,12,13,26,4,4,7,9,9,21,3,7,7,0,0,0,1322,1334,2660,215,249,463,62,43,101,1806,1831,3637,422,396,818,4545,4493,9034
303061077,2303,2468,4774,225,249,473,57,49,107,23,31,55,1010,985,1991,13,12,30,17,13,29,0,3,8,7,3,12,3,0,10,0,0,0,1126,1109,2237,313,295,607,40,33,71,1703,1694,3390,133,130,260,4134,4288,8425
303061078,3207,3395,6603,378,328,703,99,84,181,50,42,91,1587,1583,3173,22,27,53,26,25,48,5,10,8,20,16,37,12,11,17,0,0,0,1814,1792,3609,807,755,1563,60,40,96,3061,2913,5971,286,288,576,6553,6597,13147
303061079,1970,1997,3962,148,135,283,84,68,155,30,27,52,1105,997,2099,26,18,47,9,9,21,7,10,19,6,4,15,5,4,8,0,0,0,1276,1143,2423,723,690,1411,62,42,114,2212,2013,4226,243,188,429,4424,4197,8621
303061080,4494,4666,9164,352,373,721,110,121,229,64,72,134,1891,1923,3815,51,40,90,32,43,77,5,8,16,9,7,19,16,5,19,0,0,0,2178,2218,4402,888,880,1771,84,59,143,3502,3535,7037,418,427,846,8413,8630,17046
304011081,2180,2289,4470,139,129,262,56,55,105,32,28,60,832,899,1735,7,15,27,18,15,35,7,7,13,5,12,16,5,7,9,0,0,0,964,1039,2006,129,130,257,27,25,50,1257,1326,2581,101,83,186,3539,3702,7238
304011082,2076,2167,4245,114,104,216,32,45,74,15,16,37,777,792,1568,10,15,22,10,8,16,3,0,8,7,8,10,9,0,7,0,0,0,858,891,1749,125,130,256,12,13,32,1114,1139,2255,114,79,186,3306,3388,6692
304011083,1122,1149,2280,90,80,170,24,21,44,3,7,15,530,556,1088,3,7,11,0,7,7,0,0,0,0,0,0,6,7,10,0,0,0,565,605,1172,51,60,115,22,15,40,729,760,1489,50,46,96,1906,1961,3858
304011084,2794,2982,5768,204,226,429,49,48,96,39,48,83,1024,1156,2186,21,16,33,14,10,18,12,13,28,7,12,19,10,7,16,0,0,0,1166,1311,2477,145,177,324,15,18,34,1530,1738,3271,115,111,227,4434,4826,9264
304011085,1350,1450,2795,58,60,116,16,23,38,11,16,29,476,482,963,8,8,13,5,3,14,4,0,10,0,0,5,0,0,7,0,0,0,531,537,1063,84,76,162,19,3,24,683,679,1360,34,29,59,2062,2160,4224
304021086,2809,2960,5773,480,518,1000,80,73,149,62,69,130,1021,1069,2092,27,34,54,15,12,33,5,0,10,18,21,38,18,15,27,0,0,0,1240,1287,2535,178,206,387,20,15,40,1923,2029,3949,93,101,195,4830,5087,9917
304021087,2057,2145,4197,110,101,212,81,76,156,38,39,80,688,692,1379,7,8,12,11,10,16,0,0,3,11,8,17,14,19,35,0,0,0,842,853,1701,150,186,340,12,19,32,1127,1156,2283,118,166,286,3305,3462,6767
304021088,3012,3182,6194,197,193,389,124,108,224,77,85,165,1121,1074,2194,22,31,47,16,29,44,7,6,20,4,7,11,13,18,29,0,0,0,1384,1352,2735,319,351,677,31,47,80,1939,1940,3877,81,73,159,5030,5197,10232
304021089,1211,1229,2437,81,103,184,44,38,85,30,34,70,470,442,912,11,11,17,29,24,52,9,3,12,0,3,3,6,13,18,0,0,0,604,563,1168,127,133,261,7,11,20,819,810,1627,40,48,85,2067,2082,4150
304021090,2473,2720,5196,155,169,325,108,100,206,47,58,104,1068,1076,2138,21,28,50,24,25,48,16,10,29,6,12,18,31,31,56,0,0,0,1323,1328,2652,250,259,508,18,12,27,1747,1769,3514,91,83,174,4314,4573,8882
304021091,1725,1681,3413,77,97,173,57,65,120,9,13,25,585,628,1214,11,10,22,10,8,12,0,3,7,6,6,12,0,3,6,0,0,0,684,729,1412,109,108,216,5,5,3,872,929,1807,114,139,257,2715,2756,5473
304031092,2013,2059,4077,227,234,466,92,89,184,53,51,105,858,900,1760,11,10,15,23,24,49,7,0,4,3,5,6,4,3,9,0,0,0,1053,1079,2130,248,252,501,10,12,23,1548,1573,3119,104,144,253,3669,3777,7441
304031093,1290,1312,2604,87,94,181,36,47,89,16,23,41,702,809,1518,13,11,26,17,15,34,3,3,3,5,4,13,7,19,27,0,0,0,802,932,1740,128,159,288,15,10,26,1036,1197,2232,97,98,195,2421,2615,5029
304031094,2254,2313,4569,295,313,607,193,202,388,111,120,227,2065,2113,4179,42,36,83,40,34,73,17,18,35,22,32,54,34,16,47,0,0,0,2524,2564,5089,988,1143,2139,35,35,67,3845,4056,7898,193,207,399,6293,6574,12871
304031095,1317,1497,2806,118,151,271,64,74,137,40,56,100,939,1127,2069,14,13,30,9,14,27,5,4,9,13,8,17,8,7,16,0,0,0,1091,1309,2398,172,253,425,18,23,41,1399,1731,3132,91,109,192,2799,3333,6131
304031096,1376,1458,2833,259,257,519,274,290,563,107,121,228,2062,2105,4168,40,37,82,48,37,80,28,34,55,18,31,50,34,28,61,3,0,3,2602,2681,5290,1264,1275,2538,35,35,71,4162,4250,8413,298,303,596,5830,6009,11847
304031097,1353,1532,2880,148,151,301,91,102,191,54,62,115,1705,1800,3503,27,26,56,24,28,52,6,4,9,16,11,30,12,16,27,0,0,0,1930,2055,3984,565,552,1122,46,34,84,2696,2795,5488,156,133,294,4209,4455,8661
304041098,1563,1712,3275,132,102,238,230,176,405,136,85,219,1480,1516,2996,37,32,65,58,23,79,21,9,29,35,24,61,59,43,107,0,0,0,2057,1914,3962,203,216,417,41,28,71,2433,2262,4691,344,153,498,4340,4131,8467
304041099,12,8,19,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,0,0,0,0,5,4,8,0,0,3,18,17,33
304041100,1815,2098,3912,98,137,239,59,54,114,30,38,65,942,1023,1969,3,16,20,5,10,16,3,0,7,8,8,13,9,14,24,0,0,0,1065,1162,2223,87,92,179,37,37,69,1290,1424,2714,140,193,334,3239,3718,6956
304041101,1999,2222,4222,184,174,361,118,121,238,63,62,122,1177,1318,2494,20,18,37,19,23,41,6,10,10,31,24,57,32,35,67,0,0,0,1472,1598,3073,126,156,279,39,31,74,1815,1959,3779,164,132,298,3980,4317,8295
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,4939,5224,10161,661,668,1335,184,173,358,105,131,238,1431,1489,2919,32,27,63,36,37,74,6,9,7,15,15,32,36,30,60,0,0,0,1840,1909,3745,309,328,635,25,31,55,2836,2935,5772,163,163,326,7936,8322,16264
304041104,2874,2945,5816,325,351,673,184,186,371,86,82,168,1419,1474,2895,26,20,45,18,27,52,8,11,20,55,58,115,27,31,62,0,0,0,1822,1903,3725,176,186,356,57,58,112,2373,2489,4866,118,107,223,5368,5546,10913
305011105,1195,1109,2307,275,245,526,297,229,528,128,96,222,2268,2019,4291,40,30,67,54,45,97,19,18,33,23,28,53,31,24,52,0,0,0,2866,2486,5347,1671,1946,3617,103,63,168,4918,4738,9660,584,478,1064,6701,6326,13026
305011106,864,672,1542,207,167,376,223,188,407,113,109,222,2037,1737,3768,28,29,57,33,41,70,14,13,23,19,16,37,12,22,33,3,0,3,2478,2137,4617,835,940,1779,116,70,187,3639,3313,6953,476,340,817,4983,4326,9310
305011107,1270,1224,2497,128,133,263,74,80,155,52,54,110,994,1055,2041,6,14,22,10,10,23,5,5,15,12,15,23,14,16,28,0,0,0,1163,1244,2407,289,325,618,29,30,66,1615,1737,3352,183,189,373,3068,3148,6220
305011108,1218,1226,2445,196,206,405,181,171,356,111,126,235,1923,1813,3737,36,34,61,40,31,69,12,16,31,12,15,31,26,19,40,0,0,0,2340,2223,4557,617,652,1272,96,75,176,3242,3168,6408,353,298,653,4816,4685,9504
305011109,2114,2113,4229,410,469,884,208,208,408,133,132,267,1807,1974,3782,13,22,36,33,37,71,13,16,30,16,15,24,18,22,41,0,0,0,2244,2419,4659,579,621,1201,78,58,141,3305,3575,6878,478,434,910,5900,6123,12020
305011110,958,919,1874,197,209,408,295,277,575,141,169,310,2443,2465,4907,49,46,98,63,60,119,23,29,52,25,24,47,50,50,98,0,0,0,3088,3119,6210,1670,1925,3596,94,81,180,5053,5338,10389,819,809,1618,6823,7063,13886
305011111,737,598,1334,142,102,247,111,95,207,72,55,129,1140,894,2037,10,13,29,16,24,39,11,11,18,15,8,25,3,9,14,0,0,0,1389,1107,2496,940,931,1875,41,24,68,2512,2164,4682,384,274,654,3634,3031,6667
305011112,1752,1819,3570,471,470,940,265,285,552,151,177,320,2636,2863,5497,45,34,80,49,61,111,15,14,30,21,25,45,31,47,77,0,0,0,3208,3501,6710,1052,1165,2218,87,96,183,4821,5228,10050,414,396,811,6986,7447,14432
305021113,942,1004,1941,68,75,143,79,95,170,49,54,100,695,723,1411,3,6,15,23,32,50,0,0,0,5,0,5,4,6,10,0,0,0,857,911,1771,104,134,238,19,13,28,1047,1127,2177,85,77,162,2073,2214,4281
305021114,1378,1460,2837,206,199,404,204,209,411,84,89,173,1016,1089,2103,6,9,22,15,12,28,9,10,16,6,12,15,15,14,23,0,0,0,1352,1442,2794,282,310,598,44,33,78,1884,1982,3870,150,148,299,3418,3590,7007
305021115,1080,1000,2084,102,92,196,67,87,155,42,70,114,1067,1029,2097,6,14,20,18,20,40,4,3,9,11,4,18,10,12,17,0,0,0,1234,1242,2472,334,346,680,52,24,80,1720,1702,3423,216,171,384,3017,2877,5893
305021116,1065,1135,2200,103,115,219,107,114,224,58,63,117,717,800,1512,7,3,7,7,13,24,3,3,12,4,3,14,10,21,30,0,0,0,917,1028,1942,165,167,329,20,18,39,1208,1328,2532,63,75,135,2336,2534,4868
305021117,2466,2668,5128,346,350,696,197,221,419,101,129,231,2313,2617,4932,30,22,61,43,43,88,13,12,24,20,20,34,24,21,51,0,0,0,2742,3096,5834,405,424,834,102,82,189,3600,3955,7549,355,355,707,6417,6970,13388
305021118,1506,1592,3104,106,100,206,94,93,189,61,70,124,1045,1087,2131,19,15,33,15,10,30,7,3,8,7,7,19,4,12,17,0,0,0,1252,1297,2548,153,156,307,38,18,60,1555,1576,3124,109,98,200,3165,3258,6427
305031119,528,572,1104,50,37,86,75,87,157,36,41,76,896,992,1885,13,9,19,12,10,23,0,5,5,8,9,14,3,0,4,0,0,0,1040,1149,2189,188,251,433,28,31,62,1306,1469,2770,132,156,279,1967,2190,4158
305031120,1513,1563,3078,71,79,142,100,96,194,33,46,82,1000,1041,2041,8,9,21,13,14,34,6,4,9,9,6,18,8,10,21,0,0,0,1183,1236,2414,149,184,332,37,23,60,1433,1513,2947,107,85,188,3055,3160,6217
305031121,1061,1177,2243,122,132,253,67,83,149,55,59,114,955,969,1914,0,11,12,13,10,25,6,0,3,10,8,20,8,8,15,0,0,0,1116,1152,2263,180,217,395,31,25,50,1451,1516,2965,171,132,306,2677,2823,5510
305031122,2110,2359,4468,199,219,415,151,161,315,58,82,137,1582,1762,3345,15,32,47,27,23,44,7,8,20,3,17,22,8,4,17,0,0,4,1857,2085,3945,440,461,900,57,49,103,2552,2813,5365,210,195,400,4870,5367,10234
305031123,1200,1278,2479,53,61,118,85,71,154,12,19,36,600,622,1218,0,5,9,7,6,16,4,4,3,0,4,5,11,12,23,0,0,0,713,735,1454,93,90,184,18,17,27,878,901,1782,45,40,81,2122,2223,4341
305031124,1201,1212,2410,133,117,244,109,125,230,67,64,133,1140,1197,2340,15,13,22,24,27,45,5,0,8,9,9,20,13,10,18,3,0,0,1383,1445,2825,265,296,558,39,41,79,1815,1895,3703,237,191,423,3248,3292,6537
305031125,1149,1251,2397,113,106,216,54,59,116,23,29,52,675,695,1368,0,9,9,16,15,31,5,0,5,5,0,9,0,0,5,0,0,0,775,812,1594,92,93,191,21,20,39,1003,1035,2043,100,62,165,2246,2355,4604
305031126,1275,1226,2504,189,212,403,176,208,384,98,119,217,1746,1791,3531,17,31,46,38,30,66,10,12,21,18,29,52,13,22,33,0,0,0,2117,2236,4358,864,1016,1880,71,65,134,3247,3528,6773,258,224,485,4784,4983,9765
305031127,1050,1061,2105,56,58,114,91,78,167,22,22,46,818,829,1647,9,13,25,10,4,17,7,0,8,10,11,21,0,0,5,0,0,0,964,962,1928,214,206,419,19,18,43,1251,1249,2501,133,114,243,2435,2420,4857
305031128,1478,1422,2894,498,482,977,376,393,769,200,217,416,3894,4154,8046,62,61,124,63,57,123,10,6,22,30,19,46,40,35,79,0,0,0,4684,4948,9633,1128,1228,2360,161,134,296,6474,6791,13266,691,667,1357,8644,8877,17521
305031129,1041,1013,2051,62,57,119,47,46,90,35,33,70,561,565,1126,5,5,12,9,9,20,0,0,3,0,0,0,5,8,15,0,0,0,657,673,1333,98,114,213,8,11,20,823,858,1675,53,42,92,1918,1909,3825
305031130,1440,1464,2901,114,107,224,93,103,195,57,86,135,1409,1502,2909,22,16,42,26,22,40,4,0,5,18,18,36,19,13,34,0,0,0,1640,1761,3404,260,282,543,66,49,115,2088,2203,4286,213,184,403,3743,3846,7593
305031131,2120,2086,4206,207,199,402,152,176,328,73,84,151,1793,1986,3775,24,19,41,16,22,38,14,5,17,14,13,24,15,22,44,0,0,0,2093,2323,4415,429,476,906,50,53,103,2781,3048,5828,247,227,475,5143,5361,10506
305041132,3647,3751,7394,363,364,726,155,139,298,75,95,173,1596,1628,3222,13,16,27,34,35,65,7,6,12,18,17,32,37,26,63,0,0,0,1937,1952,3888,309,299,610,36,37,72,2649,2653,5300,171,152,323,6461,6562,13019
305041133,1050,1061,2106,82,83,166,87,91,175,47,36,87,1039,1071,2113,10,7,14,14,16,22,4,4,7,9,7,19,8,6,16,0,0,0,1220,1236,2457,248,246,496,27,24,47,1577,1590,3168,115,79,193,2742,2727,5468
305041134,2657,2780,5438,242,259,504,123,168,291,75,68,136,1162,1323,2481,24,17,43,18,27,43,5,4,9,3,7,9,16,13,29,0,6,4,1431,1618,3050,198,239,440,23,30,54,1898,2142,4039,148,145,295,4700,5070,9768
305041135,2079,2162,4241,307,303,615,231,237,460,113,119,231,2020,2056,4081,34,30,62,42,37,87,10,10,19,17,17,36,13,22,37,0,0,0,2495,2533,5017,546,599,1137,71,55,126,3416,3490,6906,234,232,464,5727,5878,11608
305041136,1187,1179,2372,68,95,161,83,115,201,45,53,96,971,1087,2063,7,9,19,18,21,44,9,13,16,13,10,21,19,12,26,0,0,0,1171,1315,2484,180,205,384,41,41,76,1454,1654,3105,118,85,204,2767,2922,5681
305041137,1854,1913,3762,278,261,542,206,199,404,99,116,214,2190,2253,4444,21,32,50,30,36,66,15,17,39,17,22,40,37,24,63,0,0,0,2620,2697,5319,840,872,1708,64,55,118,3799,3894,7690,254,223,475,5909,6026,11930
306011138,1409,1466,2879,117,135,253,40,34,74,37,41,79,643,693,1339,24,29,58,24,23,46,5,3,7,28,20,45,5,17,17,0,0,0,806,870,1672,66,86,152,26,24,46,1016,1109,2126,113,102,214,2544,2678,5221
306011139,2426,2458,4883,524,555,1081,273,285,559,327,351,674,1069,1215,2282,54,49,100,57,63,122,19,21,44,48,42,89,7,10,18,0,0,0,1853,2033,3892,251,289,539,72,68,135,2704,2948,5651,416,352,767,5544,5757,11301
306011140,881,944,1825,63,81,147,22,22,46,27,29,60,459,563,1023,8,7,19,15,19,33,3,0,4,25,26,48,0,5,5,0,0,0,556,677,1227,56,79,130,19,21,46,696,857,1553,88,81,164,1666,1877,3545
306011141,3335,3398,6732,519,593,1121,138,133,271,92,105,195,1429,1530,2961,61,77,141,51,68,116,14,18,28,65,85,152,8,11,23,0,0,0,1861,2028,3889,176,220,395,42,36,81,2604,2881,5483,394,391,782,6333,6672,13002
306011142,3232,3261,6489,702,719,1421,305,316,622,316,331,649,1974,2128,4104,73,90,157,95,111,211,29,34,64,64,76,142,26,21,52,0,0,0,2880,3116,5995,325,393,721,106,87,192,4008,4311,8325,536,437,976,7779,8005,15789
306011143,1331,1339,2672,184,226,407,79,110,187,74,93,166,670,771,1441,20,20,38,27,27,51,5,6,11,15,26,44,4,4,12,0,0,0,888,1064,1946,83,134,220,42,53,90,1193,1469,2663,292,250,546,2819,3064,5880
306021144,1813,1866,3677,244,251,493,67,91,161,48,42,93,1112,1223,2331,26,27,55,18,20,32,14,11,20,15,24,36,7,8,19,0,0,0,1302,1442,2746,52,71,122,48,47,101,1645,1812,3463,302,281,580,3759,3961,7723
306021145,1597,1350,2943,402,366,766,196,172,365,184,153,334,1486,1464,2951,39,67,98,69,41,109,18,14,34,53,46,96,23,11,35,0,0,0,2054,1965,4024,742,788,1528,82,75,156,3284,3193,6475,1593,1139,2734,6467,5680,12150
306021146,2272,2331,4598,173,171,346,53,44,95,39,28,73,871,965,1836,18,21,38,24,22,52,7,4,14,21,17,39,3,3,13,0,0,0,1039,1114,2159,73,101,176,36,31,68,1324,1424,2746,277,334,611,3875,4080,7959
306021147,2669,2640,5315,346,361,709,72,94,161,44,54,97,1310,1399,2713,10,10,26,25,21,52,11,4,15,31,27,65,6,7,12,0,0,0,1520,1626,3140,69,79,148,63,60,125,2000,2120,4122,554,553,1109,5221,5324,10543
306021148,2477,2317,4799,368,366,733,50,54,109,29,34,61,1069,1188,2258,24,19,42,20,20,42,5,4,7,41,57,102,7,4,16,0,0,0,1251,1382,2636,59,73,131,55,55,99,1727,1878,3603,435,435,871,4637,4634,9269
306021149,2493,2642,5134,287,326,609,51,48,100,26,40,62,1087,1181,2268,25,27,51,35,32,62,5,3,4,34,30,63,7,14,26,0,0,0,1267,1369,2637,128,169,303,33,41,78,1716,1908,3626,305,354,658,4514,4901,9420
306021150,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7
306021151,1115,1216,2329,117,160,279,37,47,86,45,40,85,736,852,1584,15,18,34,20,20,40,4,9,7,16,17,34,0,3,4,0,0,0,873,998,1875,133,130,259,72,65,141,1197,1355,2548,431,444,875,2739,3017,5761
