SA2_CODE_2021,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
214021378,7,23,0,7,3,3,0,0,0,44,0,3,0,4,0,0,0,0,0,8,83,196,13,23,46,23,0,8,5,399,0,0,0,0,0,0,0,0,0,0,28,21,15,5,14,4,0,3,0,87,11,15,0,10,20,10,0,0,0,70,24,6,18,25,13,18,0,9,0,111,6,0,0,4,6,0,0,0,0,16,4,0,4,7,12,0,0,0,0,35,0,0,0,0,0,0,0,0,0,4,8,12,0,4,11,0,0,0,4,40,205,385,49,90,134,57,3,26,14,954,0,0,0,0,0,0,0,0,0,3,15,48,0,0,0,0,0,0,0,71,63,126,0,3,9,0,0,0,4,217,3,3,0,0,0,0,0,0,0,11,16,40,5,12,3,0,0,5,0,80,6,3,3,3,0,0,0,0,0,19,221,377,38,32,59,33,0,14,17,791,0,0,0,0,0,0,0,0,0,0
214021379,19,71,6,30,12,9,0,8,0,158,3,22,0,6,0,0,0,0,0,35,98,522,35,116,94,36,4,20,9,930,0,0,0,6,0,0,0,0,0,5,33,54,17,49,58,21,0,9,5,241,51,64,28,215,89,41,9,27,6,521,75,37,146,335,213,66,17,103,15,1014,8,6,8,18,23,18,0,7,3,90,11,5,12,35,31,11,0,9,0,113,4,9,3,4,7,4,0,0,0,28,7,9,8,22,19,5,0,20,7,108,349,964,270,851,574,209,34,204,50,3495,0,12,0,0,4,0,0,0,0,15,4,38,3,0,0,0,0,3,0,50,71,189,10,24,17,3,0,8,0,320,3,12,0,0,5,0,0,0,0,18,33,111,12,38,18,9,3,8,0,228,5,31,0,4,0,0,0,0,0,51,237,744,104,161,115,51,20,45,18,1498,0,0,0,3,0,0,0,0,0,9
214021381,34,126,9,14,25,6,0,0,0,207,5,30,0,4,3,0,0,0,0,53,216,718,15,94,189,56,4,14,14,1321,0,0,0,0,0,0,0,0,0,4,50,76,9,46,81,21,0,0,0,275,58,64,22,74,76,35,4,0,3,335,48,18,45,78,91,37,0,8,3,332,3,3,0,6,10,3,5,3,0,32,11,8,0,15,27,13,0,4,0,77,0,12,0,3,8,0,0,0,0,28,8,11,0,18,15,7,0,3,12,77,528,1387,102,354,547,181,18,29,46,3191,4,20,0,0,0,0,0,0,0,22,21,115,0,0,11,0,0,0,0,146,217,384,9,9,29,11,6,3,7,678,6,17,0,0,5,0,0,0,0,33,72,187,6,22,31,3,0,5,0,321,21,46,0,4,6,0,0,0,0,77,630,1229,70,136,259,112,13,27,28,2493,0,0,0,0,0,0,0,0,0,4
214021382,30,119,0,20,16,0,0,0,0,195,12,39,0,4,7,0,0,0,4,61,153,714,16,102,150,54,7,8,13,1221,0,0,0,0,0,0,0,0,0,7,50,73,14,50,71,25,4,3,5,298,53,72,22,109,116,43,3,20,5,441,59,40,70,153,137,51,10,26,6,547,7,0,0,18,9,8,0,4,0,48,15,7,6,31,31,14,5,3,0,108,5,7,0,4,6,0,0,0,0,16,11,16,7,15,24,5,0,3,9,92,469,1295,138,518,580,216,18,74,52,3360,3,5,0,0,0,0,0,0,0,11,16,61,0,0,3,0,0,0,0,77,130,251,5,16,24,8,4,0,7,451,12,9,0,3,0,0,0,4,0,33,55,168,0,26,25,5,4,0,0,284,19,41,0,8,13,0,0,0,4,80,423,1152,53,160,195,95,12,27,22,2131,0,0,0,4,0,0,0,0,0,0
214021383,23,83,0,22,14,7,0,0,0,151,7,14,0,0,3,0,0,0,0,24,139,476,21,92,101,42,3,11,20,895,0,3,0,0,0,0,0,0,0,4,46,49,13,33,74,19,0,5,0,248,43,52,18,98,71,42,4,29,7,355,49,39,64,180,82,66,4,37,7,526,7,5,0,11,14,12,0,6,5,66,13,14,4,20,23,10,0,7,3,93,5,0,0,6,4,0,0,0,0,18,13,12,9,15,19,20,0,8,6,101,409,897,138,479,431,226,14,113,51,2746,3,4,0,0,0,0,0,0,0,10,18,52,0,0,4,0,0,3,0,74,121,216,4,7,29,8,3,3,4,394,0,12,0,0,0,0,0,0,0,14,37,118,6,24,18,7,0,5,4,220,8,17,0,0,3,0,0,0,4,34,356,815,74,129,129,74,11,42,40,1671,0,3,3,0,0,0,0,0,0,8
214021384,7,72,0,28,6,7,0,0,0,120,7,21,0,7,0,0,0,0,0,30,90,493,18,78,74,30,0,18,3,807,0,0,0,3,0,0,0,0,0,4,36,63,18,63,43,24,0,10,7,264,45,69,21,158,83,43,5,22,6,454,65,40,118,264,174,84,12,74,12,831,7,3,3,8,18,21,0,4,0,65,10,5,3,23,24,10,0,14,5,98,0,4,0,6,10,3,0,5,0,21,10,11,7,28,26,10,0,14,9,110,302,908,190,671,468,240,26,159,44,3004,0,5,0,0,0,0,0,0,0,6,0,28,0,0,3,0,0,0,0,33,36,168,8,14,9,4,4,3,3,257,4,8,0,3,0,0,0,4,0,18,18,95,0,30,6,10,0,0,0,158,12,26,0,6,0,0,0,0,0,50,196,735,61,125,91,58,8,47,12,1327,0,0,0,3,0,0,0,0,0,7
214021385,15,77,0,32,14,0,0,0,0,145,3,18,0,4,3,0,0,0,0,27,100,530,27,76,75,33,0,20,9,873,0,0,0,3,3,0,0,0,0,4,31,50,16,66,72,11,3,10,3,266,62,91,31,153,136,38,0,28,3,535,63,51,120,266,216,66,16,69,8,880,8,0,7,26,22,12,3,13,0,91,3,4,8,20,32,10,3,3,0,93,3,11,0,6,4,0,0,0,0,21,11,14,0,20,19,11,0,3,8,90,339,991,220,683,607,187,34,141,32,3240,0,13,0,0,0,0,0,0,0,14,3,29,0,0,0,0,0,0,0,42,53,166,4,10,9,5,4,5,0,253,4,5,0,0,3,0,0,3,0,17,26,93,7,38,22,0,0,4,4,185,9,24,3,4,3,0,0,0,0,42,207,762,59,99,104,55,14,36,9,1348,0,0,0,3,3,0,0,0,0,6
214021591,14,74,0,20,15,0,0,0,0,129,10,24,0,0,3,0,0,0,0,41,71,473,19,75,90,23,4,8,0,765,0,0,0,0,0,0,0,0,0,3,16,30,11,42,37,14,0,0,0,158,44,54,16,115,73,42,4,11,5,360,52,30,83,162,120,45,5,34,6,538,0,0,0,11,13,7,0,4,4,49,8,4,3,15,30,12,0,3,0,73,6,0,0,4,4,0,0,0,0,14,4,12,4,13,5,0,0,11,8,55,243,822,143,466,396,159,12,72,29,2347,0,0,0,0,0,0,0,0,0,4,6,17,0,0,0,0,0,0,0,27,45,158,6,12,11,3,4,4,0,243,4,9,0,3,0,0,0,0,0,14,27,103,0,24,16,0,0,3,0,175,11,29,3,4,9,0,0,0,3,59,183,680,41,108,118,47,18,24,0,1204,0,3,0,0,0,0,0,0,0,3
214021592,21,50,0,15,17,3,0,0,0,105,3,13,0,0,0,0,0,0,0,16,73,323,16,57,57,25,0,3,7,566,0,3,0,0,0,0,0,0,0,3,24,38,5,31,32,13,0,6,3,143,29,36,9,53,50,25,0,5,3,207,22,14,44,78,77,24,0,9,6,264,0,0,4,9,7,8,0,5,0,38,17,0,3,10,14,6,0,4,0,57,5,0,0,0,3,6,0,0,0,14,5,9,3,8,10,3,0,5,0,49,232,623,84,272,277,111,0,36,25,1658,0,0,0,0,0,0,0,0,0,9,4,39,0,0,0,0,0,0,0,46,70,163,4,7,21,0,0,0,0,260,4,8,0,3,0,0,0,0,0,11,30,79,3,22,15,3,0,0,0,152,7,17,0,6,0,0,0,0,0,32,194,524,44,82,83,37,9,17,12,1006,0,3,0,0,0,0,0,0,0,5
215011386,4,26,0,9,3,0,0,0,0,42,0,11,0,0,5,0,0,0,0,18,29,143,7,32,20,4,0,23,5,264,0,0,0,3,0,0,0,0,0,3,10,14,0,24,20,0,0,8,0,89,10,28,0,63,29,3,0,8,0,145,24,21,36,137,52,25,0,32,5,334,0,0,4,10,10,5,0,5,0,35,4,4,3,14,9,3,0,0,0,27,0,0,0,0,0,0,0,0,0,6,0,0,0,6,13,9,0,26,7,62,85,291,62,296,159,51,6,110,25,1086,0,5,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,0,0,14,20,47,0,8,3,4,0,25,4,101,4,3,0,0,0,0,0,0,0,8,9,29,3,12,3,0,0,3,0,58,3,11,0,0,5,0,0,0,0,21,45,213,14,47,29,13,0,28,7,400,0,0,4,3,0,0,0,0,0,6
215011387,8,19,0,6,0,0,0,0,0,32,0,3,0,0,0,0,0,0,0,9,50,83,3,6,15,0,0,5,0,171,0,0,0,0,0,0,0,0,0,0,25,10,8,5,13,3,3,3,0,68,13,4,5,17,8,3,3,6,0,51,24,9,8,24,21,4,0,6,0,96,3,0,0,0,9,0,0,4,0,9,9,0,0,5,5,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,3,5,0,10,0,0,0,3,0,27,136,149,24,68,72,16,8,26,9,503,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,6,8,14,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,4,9,17,0,6,0,0,0,0,0,33,0,8,0,0,0,0,0,0,0,9,109,105,13,8,11,3,0,7,0,263,0,0,0,0,0,0,0,0,0,0
215011388,6,82,0,26,3,5,0,0,0,125,6,23,0,3,0,0,0,0,0,38,70,508,15,66,63,11,0,6,11,739,0,0,0,0,0,3,0,0,0,3,31,59,8,40,30,11,0,3,5,179,42,71,13,148,98,16,0,12,6,390,66,58,79,246,179,82,13,47,3,775,4,5,0,19,34,16,0,3,0,75,8,6,9,23,21,6,0,11,0,72,0,6,0,3,5,0,0,0,0,16,12,11,0,8,10,4,0,8,12,67,259,957,123,588,453,143,12,94,28,2664,0,0,0,0,0,0,0,0,0,0,0,59,0,0,3,0,0,0,0,63,51,156,9,11,11,3,0,0,0,245,0,5,0,0,0,0,0,0,0,14,14,107,0,28,3,4,3,0,0,160,13,27,0,9,0,0,0,0,0,50,145,718,31,94,76,23,12,21,15,1128,0,0,0,0,0,3,0,0,0,5
215011389,4,24,0,4,9,0,0,0,0,36,4,9,0,5,4,0,0,0,0,14,26,83,3,14,25,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,22,9,0,6,12,0,0,3,3,67,7,11,4,19,12,6,0,0,3,58,24,9,19,30,39,8,0,9,0,135,9,0,0,0,3,5,0,3,0,17,6,0,0,7,6,5,0,0,0,22,0,0,0,0,4,0,0,0,0,3,7,0,0,0,7,4,0,0,3,25,105,171,27,87,108,29,8,24,10,557,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,16,13,16,0,4,3,0,0,3,0,36,0,4,0,0,0,0,0,0,0,4,3,27,0,7,10,0,0,0,0,44,5,7,0,5,4,0,0,0,0,19,50,105,0,18,28,0,0,3,0,212,0,0,0,0,0,0,0,0,0,0
215011390,3,20,0,5,3,0,0,0,0,41,3,11,0,0,0,0,0,0,0,10,33,158,6,23,20,3,0,7,4,255,0,0,0,0,0,0,0,0,0,5,12,30,0,11,16,4,0,3,0,77,13,17,0,52,18,4,0,8,0,126,37,10,26,100,48,16,3,29,0,279,3,0,0,0,7,4,0,10,0,28,7,4,0,6,6,3,0,3,0,28,0,0,0,0,0,0,0,0,0,5,5,10,6,11,3,0,0,4,3,34,120,288,43,211,134,41,13,60,11,923,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,15,37,4,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,13,26,0,5,3,0,0,0,0,50,3,11,0,0,5,0,0,0,0,18,54,208,6,32,25,13,6,12,4,354,0,0,0,0,0,0,0,0,0,5
215011391,0,6,0,8,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,14,56,3,6,13,3,0,6,0,105,0,0,0,0,0,0,0,0,0,0,13,16,0,8,3,0,0,4,0,36,12,5,0,27,10,4,0,10,0,66,14,3,10,54,18,9,0,22,0,133,4,0,0,5,3,0,0,3,0,17,0,0,0,3,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,4,6,0,0,7,3,0,3,0,24,70,113,16,110,68,26,3,41,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,15,0,8,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4,29,75,6,13,16,5,4,12,0,159,0,0,0,0,0,0,0,0,0,6
215011392,3,24,0,9,4,0,0,0,0,44,0,16,0,0,0,0,0,0,0,20,40,164,9,32,28,7,0,27,0,303,0,0,0,0,0,0,0,0,0,4,19,22,0,27,12,3,0,6,0,93,24,22,3,65,29,4,3,11,3,160,21,20,25,137,72,27,3,39,7,347,4,0,0,8,9,0,0,3,0,31,3,0,6,7,7,0,0,9,0,29,0,8,0,0,0,0,0,4,0,12,0,6,0,9,3,4,0,5,0,34,124,320,43,295,168,56,7,113,14,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,16,43,8,10,6,0,0,5,3,105,0,3,0,0,0,0,0,0,0,8,8,33,3,12,4,0,4,0,0,64,4,17,0,0,3,0,0,0,0,27,78,232,23,36,39,9,3,53,3,469,0,0,0,0,0,0,0,0,0,5
215011393,6,9,0,3,0,0,0,0,0,17,0,7,0,4,0,0,0,0,0,10,27,62,4,7,7,4,0,6,0,117,0,0,0,0,0,0,0,0,0,0,17,8,0,0,4,0,0,0,0,35,15,9,3,16,7,0,0,0,0,54,21,4,6,21,19,3,0,11,8,85,3,0,0,0,0,0,0,0,0,14,4,0,0,0,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,10,3,0,3,0,0,0,3,0,18,104,113,15,57,42,11,3,27,6,385,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,7,12,0,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,8,13,0,3,0,3,0,0,0,29,0,6,0,4,0,0,0,0,0,9,51,73,6,11,7,5,5,6,0,157,0,0,0,0,0,0,0,0,0,0
215011394,7,25,0,5,3,0,0,0,0,38,0,12,0,0,0,0,0,0,0,14,21,128,3,17,10,10,0,4,0,201,0,0,0,0,0,0,0,0,0,0,17,14,0,12,13,12,0,10,0,79,8,8,3,49,16,0,0,5,5,101,28,15,13,85,47,22,4,18,7,246,3,0,0,4,8,4,0,3,0,31,6,0,0,10,9,0,0,3,4,34,0,4,0,0,3,0,0,0,0,3,0,3,0,6,0,5,0,7,3,34,109,235,30,197,113,48,12,46,16,809,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,10,27,0,4,0,5,0,0,0,46,0,0,0,0,0,0,0,0,0,0,12,34,0,5,3,0,0,0,0,53,3,10,0,0,0,0,0,0,0,16,51,165,12,17,15,8,5,13,0,297,0,0,0,0,0,0,0,0,0,4
215021395,3,32,0,5,3,0,0,0,0,56,5,13,0,0,0,0,0,0,0,23,46,237,6,25,25,10,0,10,3,360,0,0,0,0,0,0,0,0,0,5,14,23,0,17,13,4,0,3,0,72,16,25,11,56,34,12,0,3,0,150,21,16,32,88,98,34,9,18,4,333,0,0,3,11,15,7,0,0,0,37,0,0,3,4,3,6,0,0,0,18,0,0,0,0,3,0,0,0,0,4,9,12,0,8,12,4,0,3,0,52,132,403,58,221,208,77,11,47,17,1157,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,16,43,0,0,3,0,0,0,0,65,0,4,0,0,0,0,0,0,0,7,5,45,5,14,7,0,0,0,0,74,4,18,0,0,0,0,0,0,0,26,105,334,21,34,31,16,0,18,3,561,0,0,0,0,0,0,0,0,0,5
215021396,0,19,0,3,0,0,0,0,0,29,0,7,0,0,4,0,0,0,0,12,19,91,4,13,12,0,4,4,0,147,0,0,0,0,0,0,0,0,0,0,4,10,0,10,7,0,0,4,0,43,11,19,5,32,18,4,0,3,4,94,18,14,26,74,59,27,4,21,6,244,3,0,0,5,8,5,3,0,0,18,0,0,0,3,8,0,0,3,0,16,0,0,0,0,0,0,0,0,0,5,0,4,0,10,8,9,0,6,0,40,68,186,36,152,113,44,9,37,10,663,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,21,0,0,0,0,0,3,0,30,0,0,0,0,0,0,0,0,0,3,4,18,0,3,0,0,0,0,0,31,0,7,0,0,4,0,0,0,0,12,35,117,12,19,20,4,3,6,0,210,0,0,0,0,0,0,0,0,0,0
215021398,3,13,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,23,78,0,13,9,0,0,5,4,130,0,0,0,0,0,0,0,0,0,3,9,8,0,4,5,0,0,4,0,29,12,6,4,15,13,0,0,0,3,50,19,4,16,50,24,7,4,16,0,147,0,0,0,4,8,0,0,0,0,9,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,4,0,3,0,13,80,121,20,98,69,15,5,26,10,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,5,0,0,4,0,0,29,0,0,0,0,0,0,0,0,0,0,3,13,0,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,42,96,3,11,14,0,0,8,4,182,0,0,0,0,0,0,0,0,0,3
215021399,4,16,0,11,4,0,0,0,0,36,0,3,0,0,0,0,0,0,0,6,11,105,0,18,18,4,3,7,4,178,0,0,0,0,0,0,0,0,0,0,11,7,3,18,10,4,4,3,0,54,12,24,6,41,23,3,0,9,0,110,20,14,33,86,60,33,6,26,3,271,3,0,0,4,3,7,0,0,3,21,0,0,0,4,7,7,0,4,0,22,0,0,0,0,0,0,0,0,0,9,7,0,0,4,0,3,0,7,8,27,71,199,42,180,121,54,12,62,16,767,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,25,3,4,0,4,0,3,0,47,0,0,0,0,0,0,0,0,0,0,8,23,0,12,3,0,0,0,0,45,3,7,0,0,0,0,0,0,0,12,32,138,13,18,23,6,7,18,3,254,0,0,0,0,0,0,0,0,0,0
215021469,10,70,0,23,10,4,0,0,0,119,8,19,0,4,4,0,0,0,0,34,78,421,25,69,47,8,3,34,10,697,0,0,0,0,0,0,0,0,0,0,19,34,3,34,38,12,0,7,5,149,39,75,15,132,58,22,3,18,6,357,50,43,61,247,145,63,6,72,11,702,8,6,3,15,14,20,0,15,0,86,6,4,0,23,17,5,4,12,4,72,0,0,0,7,3,0,0,6,0,21,4,16,3,11,6,4,0,14,11,73,252,806,114,569,347,146,17,187,37,2471,0,3,0,0,0,0,0,0,0,0,11,26,0,0,0,0,0,0,0,37,40,169,4,14,15,3,0,13,0,257,0,5,0,0,0,0,0,0,0,8,20,90,0,27,16,3,0,9,0,164,12,34,0,4,4,0,0,0,0,52,144,630,47,97,66,18,15,66,7,1081,0,0,0,0,0,0,0,0,0,7
215021470,13,73,3,25,7,0,0,0,0,117,5,27,0,0,6,0,0,0,0,37,58,467,20,61,54,18,0,29,10,711,0,0,0,0,0,0,0,0,0,3,15,28,7,29,29,4,0,9,5,126,26,67,21,123,71,17,0,22,4,358,44,52,65,193,163,68,12,31,9,646,3,9,0,10,23,13,0,11,0,64,3,7,0,24,25,17,0,7,0,84,0,4,0,0,0,0,0,5,0,13,4,8,4,20,12,5,0,14,12,91,196,840,131,494,394,144,17,128,41,2390,0,0,0,0,0,0,0,0,0,4,8,28,0,0,3,0,0,0,0,39,39,139,6,8,14,0,0,9,0,220,0,8,0,0,0,0,0,0,0,13,16,100,4,21,11,4,0,5,0,159,7,28,0,3,6,0,0,0,0,47,136,685,34,101,71,26,8,49,13,1124,0,0,0,0,0,0,0,0,0,6
215031400,3,22,0,12,0,0,0,0,0,38,0,8,0,0,0,0,0,0,0,9,31,143,7,17,29,3,0,12,0,236,0,0,0,0,0,0,0,0,0,3,32,7,0,13,12,0,0,0,0,65,11,26,0,29,11,4,0,7,0,89,28,17,15,60,38,22,6,28,0,210,0,0,5,4,7,0,0,4,0,23,0,0,0,4,4,0,0,0,0,17,0,5,0,0,0,0,0,0,0,6,12,5,3,11,6,3,0,3,0,34,128,251,32,147,109,39,8,54,4,765,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,6,37,0,0,0,0,0,0,0,53,0,0,0,0,4,0,0,0,0,0,0,28,0,12,0,0,0,0,0,46,0,10,0,0,0,0,0,0,0,8,85,181,17,19,26,4,0,18,0,354,0,0,0,0,0,0,0,0,0,3
